"Plot Title: Hobo#11-10542017"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10542017, SEN S/N: 10542017)","Avg: Hourly Temperature, °C (LGR S/N: 10542017)","Max: Daily Temperature, °C (LGR S/N: 10542017)","Min: Daily Temperature, °C (LGR S/N: 10542017)"
1,07/09/18 12:00:00 AM,,,31.778,24.448
2,07/09/18 03:00:00 PM,0.0,29.402,,
3,07/09/18 03:30:00 PM,10.8,,,
4,07/09/18 04:00:00 PM,0.0,31.319,,
5,07/09/18 04:30:00 PM,0.0,,,
6,07/09/18 05:00:00 PM,0.0,31.727,,
7,07/09/18 05:30:00 PM,0.0,,,
8,07/09/18 06:00:00 PM,0.0,31.217,,
9,07/09/18 06:30:00 PM,0.0,,,
10,07/09/18 07:00:00 PM,0.0,30.558,,
11,07/09/18 07:30:00 PM,0.0,,,
12,07/09/18 08:00:00 PM,301.4,26.106,,
13,07/09/18 08:30:00 PM,10.8,,,
14,07/09/18 09:00:00 PM,43.1,25.708,,
15,07/09/18 09:30:00 PM,10.8,,,
16,07/09/18 10:00:00 PM,10.8,26.048,,
17,07/09/18 10:30:00 PM,10.8,,,
18,07/09/18 11:00:00 PM,0.0,25.416,,
19,07/09/18 11:30:00 PM,0.0,,,
20,07/10/18 12:00:00 AM,0.0,25.173,37.714,6.877
21,07/10/18 12:30:00 AM,0.0,,,
22,07/10/18 01:00:00 AM,0.0,24.738,,
23,07/10/18 01:30:00 AM,0.0,,,
24,07/10/18 02:00:00 AM,0.0,24.255,,
25,07/10/18 02:30:00 AM,0.0,,,
26,07/10/18 03:00:00 AM,0.0,23.725,,
27,07/10/18 03:30:00 AM,0.0,,,
28,07/10/18 04:00:00 AM,0.0,23.148,,
29,07/10/18 04:30:00 AM,0.0,,,
30,07/10/18 05:00:00 AM,0.0,22.716,,
31,07/10/18 05:30:00 AM,0.0,,,
32,07/10/18 06:00:00 AM,0.0,22.333,,
33,07/10/18 06:30:00 AM,0.0,,,
34,07/10/18 07:00:00 AM,0.0,21.998,,
35,07/10/18 07:30:00 AM,43.1,,,
36,07/10/18 08:00:00 AM,43.1,21.998,,
37,07/10/18 08:30:00 AM,0.0,,,
38,07/10/18 09:00:00 AM,0.0,18.948,,
39,07/10/18 09:30:00 AM,6200.0,,,
40,07/10/18 10:00:00 AM,11022.3,29.609,,
41,07/10/18 10:30:00 AM,11711.2,,,
42,07/10/18 11:00:00 AM,12400.1,34.429,,
43,07/10/18 11:30:00 AM,15155.7,,,
44,07/10/18 12:00:00 PM,14466.8,28.412,,
45,07/10/18 12:30:00 PM,8266.7,,,
46,07/10/18 01:00:00 PM,4822.3,33.383,,
47,07/10/18 01:30:00 PM,41333.6,,,
48,07/10/18 02:00:00 PM,7233.4,25.578,,
49,07/10/18 02:30:00 PM,4133.4,,,
50,07/10/18 03:00:00 PM,871.9,18.759,,
51,07/10/18 03:30:00 PM,322.9,,,
52,07/10/18 04:00:00 PM,161.5,11.964,,
53,07/10/18 04:30:00 PM,1097.9,,,
54,07/10/18 05:00:00 PM,2152.8,13.027,,
55,07/10/18 05:30:00 PM,2755.6,,,
56,07/10/18 06:00:00 PM,861.1,11.771,,
57,07/10/18 06:30:00 PM,1356.3,,,
58,07/10/18 07:00:00 PM,2325.0,12.302,,
59,07/10/18 07:30:00 PM,1894.5,,,
60,07/10/18 08:00:00 PM,215.3,11.479,,
61,07/10/18 08:30:00 PM,10.8,,,
62,07/10/18 09:00:00 PM,0.0,10.602,,
