"Plot Title: Hobo#10-SN10542020"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10542020, SEN S/N: 10542020)","Avg: Hourly Temperature, °C (LGR S/N: 10542020)","Max: Daily Temperature, °C (LGR S/N: 10542020)","Min: Daily Temperature, °C (LGR S/N: 10542020)"
1,07/09/19 12:00:00 AM,,,38.379,19.567
2,07/09/19 04:00:00 PM,21.5,32.252,,
3,07/09/19 04:30:00 PM,21.5,,,
4,07/09/19 05:00:00 PM,0.0,37.553,,
5,07/09/19 05:30:00 PM,0.0,,,
6,07/09/19 06:00:00 PM,0.0,35.502,,
7,07/09/19 06:30:00 PM,0.0,,,
8,07/09/19 07:00:00 PM,0.0,30.210,,
9,07/09/19 07:30:00 PM,0.0,,,
10,07/09/19 08:00:00 PM,0.0,26.734,,
11,07/09/19 08:30:00 PM,0.0,,,
12,07/09/19 09:00:00 PM,0.0,24.352,,
13,07/09/19 09:30:00 PM,0.0,,,
14,07/09/19 10:00:00 PM,0.0,20.901,,
15,07/09/19 10:30:00 PM,0.0,,,
16,07/09/19 11:00:00 PM,0.0,19.710,,
17,07/09/19 11:30:00 PM,0.0,,,
18,07/10/19 12:00:00 AM,0.0,19.187,40.992,18.236
19,07/10/19 12:30:00 AM,0.0,,,
20,07/10/19 01:00:00 AM,0.0,19.044,,
21,07/10/19 01:30:00 AM,0.0,,,
22,07/10/19 02:00:00 AM,0.0,18.854,,
23,07/10/19 02:30:00 AM,0.0,,,
24,07/10/19 03:00:00 AM,0.0,18.711,,
25,07/10/19 03:30:00 AM,0.0,,,
26,07/10/19 04:00:00 AM,0.0,18.663,,
27,07/10/19 04:30:00 AM,0.0,,,
28,07/10/19 05:00:00 AM,0.0,18.521,,
29,07/10/19 05:30:00 AM,0.0,,,
30,07/10/19 06:00:00 AM,0.0,18.426,,
31,07/10/19 06:30:00 AM,0.0,,,
32,07/10/19 07:00:00 AM,0.0,18.284,,
33,07/10/19 07:30:00 AM,0.0,,,
34,07/10/19 08:00:00 AM,0.0,18.236,,
35,07/10/19 08:30:00 AM,0.0,,,
36,07/10/19 09:00:00 AM,21.5,18.711,,
37,07/10/19 09:30:00 AM,10.8,,,
38,07/10/19 10:00:00 AM,0.0,21.473,,
39,07/10/19 10:30:00 AM,21.5,,,
40,07/10/19 11:00:00 AM,0.0,25.419,,
41,07/10/19 11:30:00 AM,0.0,,,
