"Plot Title: 10793175-hobo30"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793175, SEN S/N: 10793175)","Avg: Hourly Temperature, °C (LGR S/N: 10793175)","Max: Daily Temperature, °C (LGR S/N: 10793175)","Min: Daily Temperature, °C (LGR S/N: 10793175)"
1,07/09/19 12:00:00 AM,,,52.293,19.282
2,07/09/19 04:00:00 PM,4994.5,45.201,,
3,07/09/19 04:30:00 PM,3616.7,,,
4,07/09/19 05:00:00 PM,1463.9,48.252,,
5,07/09/19 05:30:00 PM,419.8,,,
6,07/09/19 06:00:00 PM,0.0,32.264,,
7,07/09/19 06:30:00 PM,0.0,,,
8,07/09/19 07:00:00 PM,0.0,26.590,,
9,07/09/19 07:30:00 PM,0.0,,,
10,07/09/19 08:00:00 PM,0.0,23.581,,
11,07/09/19 08:30:00 PM,0.0,,,
12,07/09/19 09:00:00 PM,0.0,22.525,,
13,07/09/19 09:30:00 PM,0.0,,,
14,07/09/19 10:00:00 PM,0.0,19.852,,
15,07/09/19 10:30:00 PM,0.0,,,
16,07/09/19 11:00:00 PM,0.0,19.377,,
17,07/09/19 11:30:00 PM,0.0,,,
18,07/10/19 12:00:00 AM,0.0,19.139,47.760,18.426
19,07/10/19 12:30:00 AM,0.0,,,
20,07/10/19 01:00:00 AM,0.0,19.139,,
21,07/10/19 01:30:00 AM,0.0,,,
22,07/10/19 02:00:00 AM,0.0,18.996,,
23,07/10/19 02:30:00 AM,0.0,,,
24,07/10/19 03:00:00 AM,0.0,18.901,,
25,07/10/19 03:30:00 AM,0.0,,,
26,07/10/19 04:00:00 AM,0.0,18.806,,
27,07/10/19 04:30:00 AM,0.0,,,
28,07/10/19 05:00:00 AM,0.0,18.758,,
29,07/10/19 05:30:00 AM,0.0,,,
30,07/10/19 06:00:00 AM,0.0,18.663,,
31,07/10/19 06:30:00 AM,0.0,,,
32,07/10/19 07:00:00 AM,0.0,18.569,,
33,07/10/19 07:30:00 AM,0.0,,,
34,07/10/19 08:00:00 AM,32.3,18.473,,
35,07/10/19 08:30:00 AM,43.1,,,
36,07/10/19 09:00:00 AM,32.3,18.949,,
37,07/10/19 09:30:00 AM,107.6,,,
38,07/10/19 10:00:00 AM,10.8,21.712,,
39,07/10/19 10:30:00 AM,86.1,,,
40,07/10/19 11:00:00 AM,32.3,25.322,,
41,07/10/19 11:30:00 AM,10.8,,,
42,07/10/19 12:00:00 PM,721.2,29.604,,
43,07/10/19 12:30:00 PM,139.9,,,
44,07/10/19 01:00:00 PM,118.4,34.166,,
45,07/10/19 01:30:00 PM,129.2,,,
46,07/10/19 02:00:00 PM,2238.9,41.384,,
47,07/10/19 02:30:00 PM,0.0,,,
48,07/10/19 03:00:00 PM,43.1,34.008,,
49,07/10/19 03:30:00 PM,43.1,,,
50,07/10/19 04:00:00 PM,43.1,36.246,,
51,07/10/19 04:30:00 PM,43.1,,,
52,07/10/19 05:00:00 PM,0.0,36.424,,
53,07/10/19 05:30:00 PM,0.0,,,
54,07/10/19 06:00:00 PM,0.0,32.241,,
55,07/10/19 06:30:00 PM,32.3,,,
56,07/10/19 07:00:00 PM,64.6,32.085,,
57,07/10/19 07:30:00 PM,32.3,,,
58,07/10/19 08:00:00 PM,0.0,29.912,,
59,07/10/19 08:30:00 PM,0.0,,,
60,07/10/19 09:00:00 PM,0.0,27.321,,
61,07/10/19 09:30:00 PM,0.0,,,
62,07/10/19 10:00:00 PM,0.0,26.293,,
63,07/10/19 10:30:00 PM,0.0,,,
64,07/10/19 11:00:00 PM,0.0,25.125,,
65,07/10/19 11:30:00 PM,0.0,,,
66,07/11/19 12:00:00 AM,0.0,23.966,35.328,16.332
67,07/11/19 12:30:00 AM,0.0,,,
68,07/11/19 01:00:00 AM,0.0,22.812,,
69,07/11/19 01:30:00 AM,0.0,,,
70,07/11/19 02:00:00 AM,0.0,21.759,,
71,07/11/19 02:30:00 AM,0.0,,,
72,07/11/19 03:00:00 AM,0.0,20.662,,
73,07/11/19 03:30:00 AM,0.0,,,
74,07/11/19 04:00:00 AM,0.0,19.710,,
75,07/11/19 04:30:00 AM,0.0,,,
76,07/11/19 05:00:00 AM,0.0,18.758,,
77,07/11/19 05:30:00 AM,0.0,,,
78,07/11/19 06:00:00 AM,0.0,17.950,,
79,07/11/19 06:30:00 AM,0.0,,,
80,07/11/19 07:00:00 AM,0.0,17.189,,
81,07/11/19 07:30:00 AM,0.0,,,
82,07/11/19 08:00:00 AM,0.0,16.618,,
83,07/11/19 08:30:00 AM,0.0,,,
84,07/11/19 09:00:00 AM,0.0,16.380,,
85,07/11/19 09:30:00 AM,0.0,,,
86,07/11/19 10:00:00 AM,10.8,18.378,,
87,07/11/19 10:30:00 AM,10.8,,,
88,07/11/19 11:00:00 AM,10.8,19.139,,
89,07/11/19 11:30:00 AM,53.8,,,
90,07/11/19 12:00:00 PM,53.8,22.768,,
91,07/11/19 12:30:00 PM,0.0,,,
92,07/11/19 01:00:00 PM,0.0,24.206,,
93,07/11/19 01:30:00 PM,0.0,,,
94,07/11/19 02:00:00 PM,0.0,24.014,,
95,07/11/19 02:30:00 PM,0.0,,,
96,07/11/19 03:00:00 PM,0.0,23.725,,
97,07/11/19 03:30:00 PM,0.0,,,
98,07/11/19 04:00:00 PM,150.7,29.309,,
99,07/11/19 04:30:00 PM,150.7,,,
100,07/11/19 05:00:00 PM,118.4,34.378,,
101,07/11/19 05:30:00 PM,236.8,,,
102,07/11/19 06:00:00 PM,96.9,34.745,,
103,07/11/19 06:30:00 PM,64.6,,,
104,07/11/19 07:00:00 PM,0.0,31.371,,
105,07/11/19 07:30:00 PM,0.0,,,
106,07/11/19 08:00:00 PM,0.0,29.503,,
107,07/11/19 08:30:00 PM,0.0,,,
108,07/11/19 09:00:00 PM,0.0,27.764,,
109,07/11/19 09:30:00 PM,0.0,,,
110,07/11/19 10:00:00 PM,0.0,26.098,,
111,07/11/19 10:30:00 PM,0.0,,,
112,07/11/19 11:00:00 PM,0.0,24.544,,
113,07/11/19 11:30:00 PM,0.0,,,
114,07/12/19 12:00:00 AM,0.0,23.148,33.848,15.855
115,07/12/19 12:30:00 AM,0.0,,,
116,07/12/19 01:00:00 AM,0.0,21.855,,
117,07/12/19 01:30:00 AM,0.0,,,
118,07/12/19 02:00:00 AM,0.0,20.710,,
119,07/12/19 02:30:00 AM,0.0,,,
120,07/12/19 03:00:00 AM,0.0,19.615,,
121,07/12/19 03:30:00 AM,0.0,,,
122,07/12/19 04:00:00 AM,0.0,18.711,,
123,07/12/19 04:30:00 AM,0.0,,,
124,07/12/19 05:00:00 AM,0.0,17.855,,
125,07/12/19 05:30:00 AM,0.0,,,
126,07/12/19 06:00:00 AM,0.0,17.093,,
127,07/12/19 06:30:00 AM,0.0,,,
128,07/12/19 07:00:00 AM,0.0,16.475,,
129,07/12/19 07:30:00 AM,0.0,,,
130,07/12/19 08:00:00 AM,0.0,16.046,,
131,07/12/19 08:30:00 AM,0.0,,,
132,07/12/19 09:00:00 AM,0.0,15.855,,
133,07/12/19 09:30:00 AM,0.0,,,
134,07/12/19 10:00:00 AM,193.8,20.618,,
135,07/12/19 10:30:00 AM,172.2,,,
136,07/12/19 11:00:00 AM,1087.2,31.221,,
137,07/12/19 11:30:00 AM,2152.8,,,
138,07/12/19 12:00:00 PM,226.0,32.916,,
139,07/12/19 12:30:00 PM,279.9,,,
140,07/12/19 01:00:00 PM,0.0,29.005,,
141,07/12/19 01:30:00 PM,0.0,,,
142,07/12/19 02:00:00 PM,0.0,27.096,,
143,07/12/19 02:30:00 PM,43.1,,,
144,07/12/19 03:00:00 PM,53.8,25.517,,
145,07/12/19 03:30:00 PM,15155.7,,,
146,07/12/19 04:00:00 PM,0.0,25.272,,
147,07/12/19 04:30:00 PM,0.0,,,
148,07/12/19 05:00:00 PM,107.6,23.725,,
149,07/12/19 05:30:00 PM,64.6,,,
150,07/12/19 06:00:00 PM,0.0,30.719,,
151,07/12/19 06:30:00 PM,0.0,,,
152,07/12/19 07:00:00 PM,0.0,32.292,,
153,07/12/19 07:30:00 PM,0.0,,,
154,07/12/19 08:00:00 PM,0.0,30.106,,
155,07/12/19 08:30:00 PM,0.0,,,
156,07/12/19 09:00:00 PM,0.0,27.126,,
157,07/12/19 09:30:00 PM,0.0,,,
158,07/12/19 10:00:00 PM,0.0,24.738,,
159,07/12/19 10:30:00 PM,0.0,,,
160,07/12/19 11:00:00 PM,0.0,23.581,,
161,07/12/19 11:30:00 PM,0.0,,,
162,07/13/19 12:00:00 AM,0.0,22.812,35.864,9.866
163,07/13/19 12:30:00 AM,0.0,,,
164,07/13/19 01:00:00 AM,0.0,22.094,,
165,07/13/19 01:30:00 AM,0.0,,,
166,07/13/19 02:00:00 AM,0.0,21.282,,
167,07/13/19 02:30:00 AM,0.0,,,
168,07/13/19 03:00:00 AM,0.0,20.424,,
169,07/13/19 03:30:00 AM,0.0,,,
170,07/13/19 04:00:00 AM,0.0,19.615,,
171,07/13/19 04:30:00 AM,0.0,,,
172,07/13/19 05:00:00 AM,0.0,18.806,,
173,07/13/19 05:30:00 AM,0.0,,,
174,07/13/19 06:00:00 AM,0.0,18.093,,
175,07/13/19 06:30:00 AM,0.0,,,
176,07/13/19 07:00:00 AM,0.0,17.427,,
177,07/13/19 07:30:00 AM,0.0,,,
178,07/13/19 08:00:00 AM,0.0,16.903,,
179,07/13/19 08:30:00 AM,0.0,,,
180,07/13/19 09:00:00 AM,0.0,16.570,,
181,07/13/19 09:30:00 AM,0.0,,,
182,07/13/19 10:00:00 AM,0.0,17.902,,
183,07/13/19 10:30:00 AM,333.7,,,
184,07/13/19 11:00:00 AM,258.3,25.566,,
185,07/13/19 11:30:00 AM,0.0,,,
186,07/13/19 12:00:00 PM,10.8,27.814,,
187,07/13/19 12:30:00 PM,21.5,,,
188,07/13/19 01:00:00 PM,301.4,33.042,,
189,07/13/19 01:30:00 PM,107.6,,,
190,07/13/19 02:00:00 PM,96.9,33.975,,
191,07/13/19 02:30:00 PM,53.8,,,
192,07/13/19 03:00:00 PM,32.3,30.104,,
193,07/13/19 03:30:00 PM,6200.0,,,
194,07/13/19 04:00:00 PM,5338.9,24.886,,
195,07/13/19 04:30:00 PM,5511.1,,,
196,07/13/19 05:00:00 PM,2497.2,21.855,,
197,07/13/19 05:30:00 PM,4822.3,,,
198,07/13/19 06:00:00 PM,3616.7,22.238,,
199,07/13/19 06:30:00 PM,2411.1,,,
200,07/13/19 07:00:00 PM,4994.5,21.046,,
201,07/13/19 07:30:00 PM,947.2,,,
202,07/13/19 08:00:00 PM,430.6,13.846,,
203,07/13/19 08:30:00 PM,96.9,,,
204,07/13/19 09:00:00 PM,0.0,12.787,,
205,07/13/19 09:30:00 PM,0.0,,,
206,07/13/19 10:00:00 PM,0.0,11.771,,
207,07/13/19 10:30:00 PM,0.0,,,
208,07/13/19 11:00:00 PM,0.0,9.866,,
209,07/13/19 11:30:00 PM,0.0,,,
210,07/14/19 12:00:00 AM,0.0,6.212,50.318,1.980
211,07/14/19 12:30:00 AM,0.0,,,
212,07/14/19 01:00:00 AM,0.0,4.830,,
213,07/14/19 01:30:00 AM,0.0,,,
214,07/14/19 02:00:00 AM,0.0,3.258,,
215,07/14/19 02:30:00 AM,0.0,,,
216,07/14/19 03:00:00 AM,0.0,2.677,,
217,07/14/19 03:30:00 AM,0.0,,,
218,07/14/19 04:00:00 AM,0.0,3.197,,
219,07/14/19 04:30:00 AM,0.0,,,
220,07/14/19 05:00:00 AM,0.0,3.311,,
221,07/14/19 05:30:00 AM,0.0,,,
222,07/14/19 06:00:00 AM,161.5,3.522,,
223,07/14/19 06:30:00 AM,656.6,,,
224,07/14/19 07:00:00 AM,1550.0,8.555,,
225,07/14/19 07:30:00 AM,5338.9,,,
226,07/14/19 08:00:00 AM,8266.7,22.913,,
227,07/14/19 08:30:00 AM,10333.4,,,
228,07/14/19 09:00:00 AM,9644.5,30.545,,
229,07/14/19 09:30:00 AM,10333.4,,,
230,07/14/19 10:00:00 AM,11711.2,39.939,,
231,07/14/19 10:30:00 AM,13089.0,,,
232,07/14/19 11:00:00 AM,17222.3,44.167,,
233,07/14/19 11:30:00 AM,9300.1,,,
234,07/14/19 12:00:00 PM,46844.8,48.908,,
235,07/14/19 12:30:00 PM,12400.1,,,
236,07/14/19 01:00:00 PM,5166.7,34.269,,
237,07/14/19 01:30:00 PM,5166.7,,,
238,07/14/19 02:00:00 PM,4822.3,30.948,,
239,07/14/19 02:30:00 PM,7233.4,,,
240,07/14/19 03:00:00 PM,5338.9,30.063,,
241,07/14/19 03:30:00 PM,7577.8,,,
242,07/14/19 04:00:00 PM,4133.4,28.760,,
243,07/14/19 04:30:00 PM,24800.2,,,
244,07/14/19 05:00:00 PM,3272.2,28.378,,
245,07/14/19 05:30:00 PM,3961.1,,,
246,07/14/19 06:00:00 PM,11711.2,31.678,,
247,07/14/19 06:30:00 PM,6544.5,,,
248,07/14/19 07:00:00 PM,6544.5,27.386,,
249,07/14/19 07:30:00 PM,2755.6,,,
250,07/14/19 08:00:00 PM,882.6,18.235,,
251,07/14/19 08:30:00 PM,226.0,,,
252,07/14/19 09:00:00 PM,0.0,14.277,,
253,07/14/19 09:30:00 PM,0.0,,,
254,07/14/19 10:00:00 PM,0.0,11.184,,
255,07/14/19 10:30:00 PM,0.0,,,
256,07/14/19 11:00:00 PM,0.0,8.630,,
257,07/14/19 11:30:00 PM,0.0,,,
258,07/15/19 12:00:00 AM,0.0,7.127,52.006,0.674
259,07/15/19 12:30:00 AM,0.0,,,
260,07/15/19 01:00:00 AM,0.0,4.933,,
261,07/15/19 01:30:00 AM,0.0,,,
262,07/15/19 02:00:00 AM,0.0,3.419,,
263,07/15/19 02:30:00 AM,0.0,,,
264,07/15/19 03:00:00 AM,0.0,2.409,,
265,07/15/19 03:30:00 AM,0.0,,,
266,07/15/19 04:00:00 AM,0.0,1.818,,
267,07/15/19 04:30:00 AM,0.0,,,
268,07/15/19 05:00:00 AM,0.0,1.002,,
269,07/15/19 05:30:00 AM,0.0,,,
270,07/15/19 06:00:00 AM,86.1,0.948,,
271,07/15/19 06:30:00 AM,193.8,,,
