"Plot Title: KCA2020-08"
"#","Date Time, GMT-06:00","Max: Daily Temperature, °C (LGR S/N: 10731653)","Min: Daily Temperature, °C (LGR S/N: 10731653)","Avg: Hourly Temperature, °C (LGR S/N: 10731653)","Coupler Attached (LGR S/N: 10731653)","Host Connected (LGR S/N: 10731653)","Stopped (LGR S/N: 10731653)","End Of File (LGR S/N: 10731653)"
111,07/03/21 11:00:00 PM,,,4.519,,,,
112,07/04/21 12:00:00 AM,42.401,-0.887,3.154,,,,
113,07/04/21 01:00:00 AM,,,2.196,,,,
114,07/04/21 02:00:00 AM,,,1.871,,,,
115,07/04/21 03:00:00 AM,,,1.002,,,,
116,07/04/21 04:00:00 AM,,,0.564,,,,
117,07/04/21 05:00:00 AM,,,-0.381,,,,
118,07/04/21 06:00:00 AM,,,-0.439,,,,
119,07/04/21 07:00:00 AM,,,5.473,,,,
120,07/04/21 08:00:00 AM,,,19.668,,,,
121,07/04/21 09:00:00 AM,,,30.429,,,,
122,07/04/21 10:00:00 AM,,,27.566,,,,
123,07/04/21 11:00:00 AM,,,39.387,,,,
124,07/04/21 12:00:00 PM,,,39.511,,,,
125,07/04/21 01:00:00 PM,,,35.925,,,,
126,07/04/21 02:00:00 PM,,,30.356,,,,
127,07/04/21 03:00:00 PM,,,34.335,,,,
128,07/04/21 04:00:00 PM,,,29.048,,,,
129,07/04/21 05:00:00 PM,,,29.004,,,,
130,07/04/21 06:00:00 PM,,,24.258,,,,
131,07/04/21 07:00:00 PM,,,21.240,,,,
132,07/04/21 08:00:00 PM,,,15.329,,,,
133,07/04/21 09:00:00 PM,,,12.545,,,,
134,07/04/21 10:00:00 PM,,,9.468,,,,
135,07/04/21 11:00:00 PM,,,7.782,,,,
136,07/05/21 12:00:00 AM,39.163,1.221,6.674,,,,
137,07/05/21 01:00:00 AM,,,5.757,,,,
138,07/05/21 02:00:00 AM,,,3.945,,,,
139,07/05/21 03:00:00 AM,,,2.889,,,,
140,07/05/21 04:00:00 AM,,,1.926,,,,
141,07/05/21 05:00:00 AM,,,1.384,,,,
142,07/05/21 06:00:00 AM,,,1.384,,,,
143,07/05/21 07:00:00 AM,,,6.330,,,,
144,07/05/21 08:00:00 AM,,,21.242,,,,
145,07/05/21 09:00:00 AM,,,31.705,,,,
146,07/05/21 10:00:00 AM,,,36.837,,,,
147,07/05/21 11:00:00 AM,,,33.512,,,,
