"Plot Title: 21068393"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 21068393, SEN S/N: 21068393)","Max: Daily Temperature, °C (LGR S/N: 21068393)","Min: Daily Temperature, °C (LGR S/N: 21068393)","Avg: Hourly Temperature, °C (LGR S/N: 21068393)","Host Connected (LGR S/N: 21068393)","Coupler Attached (LGR S/N: 21068393)","Stopped (LGR S/N: 21068393)","End Of File (LGR S/N: 21068393)"
442,07/08/21 02:00:00 PM,17222.3,,,36.142,,,,
443,07/08/21 02:30:00 PM,10333.4,,,,,,,
444,07/08/21 03:00:00 PM,13777.9,,,35.306,,,,
445,07/08/21 03:30:00 PM,10677.8,,,,,,,
446,07/08/21 04:00:00 PM,3788.9,,,28.368,,,,
447,07/08/21 04:30:00 PM,4650.0,,,,,,,
448,07/08/21 05:00:00 PM,2755.6,,,25.708,,,,
449,07/08/21 05:30:00 PM,2497.2,,,,,,,
450,07/08/21 06:00:00 PM,5511.1,,,27.338,,,,
451,07/08/21 06:30:00 PM,6200.0,,,,,,,
452,07/08/21 07:00:00 PM,968.8,,,20.330,,,,
453,07/08/21 07:30:00 PM,409.0,,,,,,,
454,07/08/21 08:00:00 PM,150.7,,,14.224,,,,
455,07/08/21 08:30:00 PM,53.8,,,,,,,
456,07/08/21 09:00:00 PM,0.0,,,11.625,,,,
457,07/08/21 09:30:00 PM,0.0,,,,,,,
458,07/08/21 10:00:00 PM,0.0,,,11.330,,,,
459,07/08/21 10:30:00 PM,0.0,,,,,,,
460,07/08/21 11:00:00 PM,0.0,,,8.277,,,,
461,07/08/21 11:30:00 PM,0.0,,,,,,,
462,07/09/21 12:00:00 AM,0.0,42.401,3.261,6.265,,,,
463,07/09/21 12:30:00 AM,0.0,,,,,,,
464,07/09/21 01:00:00 AM,0.0,,,4.727,,,,
465,07/09/21 01:30:00 AM,0.0,,,,,,,
466,07/09/21 02:00:00 AM,0.0,,,5.089,,,,
467,07/09/21 02:30:00 AM,0.0,,,,,,,
468,07/09/21 03:00:00 AM,0.0,,,5.859,,,,
469,07/09/21 03:30:00 AM,0.0,,,,,,,
470,07/09/21 04:00:00 AM,0.0,,,4.519,,,,
471,07/09/21 04:30:00 AM,0.0,,,,,,,
472,07/09/21 05:00:00 AM,0.0,,,3.261,,,,
473,07/09/21 05:30:00 AM,0.0,,,,,,,
474,07/09/21 06:00:00 AM,172.2,,,3.997,,,,
475,07/09/21 06:30:00 AM,333.7,,,,,,,
476,07/09/21 07:00:00 AM,2411.1,,,9.070,,,,
477,07/09/21 07:30:00 AM,3616.7,,,,,,,
478,07/09/21 08:00:00 AM,4650.0,,,15.509,,,,
479,07/09/21 08:30:00 AM,2238.9,,,,,,,
480,07/09/21 09:00:00 AM,1463.9,,,23.555,,,,
481,07/09/21 09:30:00 AM,7233.4,,,,,,,
482,07/09/21 10:00:00 AM,8611.2,,,32.191,,,,
483,07/09/21 10:30:00 AM,10677.8,,,,,,,
484,07/09/21 11:00:00 AM,15155.7,,,36.761,,,,
485,07/09/21 11:30:00 AM,24800.2,,,,,,,
486,07/09/21 12:00:00 PM,27555.7,,,41.236,,,,
487,07/09/21 12:30:00 PM,21355.7,,,,,,,
488,07/09/21 01:00:00 PM,3272.2,,,36.721,,,,
489,07/09/21 01:30:00 PM,4133.4,,,,,,,
490,07/09/21 02:00:00 PM,16533.4,,,38.549,,,,
491,07/09/21 02:30:00 PM,2927.8,,,,,,,
492,07/09/21 03:00:00 PM,3616.7,,,27.581,,,,
493,07/09/21 03:30:00 PM,1722.2,,,,,,,
494,07/09/21 04:00:00 PM,3961.1,,,29.652,,,,
495,07/09/21 04:30:00 PM,3961.1,,,,,,,
496,07/09/21 05:00:00 PM,3616.7,,,27.771,,,,
497,07/09/21 05:30:00 PM,4133.4,,,,,,,
498,07/09/21 06:00:00 PM,4133.4,,,27.715,,,,
499,07/09/21 06:30:00 PM,4133.4,,,,,,,
500,07/09/21 07:00:00 PM,441.3,,,20.237,,,,
501,07/09/21 07:30:00 PM,505.9,,,,,,,
502,07/09/21 08:00:00 PM,344.4,,,14.851,,,,
503,07/09/21 08:30:00 PM,64.6,,,,,,,
504,07/09/21 09:00:00 PM,0.0,,,10.989,,,,
505,07/09/21 09:30:00 PM,0.0,,,,,,,
506,07/09/21 10:00:00 PM,0.0,,,8.579,,,,
507,07/09/21 10:30:00 PM,0.0,,,,,,,
508,07/09/21 11:00:00 PM,0.0,,,7.380,,,,
509,07/09/21 11:30:00 PM,0.0,,,,,,,
510,07/10/21 12:00:00 AM,0.0,39.843,-1.001,5.294,,,,
511,07/10/21 12:30:00 AM,0.0,,,,,,,
512,07/10/21 01:00:00 AM,0.0,,,5.084,,,,
513,07/10/21 01:30:00 AM,0.0,,,,,,,
514,07/10/21 02:00:00 AM,0.0,,,3.208,,,,
515,07/10/21 02:30:00 AM,0.0,,,,,,,
516,07/10/21 03:00:00 AM,0.0,,,2.460,,,,
517,07/10/21 03:30:00 AM,0.0,,,,,,,
518,07/10/21 04:00:00 AM,0.0,,,0.728,,,,
519,07/10/21 04:30:00 AM,0.0,,,,,,,
520,07/10/21 05:00:00 AM,0.0,,,-0.160,,,,
521,07/10/21 05:30:00 AM,0.0,,,,,,,
522,07/10/21 06:00:00 AM,75.3,,,-0.887,,,,
523,07/10/21 06:30:00 AM,150.7,,,,,,,
524,07/10/21 07:00:00 AM,2497.2,,,5.588,,,,
525,07/10/21 07:30:00 AM,3272.2,,,,,,,
526,07/10/21 08:00:00 AM,4133.4,,,18.044,,,,
527,07/10/21 08:30:00 AM,4994.5,,,,,,,
528,07/10/21 09:00:00 AM,5511.1,,,26.159,,,,
529,07/10/21 09:30:00 AM,7577.8,,,,,,,
530,07/10/21 10:00:00 AM,9300.1,,,31.320,,,,
531,07/10/21 10:30:00 AM,10677.8,,,,,,,
532,07/10/21 11:00:00 AM,15844.5,,,37.609,,,,
533,07/10/21 11:30:00 AM,24800.2,,,,,,,
534,07/10/21 12:00:00 PM,21355.7,,,39.332,,,,
535,07/10/21 12:30:00 PM,19977.9,,,,,,,
536,07/10/21 01:00:00 PM,18600.1,,,39.616,,,,
537,07/10/21 01:30:00 PM,16533.4,,,,,,,
538,07/10/21 02:00:00 PM,14466.8,,,39.615,,,,
539,07/10/21 02:30:00 PM,12400.1,,,,,,,
540,07/10/21 03:00:00 PM,11022.3,,,38.271,,,,
541,07/10/21 03:30:00 PM,9644.5,,,,,,,
542,07/10/21 04:00:00 PM,8611.2,,,34.066,,,,
543,07/10/21 04:30:00 PM,6544.5,,,,,,,
544,07/10/21 05:00:00 PM,6200.0,,,29.809,,,,
545,07/10/21 05:30:00 PM,5511.1,,,,,,,
546,07/10/21 06:00:00 PM,5166.7,,,26.983,,,,
547,07/10/21 06:30:00 PM,3961.1,,,,,,,
548,07/10/21 07:00:00 PM,850.4,,,19.425,,,,
549,07/10/21 07:30:00 PM,710.4,,,,,,,
550,07/10/21 08:00:00 PM,376.7,,,12.829,,,,
551,07/10/21 08:30:00 PM,64.6,,,,,,,
552,07/10/21 09:00:00 PM,0.0,,,10.013,,,,
553,07/10/21 09:30:00 PM,0.0,,,,,,,
554,07/10/21 10:00:00 PM,0.0,,,8.928,,,,
555,07/10/21 10:30:00 PM,0.0,,,,,,,
556,07/10/21 11:00:00 PM,0.0,,,7.127,,,,
557,07/10/21 11:30:00 PM,0.0,,,,,,,
558,07/11/21 12:00:00 AM,0.0,38.046,-1.114,4.256,,,,
559,07/11/21 12:30:00 AM,0.0,,,,,,,
560,07/11/21 01:00:00 AM,0.0,,,4.154,,,,
561,07/11/21 01:30:00 AM,0.0,,,,,,,
562,07/11/21 02:00:00 AM,0.0,,,3.525,,,,
563,07/11/21 02:30:00 AM,0.0,,,,,,,
564,07/11/21 03:00:00 AM,0.0,,,1.817,,,,
565,07/11/21 03:30:00 AM,0.0,,,,,,,
566,07/11/21 04:00:00 AM,0.0,,,0.564,,,,
567,07/11/21 04:30:00 AM,0.0,,,,,,,
568,07/11/21 05:00:00 AM,0.0,,,-0.438,,,,
569,07/11/21 05:30:00 AM,0.0,,,,,,,
570,07/11/21 06:00:00 AM,64.6,,,-0.663,,,,
571,07/11/21 06:30:00 AM,409.0,,,,,,,
572,07/11/21 07:00:00 AM,1345.5,,,3.682,,,,
573,07/11/21 07:30:00 AM,2325.0,,,,,,,
574,07/11/21 08:00:00 AM,3272.2,,,12.537,,,,
575,07/11/21 08:30:00 AM,4133.4,,,,,,,
576,07/11/21 09:00:00 AM,5338.9,,,20.331,,,,
577,07/11/21 09:30:00 AM,6200.0,,,,,,,
578,07/11/21 10:00:00 AM,7577.8,,,28.273,,,,
579,07/11/21 10:30:00 AM,9300.1,,,,,,,
580,07/11/21 11:00:00 AM,12400.1,,,33.961,,,,
581,07/11/21 11:30:00 AM,21355.7,,,,,,,
582,07/11/21 12:00:00 PM,21355.7,,,36.295,,,,
583,07/11/21 12:30:00 PM,18600.1,,,,,,,
584,07/11/21 01:00:00 PM,15844.5,,,37.329,,,,
585,07/11/21 01:30:00 PM,14466.8,,,,,,,
586,07/11/21 02:00:00 PM,13777.9,,,37.990,,,,
587,07/11/21 02:30:00 PM,11022.3,,,,,,,
588,07/11/21 03:00:00 PM,9644.5,,,34.647,,,,
589,07/11/21 03:30:00 PM,7577.8,,,,,,,
590,07/11/21 04:00:00 PM,7233.4,,,31.270,,,,
591,07/11/21 04:30:00 PM,6200.0,,,,,,,
592,07/11/21 05:00:00 PM,5166.7,,,28.308,,,,
593,07/11/21 05:30:00 PM,4822.3,,,,,,,
594,07/11/21 06:00:00 PM,4133.4,,,25.129,,,,
595,07/11/21 06:30:00 PM,2755.6,,,,,,,
596,07/11/21 07:00:00 PM,1216.3,,,19.187,,,,
597,07/11/21 07:30:00 PM,893.4,,,,,,,
598,07/11/21 08:00:00 PM,376.7,,,12.871,,,,
599,07/11/21 08:30:00 PM,21.5,,,,,,,
600,07/11/21 09:00:00 PM,0.0,,,8.181,,,,
601,07/11/21 09:30:00 PM,0.0,,,,,,,
602,07/11/21 10:00:00 PM,0.0,,,7.330,,,,
603,07/11/21 10:30:00 PM,0.0,,,,,,,
604,07/11/21 11:00:00 PM,0.0,,,7.531,,,,
605,07/11/21 11:30:00 PM,0.0,,,,,,,
606,07/12/21 12:00:00 AM,0.0,40.645,-0.325,5.447,,,,
607,07/12/21 12:30:00 AM,0.0,,,,,,,
608,07/12/21 01:00:00 AM,0.0,,,3.100,,,,
609,07/12/21 01:30:00 AM,0.0,,,,,,,
610,07/12/21 02:00:00 AM,0.0,,,2.140,,,,
611,07/12/21 02:30:00 AM,0.0,,,,,,,
612,07/12/21 03:00:00 AM,0.0,,,1.275,,,,
613,07/12/21 03:30:00 AM,0.0,,,,,,,
614,07/12/21 04:00:00 AM,0.0,,,1.221,,,,
615,07/12/21 04:30:00 AM,0.0,,,,,,,
616,07/12/21 05:00:00 AM,0.0,,,-0.046,,,,
617,07/12/21 05:30:00 AM,0.0,,,,,,,
618,07/12/21 06:00:00 AM,43.1,,,-0.102,,,,
619,07/12/21 06:30:00 AM,376.7,,,,,,,
620,07/12/21 07:00:00 AM,979.5,,,3.183,,,,
621,07/12/21 07:30:00 AM,1722.2,,,,,,,
622,07/12/21 08:00:00 AM,2755.6,,,10.780,,,,
623,07/12/21 08:30:00 AM,3788.9,,,,,,,
624,07/12/21 09:00:00 AM,4994.5,,,19.761,,,,
625,07/12/21 09:30:00 AM,6200.0,,,,,,,
626,07/12/21 10:00:00 AM,7577.8,,,28.070,,,,
627,07/12/21 10:30:00 AM,9644.5,,,,,,,
628,07/12/21 11:00:00 AM,12400.1,,,31.523,,,,
629,07/12/21 11:30:00 AM,3100.0,,,,,,,
630,07/12/21 12:00:00 PM,23422.4,,,33.002,,,,
631,07/12/21 12:30:00 PM,4822.3,,,,,,,
632,07/12/21 01:00:00 PM,4650.0,,,29.219,,,,
633,07/12/21 01:30:00 PM,17222.3,,,,,,,
634,07/12/21 02:00:00 PM,15155.7,,,36.520,,,,
635,07/12/21 02:30:00 PM,13777.9,,,,,,,
636,07/12/21 03:00:00 PM,2325.0,,,26.930,,,,
637,07/12/21 03:30:00 PM,10333.4,,,,,,,
638,07/12/21 04:00:00 PM,1980.6,,,24.743,,,,
639,07/12/21 04:30:00 PM,1894.5,,,,,,,
640,07/12/21 05:00:00 PM,1894.5,,,23.436,,,,
641,07/12/21 05:30:00 PM,2152.8,,,,,,,
642,07/12/21 06:00:00 PM,2066.7,,,23.495,,,,
643,07/12/21 06:30:00 PM,936.5,,,,,,,
644,07/12/21 07:00:00 PM,473.6,,,18.711,,,,
645,07/12/21 07:30:00 PM,279.9,,,,,,,
646,07/12/21 08:00:00 PM,193.8,,,12.682,,,,
647,07/12/21 08:30:00 PM,21.5,,,,,,,
648,07/12/21 09:00:00 PM,0.0,,,9.077,,,,
649,07/12/21 09:30:00 PM,0.0,,,,,,,
650,07/12/21 10:00:00 PM,0.0,,,7.128,,,,
651,07/12/21 10:30:00 PM,0.0,,,,,,,
652,07/12/21 11:00:00 PM,0.0,,,5.449,,,,
653,07/12/21 11:30:00 PM,0.0,,,,,,,
654,07/13/21 12:00:00 AM,0.0,39.957,2.730,6.873,,,,
655,07/13/21 12:30:00 AM,0.0,,,,,,,
656,07/13/21 01:00:00 AM,0.0,,,6.672,,,,
657,07/13/21 01:30:00 AM,0.0,,,,,,,
658,07/13/21 02:00:00 AM,0.0,,,7.129,,,,
659,07/13/21 02:30:00 AM,0.0,,,,,,,
660,07/13/21 03:00:00 AM,0.0,,,6.110,,,,
661,07/13/21 03:30:00 AM,0.0,,,,,,,
662,07/13/21 04:00:00 AM,0.0,,,3.683,,,,
663,07/13/21 04:30:00 AM,0.0,,,,,,,
664,07/13/21 05:00:00 AM,0.0,,,2.784,,,,
665,07/13/21 05:30:00 AM,0.0,,,,,,,
666,07/13/21 06:00:00 AM,64.6,,,3.577,,,,
667,07/13/21 06:30:00 AM,828.8,,,,,,,
668,07/13/21 07:00:00 AM,958.0,,,8.623,,,,
669,07/13/21 07:30:00 AM,1550.0,,,,,,,
670,07/13/21 08:00:00 AM,3272.2,,,16.319,,,,
671,07/13/21 08:30:00 AM,5511.1,,,,,,,
672,07/13/21 09:00:00 AM,4650.0,,,20.901,,,,
673,07/13/21 09:30:00 AM,7233.4,,,,,,,
674,07/13/21 10:00:00 AM,8266.7,,,29.459,,,,
675,07/13/21 10:30:00 AM,10333.4,,,,,,,
676,07/13/21 11:00:00 AM,7577.8,,,32.242,,,,
677,07/13/21 11:30:00 AM,18600.1,,,,,,,
678,07/13/21 12:00:00 PM,24800.2,,,37.067,,,,
679,07/13/21 12:30:00 PM,20666.8,,,,,,,
680,07/13/21 01:00:00 PM,20666.8,,,36.486,,,,
681,07/13/21 01:30:00 PM,4477.8,,,,,,,
682,07/13/21 02:00:00 PM,11022.3,,,32.876,,,,
683,07/13/21 02:30:00 PM,4650.0,,,,,,,
684,07/13/21 03:00:00 PM,3272.2,,,26.645,,,,
685,07/13/21 03:30:00 PM,6544.5,,,,,,,
686,07/13/21 04:00:00 PM,2497.2,,,24.209,,,,
687,07/13/21 04:30:00 PM,2497.2,,,,,,,
688,07/13/21 05:00:00 PM,1377.8,,,18.712,,,,
689,07/13/21 05:30:00 PM,1636.1,,,,,,,
690,07/13/21 06:00:00 PM,172.2,,,15.902,,,,
691,07/13/21 06:30:00 PM,64.6,,,,,,,
692,07/13/21 07:00:00 PM,43.1,,,12.246,,,,
693,07/13/21 07:30:00 PM,32.3,,,,,,,
694,07/13/21 08:00:00 PM,10.8,,,9.866,,,,
695,07/13/21 08:30:00 PM,0.0,,,,,,,
696,07/13/21 09:00:00 PM,0.0,,,9.570,,,,
697,07/13/21 09:30:00 PM,0.0,,,,,,,
698,07/13/21 10:00:00 PM,0.0,,,9.127,,,,
699,07/13/21 10:30:00 PM,0.0,,,,,,,
700,07/13/21 11:00:00 PM,0.0,,,7.228,,,,
701,07/13/21 11:30:00 PM,0.0,,,,,,,
702,07/14/21 12:00:00 AM,0.0,15.951,2.517,6.877,,,,
703,07/14/21 12:30:00 AM,0.0,,,,,,,
704,07/14/21 01:00:00 AM,0.0,,,6.978,,,,
705,07/14/21 01:30:00 AM,0.0,,,,,,,
706,07/14/21 02:00:00 AM,0.0,,,6.927,,,,
707,07/14/21 02:30:00 AM,0.0,,,,,,,
708,07/14/21 03:00:00 AM,0.0,,,4.881,,,,
709,07/14/21 03:30:00 AM,0.0,,,,,,,
710,07/14/21 04:00:00 AM,0.0,,,4.831,,,,
711,07/14/21 04:30:00 AM,0.0,,,,,,,
712,07/14/21 05:00:00 AM,0.0,,,4.986,,,,
713,07/14/21 05:30:00 AM,0.0,,,,,,,
714,07/14/21 06:00:00 AM,10.8,,,5.654,,,,
715,07/14/21 06:30:00 AM,118.4,,,,,,,
716,07/14/21 07:00:00 AM,236.8,,,6.775,,,,
717,07/14/21 07:30:00 AM,495.1,,,,,,,
718,07/14/21 08:00:00 AM,1022.6,,,9.026,,,,
719,07/14/21 08:30:00 AM,1550.0,,,,,,,
720,07/14/21 09:00:00 AM,2152.8,,,11.576,,,,
721,07/14/21 09:30:00 AM,1980.6,,,,,,,
722,07/14/21 10:00:00 AM,1550.0,,,11.625,,,,
723,07/14/21 10:30:00 AM,1313.2,,,,,,,
724,07/14/21 11:00:00 AM,2927.8,,,13.220,,,,
725,07/14/21 11:30:00 AM,2669.5,,,,,,,
726,07/14/21 12:00:00 PM,710.4,,,10.111,,,,
727,07/14/21 12:30:00 PM,699.7,,,,,,,
728,07/14/21 01:00:00 PM,678.1,,,9.372,,,,
729,07/14/21 01:30:00 PM,1033.3,,,,,,,
730,07/14/21 02:00:00 PM,1345.5,,,10.500,,,,
731,07/14/21 02:30:00 PM,2669.5,,,,,,,
732,07/14/21 03:00:00 PM,1894.5,,,11.090,,,,
733,07/14/21 03:30:00 PM,1377.8,,,,,,,
734,07/14/21 04:00:00 PM,3616.7,,,13.028,,,,
735,07/14/21 04:30:00 PM,2669.5,,,,,,,
736,07/14/21 05:00:00 PM,6200.0,,,14.465,,,,
737,07/14/21 05:30:00 PM,258.3,,,,,,,
738,07/14/21 06:00:00 PM,850.4,,,9.373,,,,
739,07/14/21 06:30:00 PM,979.5,,,,,,,
740,07/14/21 07:00:00 PM,914.9,,,8.729,,,,
741,07/14/21 07:30:00 PM,366.0,,,,,,,
742,07/14/21 08:00:00 PM,129.2,,,6.112,,,,
743,07/14/21 08:30:00 PM,10.8,,,,,,,
744,07/14/21 09:00:00 PM,0.0,,,4.050,,,,
745,07/14/21 09:30:00 PM,0.0,,,,,,,
746,07/14/21 10:00:00 PM,0.0,,,3.100,,,,
747,07/14/21 10:30:00 PM,0.0,,,,,,,
748,07/14/21 11:00:00 PM,0.0,,,2.783,,,,
749,07/14/21 11:30:00 PM,0.0,,,,,,,
750,07/15/21 12:00:00 AM,0.0,35.328,-1.684,1.926,,,,
751,07/15/21 12:30:00 AM,0.0,,,,,,,
752,07/15/21 01:00:00 AM,0.0,,,1.001,,,,
753,07/15/21 01:30:00 AM,0.0,,,,,,,
754,07/15/21 02:00:00 AM,0.0,,,0.121,,,,
755,07/15/21 02:30:00 AM,0.0,,,,,,,
756,07/15/21 03:00:00 AM,0.0,,,-0.158,,,,
757,07/15/21 03:30:00 AM,0.0,,,,,,,
758,07/15/21 04:00:00 AM,0.0,,,-0.775,,,,
759,07/15/21 04:30:00 AM,0.0,,,,,,,
760,07/15/21 05:00:00 AM,0.0,,,-1.115,,,,
761,07/15/21 05:30:00 AM,0.0,,,,,,,
762,07/15/21 06:00:00 AM,75.3,,,-1.570,,,,
763,07/15/21 06:30:00 AM,236.8,,,,,,,
764,07/15/21 07:00:00 AM,1377.8,,,2.669,,,,
765,07/15/21 07:30:00 AM,2583.4,,,,,,,
766,07/15/21 08:00:00 AM,3272.2,,,10.442,,,,
767,07/15/21 08:30:00 AM,3961.1,,,,,,,
768,07/15/21 09:00:00 AM,4650.0,,,17.139,,,,
769,07/15/21 09:30:00 AM,5511.1,,,,,,,
770,07/15/21 10:00:00 AM,6544.5,,,23.105,,,,
771,07/15/21 10:30:00 AM,1280.9,,,,,,,
772,07/15/21 11:00:00 AM,2325.0,,,24.337,,,,
773,07/15/21 11:30:00 AM,22044.6,,,,,,,
774,07/15/21 12:00:00 PM,26178.0,,,32.345,,,,
775,07/15/21 12:30:00 PM,20666.8,,,,,,,
776,07/15/21 01:00:00 PM,18600.1,,,34.640,,,,
777,07/15/21 01:30:00 PM,16533.4,,,,,,,
778,07/15/21 02:00:00 PM,18600.1,,,31.491,,,,
779,07/15/21 02:30:00 PM,14466.8,,,,,,,
780,07/15/21 03:00:00 PM,2325.0,,,28.376,,,,
781,07/15/21 03:30:00 PM,11022.3,,,,,,,
782,07/15/21 04:00:00 PM,9644.5,,,31.472,,,,
783,07/15/21 04:30:00 PM,8266.7,,,,,,,
784,07/15/21 05:00:00 PM,7233.4,,,27.833,,,,
785,07/15/21 05:30:00 PM,6544.5,,,,,,,
786,07/15/21 06:00:00 PM,6200.0,,,26.689,,,,
787,07/15/21 06:30:00 PM,5338.9,,,,,,,
788,07/15/21 07:00:00 PM,1550.0,,,20.235,,,,
789,07/15/21 07:30:00 PM,839.6,,,,,,,
790,07/15/21 08:00:00 PM,312.2,,,12.782,,,,
791,07/15/21 08:30:00 PM,32.3,,,,,,,
792,07/15/21 09:00:00 PM,0.0,,,9.225,,,,
793,07/15/21 09:30:00 PM,0.0,,,,,,,
794,07/15/21 10:00:00 PM,0.0,,,8.282,,,,
795,07/15/21 10:30:00 PM,0.0,,,,,,,
796,07/15/21 11:00:00 PM,0.0,,,8.330,,,,
797,07/15/21 11:30:00 PM,0.0,,,,,,,
798,07/16/21 12:00:00 AM,0.0,29.252,0.674,7.027,,,,
799,07/16/21 12:30:00 AM,0.0,,,,,,,
800,07/16/21 01:00:00 AM,0.0,,,5.035,,,,
801,07/16/21 01:30:00 AM,0.0,,,,,,,
802,07/16/21 02:00:00 AM,0.0,,,3.366,,,,
803,07/16/21 02:30:00 AM,0.0,,,,,,,
804,07/16/21 03:00:00 AM,0.0,,,2.356,,,,
805,07/16/21 03:30:00 AM,0.0,,,,,,,
806,07/16/21 04:00:00 AM,0.0,,,1.548,,,,
807,07/16/21 04:30:00 AM,0.0,,,,,,,
808,07/16/21 05:00:00 AM,0.0,,,1.762,,,,
809,07/16/21 05:30:00 AM,0.0,,,,,,,
810,07/16/21 06:00:00 AM,64.6,,,0.729,,,,
811,07/16/21 06:30:00 AM,247.6,,,,,,,
812,07/16/21 07:00:00 AM,1205.6,,,5.338,,,,
813,07/16/21 07:30:00 AM,2755.6,,,,,,,
814,07/16/21 08:00:00 AM,3616.7,,,15.372,,,,
815,07/16/21 08:30:00 AM,4650.0,,,,,,,
816,07/16/21 09:00:00 AM,5166.7,,,23.108,,,,
817,07/16/21 09:30:00 AM,6544.5,,,,,,,
818,07/16/21 10:00:00 AM,9300.1,,,28.953,,,,
819,07/16/21 10:30:00 AM,11022.3,,,,,,,
820,07/16/21 11:00:00 AM,12400.1,,,24.171,,,,
821,07/16/21 11:30:00 AM,1636.1,,,,,,,
822,07/16/21 12:00:00 PM,5511.1,,,21.855,,,,
823,07/16/21 12:30:00 PM,2583.4,,,,,,,
824,07/16/21 01:00:00 PM,4305.6,,,23.581,,,,
825,07/16/21 01:30:00 PM,5338.9,,,,,,,
826,07/16/21 02:00:00 PM,16533.4,,,27.186,,,,
827,07/16/21 02:30:00 PM,2497.2,,,,,,,
828,07/16/21 03:00:00 PM,2755.6,,,24.450,,,,
829,07/16/21 03:30:00 PM,4305.6,,,,,,,
830,07/16/21 04:00:00 PM,11711.2,,,25.665,,,,
831,07/16/21 04:30:00 PM,1722.2,,,,,,,
832,07/16/21 05:00:00 PM,3100.0,,,22.048,,,,
833,07/16/21 05:30:00 PM,2152.8,,,,,,,
834,07/16/21 06:00:00 PM,2583.4,,,21.188,,,,
835,07/16/21 06:30:00 PM,5166.7,,,,,,,
836,07/16/21 07:00:00 PM,731.9,,,17.807,,,,
837,07/16/21 07:30:00 PM,183.0,,,,,,,
838,07/16/21 08:00:00 PM,172.2,,,12.205,,,,
839,07/16/21 08:30:00 PM,10.8,,,,,,,
840,07/16/21 09:00:00 PM,0.0,,,10.650,,,,
841,07/16/21 09:30:00 PM,0.0,,,,,,,
842,07/16/21 10:00:00 PM,0.0,,,8.977,,,,
843,07/16/21 10:30:00 PM,0.0,,,,,,,
844,07/16/21 11:00:00 PM,0.0,,,7.431,,,,
845,07/16/21 11:30:00 PM,0.0,,,,,,,
846,07/17/21 12:00:00 AM,0.0,35.435,2.088,6.062,,,,
847,07/17/21 12:30:00 AM,0.0,,,,,,,
848,07/17/21 01:00:00 AM,0.0,,,4.310,,,,
849,07/17/21 01:30:00 AM,0.0,,,,,,,
850,07/17/21 02:00:00 AM,0.0,,,3.682,,,,
851,07/17/21 02:30:00 AM,0.0,,,,,,,
852,07/17/21 03:00:00 AM,0.0,,,3.841,,,,
853,07/17/21 03:30:00 AM,0.0,,,,,,,
854,07/17/21 04:00:00 AM,0.0,,,4.467,,,,
855,07/17/21 04:30:00 AM,0.0,,,,,,,
856,07/17/21 05:00:00 AM,0.0,,,3.366,,,,
857,07/17/21 05:30:00 AM,0.0,,,,,,,
858,07/17/21 06:00:00 AM,43.1,,,2.196,,,,
859,07/17/21 06:30:00 AM,183.0,,,,,,,
860,07/17/21 07:00:00 AM,710.4,,,6.324,,,,
861,07/17/21 07:30:00 AM,2497.2,,,,,,,
862,07/17/21 08:00:00 AM,3272.2,,,14.847,,,,
863,07/17/21 08:30:00 AM,4133.4,,,,,,,
864,07/17/21 09:00:00 AM,4994.5,,,22.146,,,,
865,07/17/21 09:30:00 AM,6200.0,,,,,,,
866,07/17/21 10:00:00 AM,8611.2,,,29.512,,,,
867,07/17/21 10:30:00 AM,10677.8,,,,,,,
868,07/17/21 11:00:00 AM,15844.5,,,34.432,,,,
869,07/17/21 11:30:00 AM,18600.1,,,,,,,
870,07/17/21 12:00:00 PM,2325.0,,,21.657,,,,
871,07/17/21 12:30:00 PM,904.2,,,,,,,
872,07/17/21 01:00:00 PM,1894.5,,,14.542,,,,
873,07/17/21 01:30:00 PM,3444.5,,,,,,,
874,07/17/21 02:00:00 PM,947.2,,,15.463,,,,
875,07/17/21 02:30:00 PM,10677.8,,,,,,,
876,07/17/21 03:00:00 PM,9300.1,,,26.593,,,,
877,07/17/21 03:30:00 PM,2755.6,,,,,,,
878,07/17/21 04:00:00 PM,688.9,,,16.903,,,,
879,07/17/21 04:30:00 PM,1894.5,,,,,,,
880,07/17/21 05:00:00 PM,3272.2,,,22.285,,,,
881,07/17/21 05:30:00 PM,1980.6,,,,,,,
882,07/17/21 06:00:00 PM,1259.4,,,15.521,,,,
883,07/17/21 06:30:00 PM,1130.2,,,,,,,
884,07/17/21 07:00:00 PM,387.5,,,14.851,,,,
885,07/17/21 07:30:00 PM,1022.6,,,,,,,
886,07/17/21 08:00:00 PM,355.2,,,11.380,,,,
887,07/17/21 08:30:00 PM,21.5,,,,,,,
888,07/17/21 09:00:00 PM,0.0,,,8.878,,,,
889,07/17/21 09:30:00 PM,0.0,,,,,,,
890,07/17/21 10:00:00 PM,0.0,,,7.329,,,,
891,07/17/21 10:30:00 PM,0.0,,,,,,,
892,07/17/21 11:00:00 PM,0.0,,,6.063,,,,
893,07/17/21 11:30:00 PM,0.0,,,,,,,
894,07/18/21 12:00:00 AM,0.0,36.620,0.893,4.829,,,,
895,07/18/21 12:30:00 AM,0.0,,,,,,,
896,07/18/21 01:00:00 AM,0.0,,,3.891,,,,
897,07/18/21 01:30:00 AM,0.0,,,,,,,
898,07/18/21 02:00:00 AM,0.0,,,3.525,,,,
