"Plot Title: beta tank test"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 21068392, SEN S/N: 21068392)","Max: Daily Temperature, °C (LGR S/N: 21068392)","Min: Daily Temperature, °C (LGR S/N: 21068392)","Avg: Hourly Temperature, °C (LGR S/N: 21068392)","Host Connected (LGR S/N: 21068392)","Coupler Attached (LGR S/N: 21068392)","Stopped (LGR S/N: 21068392)","End Of File (LGR S/N: 21068392)"
68,06/30/21 07:00:00 PM,226.0,,,12.351,,,,
69,06/30/21 07:30:00 PM,462.9,,,,,,,
70,06/30/21 08:00:00 PM,1194.8,,,12.739,,,,
71,06/30/21 08:30:00 PM,419.8,,,,,,,
72,06/30/21 09:00:00 PM,0.0,,,11.090,,,,
73,06/30/21 09:30:00 PM,0.0,,,,,,,
74,06/30/21 10:00:00 PM,0.0,,,10.112,,,,
75,06/30/21 10:30:00 PM,0.0,,,,,,,
76,06/30/21 11:00:00 PM,0.0,,,9.866,,,,
77,06/30/21 11:30:00 PM,0.0,,,,,,,
78,07/01/21 12:00:00 AM,0.0,43.480,7.179,9.571,,,,
79,07/01/21 12:30:00 AM,0.0,,,,,,,
80,07/01/21 01:00:00 AM,0.0,,,8.977,,,,
81,07/01/21 01:30:00 AM,0.0,,,,,,,
82,07/01/21 02:00:00 AM,0.0,,,7.882,,,,
83,07/01/21 02:30:00 AM,0.0,,,,,,,
84,07/01/21 03:00:00 AM,0.0,,,7.681,,,,
85,07/01/21 03:30:00 AM,0.0,,,,,,,
86,07/01/21 04:00:00 AM,0.0,,,7.582,,,,
87,07/01/21 04:30:00 AM,0.0,,,,,,,
88,07/01/21 05:00:00 AM,0.0,,,7.380,,,,
89,07/01/21 05:30:00 AM,0.0,,,,,,,
90,07/01/21 06:00:00 AM,139.9,,,7.430,,,,
91,07/01/21 06:30:00 AM,635.1,,,,,,,
92,07/01/21 07:00:00 AM,2238.9,,,11.791,,,,
93,07/01/21 07:30:00 AM,3616.7,,,,,,,
94,07/01/21 08:00:00 AM,4650.0,,,19.663,,,,
95,07/01/21 08:30:00 AM,8611.2,,,,,,,
96,07/01/21 09:00:00 AM,2755.6,,,25.458,,,,
97,07/01/21 09:30:00 AM,14466.8,,,,,,,
98,07/01/21 10:00:00 AM,1980.6,,,24.923,,,,
99,07/01/21 10:30:00 AM,16533.4,,,,,,,
100,07/01/21 11:00:00 AM,3100.0,,,31.753,,,,
101,07/01/21 11:30:00 AM,19977.9,,,,,,,
102,07/01/21 12:00:00 PM,23422.4,,,39.138,,,,
103,07/01/21 12:30:00 PM,10333.4,,,,,,,
104,07/01/21 01:00:00 PM,3444.5,,,22.741,,,,
105,07/01/21 01:30:00 PM,4994.5,,,,,,,
106,07/01/21 02:00:00 PM,14466.8,,,38.102,,,,
107,07/01/21 02:30:00 PM,8266.7,,,,,,,
108,07/01/21 03:00:00 PM,11711.2,,,37.660,,,,
109,07/01/21 03:30:00 PM,9644.5,,,,,,,
110,07/01/21 04:00:00 PM,8611.2,,,36.295,,,,
111,07/01/21 04:30:00 PM,5511.1,,,,,,,
112,07/01/21 05:00:00 PM,8611.2,,,32.553,,,,
113,07/01/21 05:30:00 PM,3616.7,,,,,,,
114,07/01/21 06:00:00 PM,6200.0,,,29.105,,,,
115,07/01/21 06:30:00 PM,4822.3,,,,,,,
116,07/01/21 07:00:00 PM,1097.9,,,18.949,,,,
117,07/01/21 07:30:00 PM,818.1,,,,,,,
118,07/01/21 08:00:00 PM,462.9,,,14.179,,,,
119,07/01/21 08:30:00 PM,75.3,,,,,,,
120,07/01/21 09:00:00 PM,0.0,,,10.406,,,,
121,07/01/21 09:30:00 PM,0.0,,,,,,,
122,07/01/21 10:00:00 PM,0.0,,,10.502,,,,
123,07/01/21 10:30:00 PM,0.0,,,,,,,
124,07/01/21 11:00:00 PM,0.0,,,9.472,,,,
125,07/01/21 11:30:00 PM,0.0,,,,,,,
126,07/02/21 12:00:00 AM,0.0,39.276,1.980,8.978,,,,
127,07/02/21 12:30:00 AM,0.0,,,,,,,
128,07/02/21 01:00:00 AM,0.0,,,7.278,,,,
129,07/02/21 01:30:00 AM,0.0,,,,,,,
130,07/02/21 02:00:00 AM,0.0,,,5.757,,,,
131,07/02/21 02:30:00 AM,0.0,,,,,,,
132,07/02/21 03:00:00 AM,0.0,,,4.569,,,,
133,07/02/21 03:30:00 AM,0.0,,,,,,,
134,07/02/21 04:00:00 AM,0.0,,,2.996,,,,
135,07/02/21 04:30:00 AM,0.0,,,,,,,
136,07/02/21 05:00:00 AM,0.0,,,2.409,,,,
137,07/02/21 05:30:00 AM,0.0,,,,,,,
138,07/02/21 06:00:00 AM,107.6,,,2.302,,,,
139,07/02/21 06:30:00 AM,193.8,,,,,,,
140,07/02/21 07:00:00 AM,1722.2,,,7.706,,,,
141,07/02/21 07:30:00 AM,3100.0,,,,,,,
142,07/02/21 08:00:00 AM,4133.4,,,20.238,,,,
143,07/02/21 08:30:00 AM,6200.0,,,,,,,
144,07/02/21 09:00:00 AM,8266.7,,,29.519,,,,
145,07/02/21 09:30:00 AM,11711.2,,,,,,,
146,07/02/21 10:00:00 AM,14466.8,,,34.590,,,,
147,07/02/21 10:30:00 AM,18600.1,,,,,,,
148,07/02/21 11:00:00 AM,4305.6,,,31.284,,,,
149,07/02/21 11:30:00 AM,1980.6,,,,,,,
150,07/02/21 12:00:00 PM,3961.1,,,21.528,,,,
151,07/02/21 12:30:00 PM,3616.7,,,,,,,
152,07/02/21 01:00:00 PM,2411.1,,,18.903,,,,
153,07/02/21 01:30:00 PM,1345.5,,,,,,,
154,07/02/21 02:00:00 PM,3100.0,,,19.823,,,,
155,07/02/21 02:30:00 PM,12400.1,,,,,,,
156,07/02/21 03:00:00 PM,9644.5,,,33.646,,,,
157,07/02/21 03:30:00 PM,8611.2,,,,,,,
158,07/02/21 04:00:00 PM,7577.8,,,34.111,,,,
159,07/02/21 04:30:00 PM,6544.5,,,,,,,
160,07/02/21 05:00:00 PM,1550.0,,,21.477,,,,
161,07/02/21 05:30:00 PM,1463.9,,,,,,,
162,07/02/21 06:00:00 PM,2755.6,,,25.425,,,,
163,07/02/21 06:30:00 PM,5338.9,,,,,,,
164,07/02/21 07:00:00 PM,925.7,,,20.520,,,,
165,07/02/21 07:30:00 PM,1162.5,,,,,,,
166,07/02/21 08:00:00 PM,355.2,,,15.281,,,,
167,07/02/21 08:30:00 PM,193.8,,,,,,,
168,07/02/21 09:00:00 PM,0.0,,,12.494,,,,
169,07/02/21 09:30:00 PM,0.0,,,,,,,
170,07/02/21 10:00:00 PM,0.0,,,10.208,,,,
171,07/02/21 10:30:00 PM,0.0,,,,,,,
172,07/02/21 11:00:00 PM,0.0,,,7.831,,,,
173,07/02/21 11:30:00 PM,0.0,,,,,,,
174,07/03/21 12:00:00 AM,0.0,39.729,1.003,6.215,,,,
175,07/03/21 12:30:00 AM,0.0,,,,,,,
176,07/03/21 01:00:00 AM,0.0,,,4.933,,,,
177,07/03/21 01:30:00 AM,0.0,,,,,,,
178,07/03/21 02:00:00 AM,0.0,,,3.945,,,,
179,07/03/21 02:30:00 AM,0.0,,,,,,,
180,07/03/21 03:00:00 AM,0.0,,,2.676,,,,
181,07/03/21 03:30:00 AM,0.0,,,,,,,
182,07/03/21 04:00:00 AM,0.0,,,1.872,,,,
183,07/03/21 04:30:00 AM,0.0,,,,,,,
184,07/03/21 05:00:00 AM,0.0,,,1.275,,,,
185,07/03/21 05:30:00 AM,0.0,,,,,,,
186,07/03/21 06:00:00 AM,107.6,,,1.547,,,,
187,07/03/21 06:30:00 AM,204.5,,,,,,,
188,07/03/21 07:00:00 AM,1722.2,,,7.196,,,,
189,07/03/21 07:30:00 AM,2927.8,,,,,,,
190,07/03/21 08:00:00 AM,4133.4,,,20.381,,,,
191,07/03/21 08:30:00 AM,6200.0,,,,,,,
192,07/03/21 09:00:00 AM,8611.2,,,23.281,,,,
193,07/03/21 09:30:00 AM,1550.0,,,,,,,
194,07/03/21 10:00:00 AM,12400.1,,,34.590,,,,
195,07/03/21 10:30:00 AM,17222.3,,,,,,,
196,07/03/21 11:00:00 AM,4305.6,,,38.716,,,,
197,07/03/21 11:30:00 AM,3788.9,,,,,,,
198,07/03/21 12:00:00 PM,2411.1,,,33.951,,,,
199,07/03/21 12:30:00 PM,3444.5,,,,,,,
200,07/03/21 01:00:00 PM,14466.8,,,28.271,,,,
201,07/03/21 01:30:00 PM,3100.0,,,,,,,
202,07/03/21 02:00:00 PM,3444.5,,,28.037,,,,
203,07/03/21 02:30:00 PM,4822.3,,,,,,,
204,07/03/21 03:00:00 PM,11022.3,,,31.255,,,,
205,07/03/21 03:30:00 PM,5511.1,,,,,,,
206,07/03/21 04:00:00 PM,6200.0,,,32.471,,,,
207,07/03/21 04:30:00 PM,7577.8,,,,,,,
208,07/03/21 05:00:00 PM,6200.0,,,32.861,,,,
209,07/03/21 05:30:00 PM,5511.1,,,,,,,
210,07/03/21 06:00:00 PM,4305.6,,,27.226,,,,
211,07/03/21 06:30:00 PM,3788.9,,,,,,,
212,07/03/21 07:00:00 PM,355.2,,,17.663,,,,
213,07/03/21 07:30:00 PM,279.9,,,,,,,
214,07/03/21 08:00:00 PM,172.2,,,11.816,,,,
215,07/03/21 08:30:00 PM,64.6,,,,,,,
216,07/03/21 09:00:00 PM,0.0,,,8.729,,,,
217,07/03/21 09:30:00 PM,0.0,,,,,,,
218,07/03/21 10:00:00 PM,0.0,,,7.682,,,,
219,07/03/21 10:30:00 PM,0.0,,,,,,,
220,07/03/21 11:00:00 PM,0.0,,,6.062,,,,
221,07/03/21 11:30:00 PM,0.0,,,,,,,
222,07/04/21 12:00:00 AM,0.0,48.554,0.232,3.995,,,,
223,07/04/21 12:30:00 AM,0.0,,,,,,,
224,07/04/21 01:00:00 AM,0.0,,,2.889,,,,
225,07/04/21 01:30:00 AM,0.0,,,,,,,
226,07/04/21 02:00:00 AM,0.0,,,2.677,,,,
227,07/04/21 02:30:00 AM,0.0,,,,,,,
228,07/04/21 03:00:00 AM,0.0,,,1.764,,,,
229,07/04/21 03:30:00 AM,0.0,,,,,,,
230,07/04/21 04:00:00 AM,0.0,,,1.275,,,,
231,07/04/21 04:30:00 AM,0.0,,,,,,,
232,07/04/21 05:00:00 AM,0.0,,,0.564,,,,
233,07/04/21 05:30:00 AM,0.0,,,,,,,
234,07/04/21 06:00:00 AM,107.6,,,0.781,,,,
235,07/04/21 06:30:00 AM,215.3,,,,,,,
236,07/04/21 07:00:00 AM,1722.2,,,6.588,,,,
237,07/04/21 07:30:00 AM,2927.8,,,,,,,
238,07/04/21 08:00:00 AM,4133.4,,,20.288,,,,
239,07/04/21 08:30:00 AM,6200.0,,,,,,,
240,07/04/21 09:00:00 AM,8266.7,,,30.634,,,,
241,07/04/21 09:30:00 AM,12400.1,,,,,,,
242,07/04/21 10:00:00 AM,3100.0,,,28.679,,,,
243,07/04/21 10:30:00 AM,6544.5,,,,,,,
244,07/04/21 11:00:00 AM,20666.8,,,43.786,,,,
245,07/04/21 11:30:00 AM,18600.1,,,,,,,
246,07/04/21 12:00:00 PM,19289.0,,,43.578,,,,
247,07/04/21 12:30:00 PM,2325.0,,,,,,,
248,07/04/21 01:00:00 PM,17911.2,,,40.462,,,,
249,07/04/21 01:30:00 PM,20666.8,,,,,,,
250,07/04/21 02:00:00 PM,2927.8,,,33.746,,,,
251,07/04/21 02:30:00 PM,4133.4,,,,,,,
252,07/04/21 03:00:00 PM,3100.0,,,37.536,,,,
253,07/04/21 03:30:00 PM,2927.8,,,,,,,
254,07/04/21 04:00:00 PM,9300.1,,,30.589,,,,
255,07/04/21 04:30:00 PM,8266.7,,,,,,,
256,07/04/21 05:00:00 PM,1302.4,,,29.403,,,,
257,07/04/21 05:30:00 PM,5511.1,,,,,,,
258,07/04/21 06:00:00 PM,721.2,,,25.133,,,,
259,07/04/21 06:30:00 PM,3961.1,,,,,,,
260,07/04/21 07:00:00 PM,947.2,,,20.522,,,,
261,07/04/21 07:30:00 PM,387.5,,,,,,,
262,07/04/21 08:00:00 PM,258.3,,,15.854,,,,
263,07/04/21 08:30:00 PM,75.3,,,,,,,
264,07/04/21 09:00:00 PM,0.0,,,12.642,,,,
265,07/04/21 09:30:00 PM,0.0,,,,,,,
266,07/04/21 10:00:00 PM,0.0,,,10.354,,,,
267,07/04/21 10:30:00 PM,0.0,,,,,,,
268,07/04/21 11:00:00 PM,0.0,,,8.779,,,,
269,07/04/21 11:30:00 PM,0.0,,,,,,,
270,07/05/21 12:00:00 AM,0.0,42.998,1.980,7.732,,,,
271,07/05/21 12:30:00 AM,0.0,,,,,,,
272,07/05/21 01:00:00 AM,0.0,,,6.826,,,,
273,07/05/21 01:30:00 AM,0.0,,,,,,,
274,07/05/21 02:00:00 AM,0.0,,,5.192,,,,
275,07/05/21 02:30:00 AM,0.0,,,,,,,
276,07/05/21 03:00:00 AM,0.0,,,3.892,,,,
277,07/05/21 03:30:00 AM,0.0,,,,,,,
278,07/05/21 04:00:00 AM,0.0,,,3.102,,,,
279,07/05/21 04:30:00 AM,0.0,,,,,,,
280,07/05/21 05:00:00 AM,0.0,,,2.249,,,,
281,07/05/21 05:30:00 AM,0.0,,,,,,,
282,07/05/21 06:00:00 AM,107.6,,,2.302,,,,
283,07/05/21 06:30:00 AM,226.0,,,,,,,
284,07/05/21 07:00:00 AM,1636.1,,,8.154,,,,
285,07/05/21 07:30:00 AM,2755.6,,,,,,,
286,07/05/21 08:00:00 AM,3961.1,,,21.290,,,,
287,07/05/21 08:30:00 AM,6200.0,,,,,,,
288,07/05/21 09:00:00 AM,8266.7,,,31.246,,,,
289,07/05/21 09:30:00 AM,10677.8,,,,,,,
290,07/05/21 10:00:00 AM,11711.2,,,38.388,,,,
291,07/05/21 10:30:00 AM,2927.8,,,,,,,
292,07/05/21 11:00:00 AM,14466.8,,,36.778,,,,
293,07/05/21 11:30:00 AM,19977.9,,,,,,,
294,07/05/21 12:00:00 PM,1377.8,,,19.778,,,,
295,07/05/21 12:30:00 PM,4477.8,,,,,,,
296,07/05/21 01:00:00 PM,2411.1,,,12.733,,,,
297,07/05/21 01:30:00 PM,592.0,,,,,,,
298,07/05/21 02:00:00 PM,2325.0,,,12.495,,,,
299,07/05/21 02:30:00 PM,785.8,,,,,,,
300,07/05/21 03:00:00 PM,3961.1,,,16.569,,,,
301,07/05/21 03:30:00 PM,4477.8,,,,,,,
302,07/05/21 04:00:00 PM,4650.0,,,23.292,,,,
303,07/05/21 04:30:00 PM,8611.2,,,,,,,
304,07/05/21 05:00:00 PM,2755.6,,,17.950,,,,
305,07/05/21 05:30:00 PM,2325.0,,,,,,,
306,07/05/21 06:00:00 PM,1065.6,,,15.854,,,,
307,07/05/21 06:30:00 PM,1259.4,,,,,,,
308,07/05/21 07:00:00 PM,333.7,,,14.130,,,,
309,07/05/21 07:30:00 PM,107.6,,,,,,,
310,07/05/21 08:00:00 PM,21.5,,,10.895,,,,
311,07/05/21 08:30:00 PM,0.0,,,,,,,
312,07/05/21 09:00:00 PM,0.0,,,9.964,,,,
313,07/05/21 09:30:00 PM,0.0,,,,,,,
314,07/05/21 10:00:00 PM,0.0,,,9.226,,,,
315,07/05/21 10:30:00 PM,0.0,,,,,,,
316,07/05/21 11:00:00 PM,0.0,,,9.472,,,,
317,07/05/21 11:30:00 PM,0.0,,,,,,,
318,07/06/21 12:00:00 AM,0.0,44.457,3.261,8.779,,,,
319,07/06/21 12:30:00 AM,0.0,,,,,,,
320,07/06/21 01:00:00 AM,0.0,,,7.329,,,,
321,07/06/21 01:30:00 AM,0.0,,,,,,,
322,07/06/21 02:00:00 AM,0.0,,,5.910,,,,
323,07/06/21 02:30:00 AM,0.0,,,,,,,
324,07/06/21 03:00:00 AM,0.0,,,4.882,,,,
325,07/06/21 03:30:00 AM,0.0,,,,,,,
326,07/06/21 04:00:00 AM,0.0,,,3.683,,,,
327,07/06/21 04:30:00 AM,0.0,,,,,,,
328,07/06/21 05:00:00 AM,0.0,,,3.366,,,,
329,07/06/21 05:30:00 AM,0.0,,,,,,,
330,07/06/21 06:00:00 AM,107.6,,,3.995,,,,
331,07/06/21 06:30:00 AM,549.0,,,,,,,
332,07/06/21 07:00:00 AM,2583.4,,,9.979,,,,
333,07/06/21 07:30:00 AM,3100.0,,,,,,,
334,07/06/21 08:00:00 AM,4477.8,,,16.948,,,,
335,07/06/21 08:30:00 AM,6200.0,,,,,,,
336,07/06/21 09:00:00 AM,8266.7,,,25.184,,,,
337,07/06/21 09:30:00 AM,10677.8,,,,,,,
338,07/06/21 10:00:00 AM,4822.3,,,25.718,,,,
339,07/06/21 10:30:00 AM,18600.1,,,,,,,
340,07/06/21 11:00:00 AM,9644.5,,,27.473,,,,
341,07/06/21 11:30:00 AM,5166.7,,,,,,,
342,07/06/21 12:00:00 PM,20666.8,,,37.500,,,,
343,07/06/21 12:30:00 PM,13089.0,,,,,,,
344,07/06/21 01:00:00 PM,18600.1,,,38.425,,,,
345,07/06/21 01:30:00 PM,17911.2,,,,,,,
346,07/06/21 02:00:00 PM,14466.8,,,41.303,,,,
347,07/06/21 02:30:00 PM,11022.3,,,,,,,
348,07/06/21 03:00:00 PM,10333.4,,,37.112,,,,
349,07/06/21 03:30:00 PM,9644.5,,,,,,,
350,07/06/21 04:00:00 PM,8266.7,,,34.216,,,,
351,07/06/21 04:30:00 PM,7577.8,,,,,,,
352,07/06/21 05:00:00 PM,6544.5,,,31.935,,,,
353,07/06/21 05:30:00 PM,5511.1,,,,,,,
354,07/06/21 06:00:00 PM,4822.3,,,27.569,,,,
355,07/06/21 06:30:00 PM,4477.8,,,,,,,
356,07/06/21 07:00:00 PM,1377.8,,,19.520,,,,
357,07/06/21 07:30:00 PM,1291.7,,,,,,,
358,07/06/21 08:00:00 PM,215.3,,,14.464,,,,
359,07/06/21 08:30:00 PM,75.3,,,,,,,
360,07/06/21 09:00:00 PM,0.0,,,10.748,,,,
361,07/06/21 09:30:00 PM,0.0,,,,,,,
362,07/06/21 10:00:00 PM,0.0,,,10.550,,,,
363,07/06/21 10:30:00 PM,0.0,,,,,,,
364,07/06/21 11:00:00 PM,0.0,,,10.553,,,,
365,07/06/21 11:30:00 PM,0.0,,,,,,,
366,07/07/21 12:00:00 AM,0.0,49.360,2.088,8.777,,,,
367,07/07/21 12:30:00 AM,0.0,,,,,,,
368,07/07/21 01:00:00 AM,0.0,,,7.531,,,,
369,07/07/21 01:30:00 AM,0.0,,,,,,,
370,07/07/21 02:00:00 AM,0.0,,,6.419,,,,
371,07/07/21 02:30:00 AM,0.0,,,,,,,
372,07/07/21 03:00:00 AM,0.0,,,5.140,,,,
373,07/07/21 03:30:00 AM,0.0,,,,,,,
374,07/07/21 04:00:00 AM,0.0,,,4.363,,,,
375,07/07/21 04:30:00 AM,0.0,,,,,,,
376,07/07/21 05:00:00 AM,0.0,,,3.311,,,,
377,07/07/21 05:30:00 AM,0.0,,,,,,,
378,07/07/21 06:00:00 AM,96.9,,,2.409,,,,
379,07/07/21 06:30:00 AM,183.0,,,,,,,
380,07/07/21 07:00:00 AM,2066.7,,,7.755,,,,
381,07/07/21 07:30:00 AM,3616.7,,,,,,,
382,07/07/21 08:00:00 AM,4994.5,,,21.099,,,,
383,07/07/21 08:30:00 AM,7233.4,,,,,,,
384,07/07/21 09:00:00 AM,9300.1,,,30.429,,,,
385,07/07/21 09:30:00 AM,12400.1,,,,,,,
386,07/07/21 10:00:00 AM,13777.9,,,36.200,,,,
387,07/07/21 10:30:00 AM,15844.5,,,,,,,
388,07/07/21 11:00:00 AM,18600.1,,,42.410,,,,
389,07/07/21 11:30:00 AM,18600.1,,,,,,,
390,07/07/21 12:00:00 PM,18600.1,,,45.706,,,,
391,07/07/21 12:30:00 PM,17911.2,,,,,,,
392,07/07/21 01:00:00 PM,17911.2,,,42.398,,,,
393,07/07/21 01:30:00 PM,22044.6,,,,,,,
394,07/07/21 02:00:00 PM,18600.1,,,40.316,,,,
395,07/07/21 02:30:00 PM,14466.8,,,,,,,
396,07/07/21 03:00:00 PM,14466.8,,,40.944,,,,
397,07/07/21 03:30:00 PM,4133.4,,,,,,,
398,07/07/21 04:00:00 PM,3444.5,,,25.083,,,,
399,07/07/21 04:30:00 PM,2583.4,,,,,,,
400,07/07/21 05:00:00 PM,9644.5,,,31.346,,,,
401,07/07/21 05:30:00 PM,3444.5,,,,,,,
402,07/07/21 06:00:00 PM,7233.4,,,29.181,,,,
403,07/07/21 06:30:00 PM,6544.5,,,,,,,
404,07/07/21 07:00:00 PM,1722.2,,,22.781,,,,
405,07/07/21 07:30:00 PM,624.3,,,,,,,
406,07/07/21 08:00:00 PM,193.8,,,14.129,,,,
407,07/07/21 08:30:00 PM,64.6,,,,,,,
408,07/07/21 09:00:00 PM,0.0,,,10.357,,,,
409,07/07/21 09:30:00 PM,0.0,,,,,,,
410,07/07/21 10:00:00 PM,0.0,,,8.877,,,,
411,07/07/21 10:30:00 PM,0.0,,,,,,,
412,07/07/21 11:00:00 PM,0.0,,,6.721,,,,
413,07/07/21 11:30:00 PM,0.0,,,,,,,
414,07/08/21 12:00:00 AM,0.0,48.288,1.439,5.500,,,,
415,07/08/21 12:30:00 AM,0.0,,,,,,,
416,07/08/21 01:00:00 AM,0.0,,,4.153,,,,
417,07/08/21 01:30:00 AM,0.0,,,,,,,
418,07/08/21 02:00:00 AM,0.0,,,3.208,,,,
419,07/08/21 02:30:00 AM,0.0,,,,,,,
420,07/08/21 03:00:00 AM,0.0,,,2.462,,,,
421,07/08/21 03:30:00 AM,0.0,,,,,,,
422,07/08/21 04:00:00 AM,0.0,,,2.088,,,,
423,07/08/21 04:30:00 AM,0.0,,,,,,,
424,07/08/21 05:00:00 AM,0.0,,,1.655,,,,
425,07/08/21 05:30:00 AM,0.0,,,,,,,
426,07/08/21 06:00:00 AM,86.1,,,2.409,,,,
427,07/08/21 06:30:00 AM,344.4,,,,,,,
428,07/08/21 07:00:00 AM,2755.6,,,8.947,,,,
429,07/08/21 07:30:00 AM,3961.1,,,,,,,
430,07/08/21 08:00:00 AM,4994.5,,,20.763,,,,
431,07/08/21 08:30:00 AM,6544.5,,,,,,,
432,07/08/21 09:00:00 AM,8611.2,,,30.683,,,,
433,07/08/21 09:30:00 AM,11022.3,,,,,,,
434,07/08/21 10:00:00 AM,12400.1,,,37.450,,,,
435,07/08/21 10:30:00 AM,14466.8,,,,,,,
436,07/08/21 11:00:00 AM,16533.4,,,43.239,,,,
437,07/08/21 11:30:00 AM,17222.3,,,,,,,
438,07/08/21 12:00:00 PM,19289.0,,,47.122,,,,
439,07/08/21 12:30:00 PM,7577.8,,,,,,,
440,07/08/21 01:00:00 PM,9644.5,,,40.786,,,,
441,07/08/21 01:30:00 PM,4650.0,,,,,,,
442,07/08/21 02:00:00 PM,17911.2,,,41.610,,,,
443,07/08/21 02:30:00 PM,10677.8,,,,,,,
444,07/08/21 03:00:00 PM,13089.0,,,38.122,,,,
445,07/08/21 03:30:00 PM,11022.3,,,,,,,
446,07/08/21 04:00:00 PM,4994.5,,,31.040,,,,
447,07/08/21 04:30:00 PM,5166.7,,,,,,,
448,07/08/21 05:00:00 PM,3788.9,,,27.374,,,,
449,07/08/21 05:30:00 PM,3272.2,,,,,,,
