"Plot Title: Hobo21-SN10793185"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793185, SEN S/N: 10793185)","Avg: Hourly Temperature, °C (LGR S/N: 10793185)","Max: Daily Temperature, °C (LGR S/N: 10793185)","Min: Daily Temperature, °C (LGR S/N: 10793185)","Coupler Attached (LGR S/N: 10793185)","Host Connected (LGR S/N: 10793185)","Stopped (LGR S/N: 10793185)","End Of File (LGR S/N: 10793185)"
99,06/30/21 12:30:00 PM,22044.6,,,,,,,
100,06/30/21 01:00:00 PM,7233.4,31.476,,,,,,
101,06/30/21 01:30:00 PM,7233.4,,,,,,,
102,06/30/21 02:00:00 PM,14466.8,28.280,,,,,,
103,06/30/21 02:30:00 PM,9644.5,,,,,,,
104,06/30/21 03:00:00 PM,24800.2,35.407,,,,,,
105,06/30/21 03:30:00 PM,21355.7,,,,,,,
106,06/30/21 04:00:00 PM,7233.4,26.291,,,,,,
107,06/30/21 04:30:00 PM,7577.8,,,,,,,
108,06/30/21 05:00:00 PM,7233.4,21.569,,,,,,
109,06/30/21 05:30:00 PM,5166.7,,,,,,,
110,06/30/21 06:00:00 PM,13777.9,18.521,,,,,,
111,06/30/21 06:30:00 PM,4133.4,,,,,,,
112,06/30/21 07:00:00 PM,2152.8,14.037,,,,,,
113,06/30/21 07:30:00 PM,2411.1,,,,,,,
114,06/30/21 08:00:00 PM,570.5,11.622,,,,,,
115,06/30/21 08:30:00 PM,183.0,,,,,,,
116,06/30/21 09:00:00 PM,0.0,10.210,,,,,,
117,06/30/21 09:30:00 PM,0.0,,,,,,,
118,06/30/21 10:00:00 PM,0.0,9.324,,,,,,
119,06/30/21 10:30:00 PM,0.0,,,,,,,
120,06/30/21 11:00:00 PM,0.0,9.226,,,,,,
121,06/30/21 11:30:00 PM,0.0,,,,,,,
122,07/01/21 12:00:00 AM,0.0,9.226,42.164,4.934,,,,
123,07/01/21 12:30:00 AM,0.0,,,,,,,
124,07/01/21 01:00:00 AM,0.0,8.580,,,,,,
125,07/01/21 01:30:00 AM,0.0,,,,,,,
126,07/01/21 02:00:00 AM,0.0,5.601,,,,,,
127,07/01/21 02:30:00 AM,0.0,,,,,,,
128,07/01/21 03:00:00 AM,0.0,7.179,,,,,,
129,07/01/21 03:30:00 AM,0.0,,,,,,,
130,07/01/21 04:00:00 AM,0.0,7.380,,,,,,
131,07/01/21 04:30:00 AM,0.0,,,,,,,
132,07/01/21 05:00:00 AM,0.0,7.280,,,,,,
133,07/01/21 05:30:00 AM,0.0,,,,,,,
134,07/01/21 06:00:00 AM,204.5,7.129,,,,,,
135,07/01/21 06:30:00 AM,1356.3,,,,,,,
136,07/01/21 07:00:00 AM,2755.6,10.597,,,,,,
137,07/01/21 07:30:00 AM,4994.5,,,,,,,
138,07/01/21 08:00:00 AM,17222.3,16.426,,,,,,
139,07/01/21 08:30:00 AM,9300.1,,,,,,,
140,07/01/21 09:00:00 AM,8611.2,26.360,,,,,,
141,07/01/21 09:30:00 AM,28933.5,,,,,,,
142,07/01/21 10:00:00 AM,34444.7,34.956,,,,,,
143,07/01/21 10:30:00 AM,44089.2,,,,,,,
144,07/01/21 11:00:00 AM,46844.8,32.450,,,,,,
145,07/01/21 11:30:00 AM,8266.7,,,,,,,
146,07/01/21 12:00:00 PM,39955.8,35.410,,,,,,
147,07/01/21 12:30:00 PM,14466.8,,,,,,,
148,07/01/21 01:00:00 PM,37200.2,32.276,,,,,,
149,07/01/21 01:30:00 PM,10333.4,,,,,,,
150,07/01/21 02:00:00 PM,11022.3,30.511,,,,,,
151,07/01/21 02:30:00 PM,10677.8,,,,,,,
152,07/01/21 03:00:00 PM,24800.2,40.185,,,,,,
153,07/01/21 03:30:00 PM,24800.2,,,,,,,
154,07/01/21 04:00:00 PM,21355.7,32.532,,,,,,
155,07/01/21 04:30:00 PM,4133.4,,,,,,,
156,07/01/21 05:00:00 PM,18600.1,26.391,,,,,,
157,07/01/21 05:30:00 PM,4133.4,,,,,,,
158,07/01/21 06:00:00 PM,3100.0,18.664,,,,,,
159,07/01/21 06:30:00 PM,1194.8,,,,,,,
160,07/01/21 07:00:00 PM,871.9,13.269,,,,,,
161,07/01/21 07:30:00 PM,1270.1,,,,,,,
162,07/01/21 08:00:00 PM,979.5,11.622,,,,,,
163,07/01/21 08:30:00 PM,226.0,,,,,,,
164,07/01/21 09:00:00 PM,0.0,9.768,,,,,,
165,07/01/21 09:30:00 PM,0.0,,,,,,,
166,07/01/21 10:00:00 PM,0.0,7.027,,,,,,
167,07/01/21 10:30:00 PM,0.0,,,,,,,
168,07/01/21 11:00:00 PM,0.0,6.216,,,,,,
169,07/01/21 11:30:00 PM,0.0,,,,,,,
170,07/02/21 12:00:00 AM,0.0,6.113,41.575,4.102,,,,
171,07/02/21 12:30:00 AM,0.0,,,,,,,
172,07/02/21 01:00:00 AM,0.0,4.934,,,,,,
173,07/02/21 01:30:00 AM,0.0,,,,,,,
174,07/02/21 02:00:00 AM,0.0,5.295,,,,,,
175,07/02/21 02:30:00 AM,0.0,,,,,,,
176,07/02/21 03:00:00 AM,0.0,4.727,,,,,,
177,07/02/21 03:30:00 AM,0.0,,,,,,,
178,07/02/21 04:00:00 AM,0.0,4.311,,,,,,
179,07/02/21 04:30:00 AM,0.0,,,,,,,
180,07/02/21 05:00:00 AM,0.0,4.466,,,,,,
181,07/02/21 05:30:00 AM,0.0,,,,,,,
182,07/02/21 06:00:00 AM,322.9,4.519,,,,,,
183,07/02/21 06:30:00 AM,559.7,,,,,,,
184,07/02/21 07:00:00 AM,12400.1,11.595,,,,,,
185,07/02/21 07:30:00 AM,15844.5,,,,,,,
186,07/02/21 08:00:00 AM,19977.9,23.974,,,,,,
187,07/02/21 08:30:00 AM,22044.6,,,,,,,
188,07/02/21 09:00:00 AM,24800.2,29.562,,,,,,
189,07/02/21 09:30:00 AM,28933.5,,,,,,,
190,07/02/21 10:00:00 AM,33066.9,31.790,,,,,,
191,07/02/21 10:30:00 AM,9644.5,,,,,,,
192,07/02/21 11:00:00 AM,44089.2,34.066,,,,,,
193,07/02/21 11:30:00 AM,7577.8,,,,,,,
194,07/02/21 12:00:00 PM,6544.5,24.204,,,,,,
195,07/02/21 12:30:00 PM,37200.2,,,,,,,
196,07/02/21 01:00:00 PM,39955.8,38.402,,,,,,
197,07/02/21 01:30:00 PM,34444.7,,,,,,,
198,07/02/21 02:00:00 PM,14466.8,38.719,,,,,,
199,07/02/21 02:30:00 PM,28933.5,,,,,,,
200,07/02/21 03:00:00 PM,11711.2,36.269,,,,,,
201,07/02/21 03:30:00 PM,27555.7,,,,,,,
202,07/02/21 04:00:00 PM,26178.0,32.016,,,,,,
203,07/02/21 04:30:00 PM,5511.1,,,,,,,
204,07/02/21 05:00:00 PM,5166.7,27.715,,,,,,
205,07/02/21 05:30:00 PM,3961.1,,,,,,,
206,07/02/21 06:00:00 PM,11022.3,22.219,,,,,,
207,07/02/21 06:30:00 PM,3444.5,,,,,,,
208,07/02/21 07:00:00 PM,1463.9,15.807,,,,,,
209,07/02/21 07:30:00 PM,2755.6,,,,,,,
210,07/02/21 08:00:00 PM,1636.1,15.805,,,,,,
211,07/02/21 08:30:00 PM,936.5,,,,,,,
212,07/02/21 09:00:00 PM,0.0,12.059,,,,,,
213,07/02/21 09:30:00 PM,0.0,,,,,,,
214,07/02/21 10:00:00 PM,0.0,9.223,,,,,,
215,07/02/21 10:30:00 PM,0.0,,,,,,,
216,07/02/21 11:00:00 PM,0.0,6.826,,,,,,
217,07/02/21 11:30:00 PM,0.0,,,,,,,
218,07/03/21 12:00:00 AM,0.0,6.674,40.415,2.943,,,,
219,07/03/21 12:30:00 AM,0.0,,,,,,,
220,07/03/21 01:00:00 AM,0.0,5.808,,,,,,
221,07/03/21 01:30:00 AM,0.0,,,,,,,
222,07/03/21 02:00:00 AM,0.0,5.037,,,,,,
223,07/03/21 02:30:00 AM,0.0,,,,,,,
224,07/03/21 03:00:00 AM,0.0,4.571,,,,,,
225,07/03/21 03:30:00 AM,0.0,,,,,,,
226,07/03/21 04:00:00 AM,0.0,4.206,,,,,,
227,07/03/21 04:30:00 AM,0.0,,,,,,,
228,07/03/21 05:00:00 AM,0.0,3.630,,,,,,
229,07/03/21 05:30:00 AM,10.8,,,,,,,
230,07/03/21 06:00:00 AM,269.1,3.627,,,,,,
231,07/03/21 06:30:00 AM,495.1,,,,,,,
232,07/03/21 07:00:00 AM,11711.2,11.401,,,,,,
233,07/03/21 07:30:00 AM,15155.7,,,,,,,
234,07/03/21 08:00:00 AM,20666.8,24.410,,,,,,
235,07/03/21 08:30:00 AM,23422.4,,,,,,,
236,07/03/21 09:00:00 AM,24800.2,29.166,,,,,,
237,07/03/21 09:30:00 AM,27555.7,,,,,,,
238,07/03/21 10:00:00 AM,14466.8,36.192,,,,,,
239,07/03/21 10:30:00 AM,39955.8,,,,,,,
240,07/03/21 11:00:00 AM,41333.6,38.247,,,,,,
241,07/03/21 11:30:00 AM,5166.7,,,,,,,
242,07/03/21 12:00:00 PM,38578.0,33.329,,,,,,
243,07/03/21 12:30:00 PM,5511.1,,,,,,,
244,07/03/21 01:00:00 PM,4650.0,28.457,,,,,,
245,07/03/21 01:30:00 PM,33066.9,,,,,,,
246,07/03/21 02:00:00 PM,7577.8,28.389,,,,,,
247,07/03/21 02:30:00 PM,5511.1,,,,,,,
248,07/03/21 03:00:00 PM,11022.3,30.791,,,,,,
249,07/03/21 03:30:00 PM,21355.7,,,,,,,
250,07/03/21 04:00:00 PM,20666.8,33.746,,,,,,
251,07/03/21 04:30:00 PM,20666.8,,,,,,,
252,07/03/21 05:00:00 PM,5338.9,27.814,,,,,,
253,07/03/21 05:30:00 PM,13089.0,,,,,,,
254,07/03/21 06:00:00 PM,1894.5,19.811,,,,,,
255,07/03/21 06:30:00 PM,818.1,,,,,,,
256,07/03/21 07:00:00 PM,538.2,14.277,,,,,,
257,07/03/21 07:30:00 PM,419.8,,,,,,,
258,07/03/21 08:00:00 PM,290.6,11.864,,,,,,
259,07/03/21 08:30:00 PM,139.9,,,,,,,
260,07/03/21 09:00:00 PM,0.0,7.528,,,,,,
261,07/03/21 09:30:00 PM,0.0,,,,,,,
262,07/03/21 10:00:00 PM,0.0,6.725,,,,,,
263,07/03/21 10:30:00 PM,0.0,,,,,,,
264,07/03/21 11:00:00 PM,0.0,5.603,,,,,,
265,07/03/21 11:30:00 PM,0.0,,,,,,,
266,07/04/21 12:00:00 AM,0.0,4.675,48.023,2.943,,,,
267,07/04/21 12:30:00 AM,0.0,,,,,,,
268,07/04/21 01:00:00 AM,0.0,4.467,,,,,,
269,07/04/21 01:30:00 AM,0.0,,,,,,,
270,07/04/21 02:00:00 AM,0.0,4.207,,,,,,
271,07/04/21 02:30:00 AM,0.0,,,,,,,
272,07/04/21 03:00:00 AM,0.0,4.311,,,,,,
273,07/04/21 03:30:00 AM,0.0,,,,,,,
274,07/04/21 04:00:00 AM,0.0,3.208,,,,,,
275,07/04/21 04:30:00 AM,0.0,,,,,,,
276,07/04/21 05:00:00 AM,0.0,3.522,,,,,,
277,07/04/21 05:30:00 AM,10.8,,,,,,,
278,07/04/21 06:00:00 AM,258.3,3.366,,,,,,
279,07/04/21 06:30:00 AM,516.7,,,,,,,
280,07/04/21 07:00:00 AM,11711.2,11.109,,,,,,
281,07/04/21 07:30:00 AM,15844.5,,,,,,,
282,07/04/21 08:00:00 AM,19289.0,25.043,,,,,,
283,07/04/21 08:30:00 AM,22044.6,,,,,,,
284,07/04/21 09:00:00 AM,24800.2,31.276,,,,,,
285,07/04/21 09:30:00 AM,28933.5,,,,,,,
286,07/04/21 10:00:00 AM,33066.9,37.468,,,,,,
287,07/04/21 10:30:00 AM,39955.8,,,,,,,
288,07/04/21 11:00:00 AM,39955.8,44.097,,,,,,
289,07/04/21 11:30:00 AM,39955.8,,,,,,,
290,07/04/21 12:00:00 PM,39955.8,45.402,,,,,,
291,07/04/21 12:30:00 PM,7233.4,,,,,,,
292,07/04/21 01:00:00 PM,37200.2,47.695,,,,,,
293,07/04/21 01:30:00 PM,15844.5,,,,,,,
294,07/04/21 02:00:00 PM,28933.5,32.706,,,,,,
295,07/04/21 02:30:00 PM,5166.7,,,,,,,
296,07/04/21 03:00:00 PM,3961.1,31.166,,,,,,
297,07/04/21 03:30:00 PM,3272.2,,,,,,,
298,07/04/21 04:00:00 PM,22044.6,36.699,,,,,,
299,07/04/21 04:30:00 PM,18600.1,,,,,,,
300,07/04/21 05:00:00 PM,15155.7,32.297,,,,,,
301,07/04/21 05:30:00 PM,14466.8,,,,,,,
302,07/04/21 06:00:00 PM,1894.5,21.104,,,,,,
303,07/04/21 06:30:00 PM,1216.3,,,,,,,
304,07/04/21 07:00:00 PM,602.8,14.371,,,,,,
305,07/04/21 07:30:00 PM,473.6,,,,,,,
306,07/04/21 08:00:00 PM,344.4,11.527,,,,,,
307,07/04/21 08:30:00 PM,129.2,,,,,,,
308,07/04/21 09:00:00 PM,0.0,8.729,,,,,,
309,07/04/21 09:30:00 PM,0.0,,,,,,,
310,07/04/21 10:00:00 PM,0.0,8.977,,,,,,
311,07/04/21 10:30:00 PM,0.0,,,,,,,
312,07/04/21 11:00:00 PM,0.0,7.278,,,,,,
313,07/04/21 11:30:00 PM,0.0,,,,,,,
314,07/05/21 12:00:00 AM,0.0,6.825,44.952,4.311,,,,
315,07/05/21 12:30:00 AM,0.0,,,,,,,
316,07/05/21 01:00:00 AM,0.0,6.826,,,,,,
317,07/05/21 01:30:00 AM,0.0,,,,,,,
318,07/05/21 02:00:00 AM,0.0,6.217,,,,,,
319,07/05/21 02:30:00 AM,0.0,,,,,,,
320,07/05/21 03:00:00 AM,0.0,5.449,,,,,,
321,07/05/21 03:30:00 AM,0.0,,,,,,,
322,07/05/21 04:00:00 AM,0.0,4.726,,,,,,
323,07/05/21 04:30:00 AM,0.0,,,,,,,
324,07/05/21 05:00:00 AM,0.0,4.519,,,,,,
325,07/05/21 05:30:00 AM,10.8,,,,,,,
326,07/05/21 06:00:00 AM,258.3,4.415,,,,,,
327,07/05/21 06:30:00 AM,549.0,,,,,,,
328,07/05/21 07:00:00 AM,11022.3,12.407,,,,,,
329,07/05/21 07:30:00 AM,14466.8,,,,,,,
330,07/05/21 08:00:00 AM,18600.1,25.195,,,,,,
331,07/05/21 08:30:00 AM,22044.6,,,,,,,
332,07/05/21 09:00:00 AM,10333.4,27.227,,,,,,
333,07/05/21 09:30:00 AM,13777.9,,,,,,,
334,07/05/21 10:00:00 AM,16533.4,33.356,,,,,,
335,07/05/21 10:30:00 AM,38578.0,,,,,,,
336,07/05/21 11:00:00 AM,38578.0,43.558,,,,,,
