"Plot Title: HOBO32-10793182"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793182, SEN S/N: 10793182)","Avg: Hourly Temperature, °C (LGR S/N: 10793182)","Max: Daily Temperature, °C (LGR S/N: 10793182)","Min: Daily Temperature, °C (LGR S/N: 10793182)","Host Connected (LGR S/N: 10793182)","Coupler Attached (LGR S/N: 10793182)","Stopped (LGR S/N: 10793182)","End Of File (LGR S/N: 10793182)"
1290,07/25/21 07:00:00 AM,925.7,9.989,,,,,,
1291,07/25/21 07:30:00 AM,2411.1,,,,,,,
1292,07/25/21 08:00:00 AM,3100.0,16.616,,,,,,
1293,07/25/21 08:30:00 AM,3788.9,,,,,,,
1294,07/25/21 09:00:00 AM,4305.6,20.331,,,,,,
1295,07/25/21 09:30:00 AM,5166.7,,,,,,,
1296,07/25/21 10:00:00 AM,6544.5,27.932,,,,,,
1297,07/25/21 10:30:00 AM,10333.4,,,,,,,
1298,07/25/21 11:00:00 AM,10333.4,38.326,,,,,,
1299,07/25/21 11:30:00 AM,16533.4,,,,,,,
1300,07/25/21 12:00:00 PM,17911.2,48.698,,,,,,
1301,07/25/21 12:30:00 PM,12400.1,,,,,,,
1302,07/25/21 01:00:00 PM,6200.0,28.337,,,,,,
1303,07/25/21 01:30:00 PM,3100.0,,,,,,,
1304,07/25/21 02:00:00 PM,904.2,13.412,,,,,,
1305,07/25/21 02:30:00 PM,1044.1,,,,,,,
1306,07/25/21 03:00:00 PM,1302.4,13.894,,,,,,
1307,07/25/21 03:30:00 PM,1980.6,,,,,,,
1308,07/25/21 04:00:00 PM,2669.5,15.090,,,,,,
1309,07/25/21 04:30:00 PM,3961.1,,,,,,,
1310,07/25/21 05:00:00 PM,4133.4,16.903,,,,,,
1311,07/25/21 05:30:00 PM,3444.5,,,,,,,
1312,07/25/21 06:00:00 PM,3272.2,16.759,,,,,,
1313,07/25/21 06:30:00 PM,2152.8,,,,,,,
1314,07/25/21 07:00:00 PM,1184.0,14.037,,,,,,
1315,07/25/21 07:30:00 PM,484.4,,,,,,,
1316,07/25/21 08:00:00 PM,118.4,12.255,,,,,,
1317,07/25/21 08:30:00 PM,0.0,,,,,,,
1318,07/25/21 09:00:00 PM,0.0,11.528,,,,,,
1319,07/25/21 09:30:00 PM,0.0,,,,,,,
1320,07/25/21 10:00:00 PM,0.0,11.090,,,,,,
1321,07/25/21 10:30:00 PM,0.0,,,,,,,
1322,07/25/21 11:00:00 PM,0.0,10.553,,,,,,
1323,07/25/21 11:30:00 PM,0.0,,,,,,,
1324,07/26/21 12:00:00 AM,0.0,10.111,44.952,3.578,,,,
1325,07/26/21 12:30:00 AM,0.0,,,,,,,
1326,07/26/21 01:00:00 AM,0.0,9.620,,,,,,
1327,07/26/21 01:30:00 AM,0.0,,,,,,,
1328,07/26/21 02:00:00 AM,0.0,9.126,,,,,,
1329,07/26/21 02:30:00 AM,0.0,,,,,,,
1330,07/26/21 03:00:00 AM,0.0,7.379,,,,,,
1331,07/26/21 03:30:00 AM,0.0,,,,,,,
1332,07/26/21 04:00:00 AM,0.0,5.139,,,,,,
1333,07/26/21 04:30:00 AM,0.0,,,,,,,
1334,07/26/21 05:00:00 AM,0.0,3.736,,,,,,
1335,07/26/21 05:30:00 AM,0.0,,,,,,,
1336,07/26/21 06:00:00 AM,21.5,4.415,,,,,,
1337,07/26/21 06:30:00 AM,269.1,,,,,,,
1338,07/26/21 07:00:00 AM,613.5,7.664,,,,,,
1339,07/26/21 07:30:00 AM,4133.4,,,,,,,
1340,07/26/21 08:00:00 AM,4994.5,15.756,,,,,,
1341,07/26/21 08:30:00 AM,5166.7,,,,,,,
1342,07/26/21 09:00:00 AM,6200.0,21.428,,,,,,
1343,07/26/21 09:30:00 AM,7233.4,,,,,,,
1344,07/26/21 10:00:00 AM,8266.7,28.074,,,,,,
1345,07/26/21 10:30:00 AM,8611.2,,,,,,,
1346,07/26/21 11:00:00 AM,9644.5,35.724,,,,,,
1347,07/26/21 11:30:00 AM,11022.3,,,,,,,
1348,07/26/21 12:00:00 PM,13777.9,42.715,,,,,,
1349,07/26/21 12:30:00 PM,15844.5,,,,,,,
1350,07/26/21 01:00:00 PM,19289.0,42.914,,,,,,
1351,07/26/21 01:30:00 PM,27555.7,,,,,,,
1352,07/26/21 02:00:00 PM,3788.9,26.063,,,,,,
1353,07/26/21 02:30:00 PM,4822.3,,,,,,,
1354,07/26/21 03:00:00 PM,8266.7,29.252,,,,,,
1355,07/26/21 03:30:00 PM,5511.1,,,,,,,
1356,07/26/21 04:00:00 PM,2411.1,20.060,,,,,,
1357,07/26/21 04:30:00 PM,1980.6,,,,,,,
1358,07/26/21 05:00:00 PM,2325.0,15.759,,,,,,
1359,07/26/21 05:30:00 PM,1248.6,,,,,,,
1360,07/26/21 06:00:00 PM,452.1,12.593,,,,,,
1361,07/26/21 06:30:00 PM,344.4,,,,,,,
1362,07/26/21 07:00:00 PM,441.3,12.255,,,,,,
1363,07/26/21 07:30:00 PM,139.9,,,,,,,
1364,07/26/21 08:00:00 PM,86.1,11.576,,,,,,
1365,07/26/21 08:30:00 PM,0.0,,,,,,,
1366,07/26/21 09:00:00 PM,0.0,10.944,,,,,,
1367,07/26/21 09:30:00 PM,0.0,,,,,,,
1368,07/26/21 10:00:00 PM,0.0,10.357,,,,,,
1369,07/26/21 10:30:00 PM,0.0,,,,,,,
1370,07/26/21 11:00:00 PM,0.0,9.570,,,,,,
1371,07/26/21 11:30:00 PM,0.0,,,,,,,
1372,07/27/21 12:00:00 AM,0.0,9.126,46.979,4.727,,,,
1373,07/27/21 12:30:00 AM,0.0,,,,,,,
1374,07/27/21 01:00:00 AM,0.0,7.931,,,,,,
1375,07/27/21 01:30:00 AM,0.0,,,,,,,
1376,07/27/21 02:00:00 AM,0.0,7.179,,,,,,
1377,07/27/21 02:30:00 AM,0.0,,,,,,,
1378,07/27/21 03:00:00 AM,0.0,6.522,,,,,,
1379,07/27/21 03:30:00 AM,0.0,,,,,,,
1380,07/27/21 04:00:00 AM,0.0,6.064,,,,,,
1381,07/27/21 04:30:00 AM,0.0,,,,,,,
1382,07/27/21 05:00:00 AM,0.0,5.244,,,,,,
1383,07/27/21 05:30:00 AM,0.0,,,,,,,
1384,07/27/21 06:00:00 AM,86.1,5.037,,,,,,
1385,07/27/21 06:30:00 AM,344.4,,,,,,,
1386,07/27/21 07:00:00 AM,678.1,9.186,,,,,,
1387,07/27/21 07:30:00 AM,4477.8,,,,,,,
1388,07/27/21 08:00:00 AM,4994.5,18.378,,,,,,
1389,07/27/21 08:30:00 AM,5511.1,,,,,,,
1390,07/27/21 09:00:00 AM,6544.5,25.326,,,,,,
1391,07/27/21 09:30:00 AM,7577.8,,,,,,,
1392,07/27/21 10:00:00 AM,8611.2,32.001,,,,,,
1393,07/27/21 10:30:00 AM,10333.4,,,,,,,
1394,07/27/21 11:00:00 AM,9300.1,39.869,,,,,,
1395,07/27/21 11:30:00 AM,12400.1,,,,,,,
1396,07/27/21 12:00:00 PM,14466.8,45.779,,,,,,
1397,07/27/21 12:30:00 PM,16533.4,,,,,,,
1398,07/27/21 01:00:00 PM,3616.7,34.526,,,,,,
1399,07/27/21 01:30:00 PM,5511.1,,,,,,,
1400,07/27/21 02:00:00 PM,3616.7,32.033,,,,,,
1401,07/27/21 02:30:00 PM,8611.2,,,,,,,
1402,07/27/21 03:00:00 PM,4133.4,32.305,,,,,,
1403,07/27/21 03:30:00 PM,12400.1,,,,,,,
1404,07/27/21 04:00:00 PM,15844.5,32.213,,,,,,
1405,07/27/21 04:30:00 PM,4133.4,,,,,,,
1406,07/27/21 05:00:00 PM,14466.8,27.665,,,,,,
1407,07/27/21 05:30:00 PM,2066.7,,,,,,,
1408,07/27/21 06:00:00 PM,1377.8,20.186,,,,,,
1409,07/27/21 06:30:00 PM,1980.6,,,,,,,
1410,07/27/21 07:00:00 PM,1216.3,17.902,,,,,,
1411,07/27/21 07:30:00 PM,139.9,,,,,,,
1412,07/27/21 08:00:00 PM,75.3,11.090,,,,,,
1413,07/27/21 08:30:00 PM,0.0,,,,,,,
1414,07/27/21 09:00:00 PM,0.0,10.013,,,,,,
1415,07/27/21 09:30:00 PM,0.0,,,,,,,
1416,07/27/21 10:00:00 PM,0.0,9.373,,,,,,
1417,07/27/21 10:30:00 PM,0.0,,,,,,,
1418,07/27/21 11:00:00 PM,0.0,9.225,,,,,,
1419,07/27/21 11:30:00 PM,0.0,,,,,,,
1420,07/28/21 12:00:00 AM,0.0,9.472,46.593,5.757,,,,
1421,07/28/21 12:30:00 AM,0.0,,,,,,,
1422,07/28/21 01:00:00 AM,0.0,7.930,,,,,,
1423,07/28/21 01:30:00 AM,0.0,,,,,,,
1424,07/28/21 02:00:00 AM,0.0,7.431,,,,,,
1425,07/28/21 02:30:00 AM,0.0,,,,,,,
1426,07/28/21 03:00:00 AM,0.0,6.977,,,,,,
1427,07/28/21 03:30:00 AM,0.0,,,,,,,
1428,07/28/21 04:00:00 AM,0.0,6.826,,,,,,
1429,07/28/21 04:30:00 AM,0.0,,,,,,,
1430,07/28/21 05:00:00 AM,0.0,6.369,,,,,,
1431,07/28/21 05:30:00 AM,0.0,,,,,,,
1432,07/28/21 06:00:00 AM,32.3,5.808,,,,,,
1433,07/28/21 06:30:00 AM,290.6,,,,,,,
1434,07/28/21 07:00:00 AM,581.3,10.222,,,,,,
1435,07/28/21 07:30:00 AM,4650.0,,,,,,,
1436,07/28/21 08:00:00 AM,5166.7,18.521,,,,,,
1437,07/28/21 08:30:00 AM,5511.1,,,,,,,
1438,07/28/21 09:00:00 AM,6544.5,24.987,,,,,,
1439,07/28/21 09:30:00 AM,7577.8,,,,,,,
1440,07/28/21 10:00:00 AM,8611.2,32.789,,,,,,
1441,07/28/21 10:30:00 AM,9644.5,,,,,,,
1442,07/28/21 11:00:00 AM,10333.4,40.669,,,,,,
1443,07/28/21 11:30:00 AM,11711.2,,,,,,,
1444,07/28/21 12:00:00 PM,13777.9,44.976,,,,,,
1445,07/28/21 12:30:00 PM,14466.8,,,,,,,
1446,07/28/21 01:00:00 PM,4650.0,40.880,,,,,,
1447,07/28/21 01:30:00 PM,4994.5,,,,,,,
1448,07/28/21 02:00:00 PM,35822.5,43.154,,,,,,
1449,07/28/21 02:30:00 PM,4650.0,,,,,,,
1450,07/28/21 03:00:00 PM,172.2,14.514,,,,,,
1451,07/28/21 03:30:00 PM,688.9,,,,,,,
1452,07/28/21 04:00:00 PM,914.9,14.373,,,,,,
1453,07/28/21 04:30:00 PM,1377.8,,,,,,,
1454,07/28/21 05:00:00 PM,1636.1,15.473,,,,,,
1455,07/28/21 05:30:00 PM,1722.2,,,,,,,
1456,07/28/21 06:00:00 PM,1280.9,15.473,,,,,,
1457,07/28/21 06:30:00 PM,1119.5,,,,,,,
1458,07/28/21 07:00:00 PM,333.7,14.132,,,,,,
1459,07/28/21 07:30:00 PM,96.9,,,,,,,
1460,07/28/21 08:00:00 PM,10.8,12.979,,,,,,
1461,07/28/21 08:30:00 PM,0.0,,,,,,,
1462,07/28/21 09:00:00 PM,0.0,12.255,,,,,,
1463,07/28/21 09:30:00 PM,0.0,,,,,,,
1464,07/28/21 10:00:00 PM,0.0,10.992,,,,,,
1465,07/28/21 10:30:00 PM,0.0,,,,,,,
1466,07/28/21 11:00:00 PM,0.0,10.992,,,,,,
1467,07/28/21 11:30:00 PM,0.0,,,,,,,
1468,07/29/21 12:00:00 AM,0.0,10.553,46.722,5.757,,,,
1469,07/29/21 12:30:00 AM,0.0,,,,,,,
1470,07/29/21 01:00:00 AM,0.0,9.718,,,,,,
1471,07/29/21 01:30:00 AM,0.0,,,,,,,
1472,07/29/21 02:00:00 AM,0.0,9.127,,,,,,
1473,07/29/21 02:30:00 AM,0.0,,,,,,,
1474,07/29/21 03:00:00 AM,0.0,7.782,,,,,,
1475,07/29/21 03:30:00 AM,0.0,,,,,,,
1476,07/29/21 04:00:00 AM,0.0,7.079,,,,,,
1477,07/29/21 04:30:00 AM,0.0,,,,,,,
1478,07/29/21 05:00:00 AM,0.0,6.420,,,,,,
1479,07/29/21 05:30:00 AM,0.0,,,,,,,
1480,07/29/21 06:00:00 AM,96.9,6.518,,,,,,
1481,07/29/21 06:30:00 AM,462.9,,,,,,,
1482,07/29/21 07:00:00 AM,1065.6,9.759,,,,,,
1483,07/29/21 07:30:00 AM,3444.5,,,,,,,
1484,07/29/21 08:00:00 AM,5166.7,17.378,,,,,,
1485,07/29/21 08:30:00 AM,5166.7,,,,,,,
1486,07/29/21 09:00:00 AM,5166.7,23.636,,,,,,
1487,07/29/21 09:30:00 AM,7577.8,,,,,,,
1488,07/29/21 10:00:00 AM,8266.7,30.943,,,,,,
1489,07/29/21 10:30:00 AM,9300.1,,,,,,,
1490,07/29/21 11:00:00 AM,10333.4,40.371,,,,,,
1491,07/29/21 11:30:00 AM,11711.2,,,,,,,
1492,07/29/21 12:00:00 PM,13089.0,44.709,,,,,,
1493,07/29/21 12:30:00 PM,15155.7,,,,,,,
1494,07/29/21 01:00:00 PM,2583.4,45.899,,,,,,
1495,07/29/21 01:30:00 PM,24800.2,,,,,,,
1496,07/29/21 02:00:00 PM,3616.7,38.581,,,,,,
1497,07/29/21 02:30:00 PM,26178.0,,,,,,,
1498,07/29/21 03:00:00 PM,4650.0,29.154,,,,,,
1499,07/29/21 03:30:00 PM,6200.0,,,,,,,
1500,07/29/21 04:00:00 PM,9300.1,31.472,,,,,,
1501,07/29/21 04:30:00 PM,8611.2,,,,,,,
1502,07/29/21 05:00:00 PM,8611.2,31.574,,,,,,
1503,07/29/21 05:30:00 PM,4994.5,,,,,,,
1504,07/29/21 06:00:00 PM,366.0,17.233,,,,,,
1505,07/29/21 06:30:00 PM,107.6,,,,,,,
1506,07/29/21 07:00:00 PM,161.5,13.750,,,,,,
1507,07/29/21 07:30:00 PM,118.4,,,,,,,
1508,07/29/21 08:00:00 PM,96.9,13.124,,,,,,
1509,07/29/21 08:30:00 PM,0.0,,,,,,,
1510,07/29/21 09:00:00 PM,0.0,12.642,,,,,,
1511,07/29/21 09:30:00 PM,0.0,,,,,,,
1512,07/29/21 10:00:00 PM,0.0,12.013,,,,,,
1513,07/29/21 10:30:00 PM,0.0,,,,,,,
1514,07/29/21 11:00:00 PM,0.0,12.159,,,,,,
1515,07/29/21 11:30:00 PM,0.0,,,,,,,
1516,07/30/21 12:00:00 AM,0.0,11.771,46.979,7.983,,,,
1517,07/30/21 12:30:00 AM,0.0,,,,,,,
1518,07/30/21 01:00:00 AM,0.0,11.625,,,,,,
1519,07/30/21 01:30:00 AM,0.0,,,,,,,
1520,07/30/21 02:00:00 AM,0.0,11.188,,,,,,
1521,07/30/21 02:30:00 AM,0.0,,,,,,,
1522,07/30/21 03:00:00 AM,0.0,9.964,,,,,,
1523,07/30/21 03:30:00 AM,0.0,,,,,,,
1524,07/30/21 04:00:00 AM,0.0,10.504,,,,,,
1525,07/30/21 04:30:00 AM,0.0,,,,,,,
1526,07/30/21 05:00:00 AM,0.0,9.912,,,,,,
1527,07/30/21 05:30:00 AM,0.0,,,,,,,
1528,07/30/21 06:00:00 AM,0.0,8.381,,,,,,
1529,07/30/21 06:30:00 AM,215.3,,,,,,,
1530,07/30/21 07:00:00 AM,452.1,11.794,,,,,,
1531,07/30/21 07:30:00 AM,4822.3,,,,,,,
1532,07/30/21 08:00:00 AM,5166.7,19.378,,,,,,
1533,07/30/21 08:30:00 AM,5511.1,,,,,,,
1534,07/30/21 09:00:00 AM,6544.5,25.273,,,,,,
1535,07/30/21 09:30:00 AM,7577.8,,,,,,,
1536,07/30/21 10:00:00 AM,9300.1,32.842,,,,,,
1537,07/30/21 10:30:00 AM,10333.4,,,,,,,
1538,07/30/21 11:00:00 AM,11711.2,37.195,,,,,,
1539,07/30/21 11:30:00 AM,2755.6,,,,,,,
1540,07/30/21 12:00:00 PM,3272.2,28.166,,,,,,
1541,07/30/21 12:30:00 PM,4133.4,,,,,,,
1542,07/30/21 01:00:00 PM,3788.9,27.331,,,,,,
1543,07/30/21 01:30:00 PM,4650.0,,,,,,,
1544,07/30/21 02:00:00 PM,3444.5,33.215,,,,,,
1545,07/30/21 02:30:00 PM,26178.0,,,,,,,
1546,07/30/21 03:00:00 PM,13777.9,45.149,,,,,,
1547,07/30/21 03:30:00 PM,17222.3,,,,,,,
1548,07/30/21 04:00:00 PM,19289.0,35.087,,,,,,
1549,07/30/21 04:30:00 PM,807.3,,,,,,,
1550,07/30/21 05:00:00 PM,150.7,13.364,,,,,,
1551,07/30/21 05:30:00 PM,129.2,,,,,,,
1552,07/30/21 06:00:00 PM,183.0,11.916,,,,,,
1553,07/30/21 06:30:00 PM,193.8,,,,,,,
1554,07/30/21 07:00:00 PM,387.5,11.528,,,,,,
1555,07/30/21 07:30:00 PM,129.2,,,,,,,
1556,07/30/21 08:00:00 PM,75.3,10.405,,,,,,
1557,07/30/21 08:30:00 PM,0.0,,,,,,,
1558,07/30/21 09:00:00 PM,0.0,9.718,,,,,,
1559,07/30/21 09:30:00 PM,0.0,,,,,,,
1560,07/30/21 10:00:00 PM,0.0,10.161,,,,,,
1561,07/30/21 10:30:00 PM,0.0,,,,,,,
1562,07/30/21 11:00:00 PM,0.0,9.669,,,,,,
1563,07/30/21 11:30:00 PM,0.0,,,,,,,
1564,07/31/21 12:00:00 AM,0.0,10.210,43.238,4.934,,,,
1565,07/31/21 12:30:00 AM,0.0,,,,,,,
1566,07/31/21 01:00:00 AM,0.0,9.669,,,,,,
1567,07/31/21 01:30:00 AM,0.0,,,,,,,
1568,07/31/21 02:00:00 AM,0.0,8.829,,,,,,
1569,07/31/21 02:30:00 AM,0.0,,,,,,,
1570,07/31/21 03:00:00 AM,0.0,7.579,,,,,,
1571,07/31/21 03:30:00 AM,0.0,,,,,,,
1572,07/31/21 04:00:00 AM,0.0,7.330,,,,,,
1573,07/31/21 04:30:00 AM,0.0,,,,,,,
1574,07/31/21 05:00:00 AM,0.0,6.571,,,,,,
1575,07/31/21 05:30:00 AM,0.0,,,,,,,
1576,07/31/21 06:00:00 AM,0.0,5.397,,,,,,
1577,07/31/21 06:30:00 AM,344.4,,,,,,,
1578,07/31/21 07:00:00 AM,1033.3,9.792,,,,,,
1579,07/31/21 07:30:00 AM,5166.7,,,,,,,
1580,07/31/21 08:00:00 AM,5166.7,17.616,,,,,,
1581,07/31/21 08:30:00 AM,5511.1,,,,,,,
1582,07/31/21 09:00:00 AM,5511.1,24.456,,,,,,
1583,07/31/21 09:30:00 AM,8266.7,,,,,,,
1584,07/31/21 10:00:00 AM,6544.5,30.677,,,,,,
1585,07/31/21 10:30:00 AM,10333.4,,,,,,,
1586,07/31/21 11:00:00 AM,11711.2,34.841,,,,,,
1587,07/31/21 11:30:00 AM,3100.0,,,,,,,
1588,07/31/21 12:00:00 PM,15155.7,35.058,,,,,,
1589,07/31/21 12:30:00 PM,18600.1,,,,,,,
1590,07/31/21 01:00:00 PM,15155.7,40.648,,,,,,
1591,07/31/21 01:30:00 PM,26178.0,,,,,,,
1592,07/31/21 02:00:00 PM,8611.2,39.507,,,,,,
1593,07/31/21 02:30:00 PM,18600.1,,,,,,,
1594,07/31/21 03:00:00 PM,6544.5,26.366,,,,,,
1595,07/31/21 03:30:00 PM,2755.6,,,,,,,
1596,07/31/21 04:00:00 PM,226.0,11.576,,,,,,
1597,07/31/21 04:30:00 PM,139.9,,,,,,,
1598,07/31/21 05:00:00 PM,139.9,11.673,,,,,,
1599,07/31/21 05:30:00 PM,193.8,,,,,,,
1600,07/31/21 06:00:00 PM,527.4,12.207,,,,,,
1601,07/31/21 06:30:00 PM,699.7,,,,,,,
1602,07/31/21 07:00:00 PM,710.4,12.449,,,,,,
1603,07/31/21 07:30:00 PM,473.6,,,,,,,
1604,07/31/21 08:00:00 PM,107.6,11.576,,,,,,
1605,07/31/21 08:30:00 PM,0.0,,,,,,,
1606,07/31/21 09:00:00 PM,0.0,10.650,,,,,,
1607,07/31/21 09:30:00 PM,0.0,,,,,,,
1608,07/31/21 10:00:00 PM,0.0,10.259,,,,,,
1609,07/31/21 10:30:00 PM,0.0,,,,,,,
1610,07/31/21 11:00:00 PM,0.0,10.210,,,,,,
1611,07/31/21 11:30:00 PM,0.0,,,,,,,
1612,08/01/21 12:00:00 AM,0.0,10.111,43.966,8.282,,,,
1613,08/01/21 12:30:00 AM,0.0,,,,,,,
1614,08/01/21 01:00:00 AM,0.0,8.282,,,,,,
1615,08/01/21 01:30:00 AM,0.0,,,,,,,
1616,08/01/21 02:00:00 AM,0.0,9.669,,,,,,
1617,08/01/21 02:30:00 AM,0.0,,,,,,,
1618,08/01/21 03:00:00 AM,0.0,9.867,,,,,,
1619,08/01/21 03:30:00 AM,0.0,,,,,,,
1620,08/01/21 04:00:00 AM,0.0,9.620,,,,,,
1621,08/01/21 04:30:00 AM,0.0,,,,,,,
1622,08/01/21 05:00:00 AM,0.0,9.718,,,,,,
1623,08/01/21 05:30:00 AM,0.0,,,,,,,
1624,08/01/21 06:00:00 AM,10.8,9.718,,,,,,
1625,08/01/21 06:30:00 AM,183.0,,,,,,,
1626,08/01/21 07:00:00 AM,602.8,11.137,,,,,,
1627,08/01/21 07:30:00 AM,1259.4,,,,,,,
1628,08/01/21 08:00:00 AM,1636.1,13.845,,,,,,
1629,08/01/21 08:30:00 AM,2325.0,,,,,,,
1630,08/01/21 09:00:00 AM,3788.9,16.474,,,,,,
1631,08/01/21 09:30:00 AM,4133.4,,,,,,,
1632,08/01/21 10:00:00 AM,5166.7,19.378,,,,,,
1633,08/01/21 10:30:00 AM,5511.1,,,,,,,
1634,08/01/21 11:00:00 AM,5511.1,21.671,,,,,,
1635,08/01/21 11:30:00 AM,8266.7,,,,,,,
1636,08/01/21 12:00:00 PM,8611.2,29.976,,,,,,
1637,08/01/21 12:30:00 PM,8266.7,,,,,,,
1638,08/01/21 01:00:00 PM,14466.8,38.386,,,,,,
1639,08/01/21 01:30:00 PM,24800.2,,,,,,,
1640,08/01/21 02:00:00 PM,26178.0,26.695,,,,,,
1641,08/01/21 02:30:00 PM,2927.8,,,,,,,
1642,08/01/21 03:00:00 PM,1324.0,13.602,,,,,,
1643,08/01/21 03:30:00 PM,516.7,,,,,,,
1644,08/01/21 04:00:00 PM,656.6,12.545,,,,,,
1645,08/01/21 04:30:00 PM,1044.1,,,,,,,
1646,08/01/21 05:00:00 PM,2238.9,14.420,,,,,,
1647,08/01/21 05:30:00 PM,2927.8,,,,,,,
1648,08/01/21 06:00:00 PM,2411.1,14.660,,,,,,
1649,08/01/21 06:30:00 PM,1377.8,,,,,,,
1650,08/01/21 07:00:00 PM,968.8,13.269,,,,,,
1651,08/01/21 07:30:00 PM,613.5,,,,,,,
1652,08/01/21 08:00:00 PM,75.3,11.771,,,,,,
1653,08/01/21 08:30:00 PM,0.0,,,,,,,
1654,08/01/21 09:00:00 PM,0.0,11.090,,,,,,
1655,08/01/21 09:30:00 PM,0.0,,,,,,,
1656,08/01/21 10:00:00 PM,0.0,11.188,,,,,,
1657,08/01/21 10:30:00 PM,0.0,,,,,,,
1658,08/01/21 11:00:00 PM,0.0,11.139,,,,,,
1659,08/01/21 11:30:00 PM,0.0,,,,,,,
1660,08/02/21 12:00:00 AM,0.0,10.160,35.009,7.782,,,,
1661,08/02/21 12:30:00 AM,0.0,,,,,,,
1662,08/02/21 01:00:00 AM,0.0,10.503,,,,,,
1663,08/02/21 01:30:00 AM,0.0,,,,,,,
1664,08/02/21 02:00:00 AM,0.0,10.895,,,,,,
1665,08/02/21 02:30:00 AM,0.0,,,,,,,
1666,08/02/21 03:00:00 AM,0.0,10.797,,,,,,
1667,08/02/21 03:30:00 AM,0.0,,,,,,,
1668,08/02/21 04:00:00 AM,0.0,10.846,,,,,,
1669,08/02/21 04:30:00 AM,0.0,,,,,,,
1670,08/02/21 05:00:00 AM,0.0,10.699,,,,,,
1671,08/02/21 05:30:00 AM,0.0,,,,,,,
1672,08/02/21 06:00:00 AM,0.0,10.308,,,,,,
1673,08/02/21 06:30:00 AM,290.6,,,,,,,
1674,08/02/21 07:00:00 AM,236.8,10.894,,,,,,
1675,08/02/21 07:30:00 AM,430.6,,,,,,,
1676,08/02/21 08:00:00 AM,2583.4,13.509,,,,,,
1677,08/02/21 08:30:00 AM,2238.9,,,,,,,
1678,08/02/21 09:00:00 AM,1722.2,14.132,,,,,,
1679,08/02/21 09:30:00 AM,2927.8,,,,,,,
1680,08/02/21 10:00:00 AM,3272.2,17.187,,,,,,
1681,08/02/21 10:30:00 AM,6544.5,,,,,,,
1682,08/02/21 11:00:00 AM,7577.8,22.238,,,,,,
1683,08/02/21 11:30:00 AM,4477.8,,,,,,,
1684,08/02/21 12:00:00 PM,8611.2,26.839,,,,,,
1685,08/02/21 12:30:00 PM,5338.9,,,,,,,
1686,08/02/21 01:00:00 PM,6544.5,24.650,,,,,,
1687,08/02/21 01:30:00 PM,8266.7,,,,,,,
1688,08/02/21 02:00:00 PM,9644.5,28.958,,,,,,
1689,08/02/21 02:30:00 PM,5511.1,,,,,,,
1690,08/02/21 03:00:00 PM,7233.4,26.705,,,,,,
1691,08/02/21 03:30:00 PM,3788.9,,,,,,,
1692,08/02/21 04:00:00 PM,3100.0,20.949,,,,,,
1693,08/02/21 04:30:00 PM,2238.9,,,,,,,
1694,08/02/21 05:00:00 PM,5511.1,20.663,,,,,,
1695,08/02/21 05:30:00 PM,4305.6,,,,,,,
1696,08/02/21 06:00:00 PM,5166.7,21.330,,,,,,
1697,08/02/21 06:30:00 PM,3272.2,,,,,,,
1698,08/02/21 07:00:00 PM,2238.9,17.140,,,,,,
1699,08/02/21 07:30:00 PM,1550.0,,,,,,,
1700,08/02/21 08:00:00 PM,193.8,12.543,,,,,,
1701,08/02/21 08:30:00 PM,0.0,,,,,,,
1702,08/02/21 09:00:00 PM,0.0,10.258,,,,,,
1703,08/02/21 09:30:00 PM,0.0,,,,,,,
1704,08/02/21 10:00:00 PM,0.0,9.373,,,,,,
1705,08/02/21 10:30:00 PM,0.0,,,,,,,
1706,08/02/21 11:00:00 PM,0.0,8.181,,,,,,
1707,08/02/21 11:30:00 PM,0.0,,,,,,,
1708,08/03/21 12:00:00 AM,0.0,7.380,24.448,7.179,,,,
1709,08/03/21 12:30:00 AM,0.0,,,,,,,
1710,08/03/21 01:00:00 AM,0.0,7.430,,,,,,
1711,08/03/21 01:30:00 AM,0.0,,,,,,,
1712,08/03/21 02:00:00 AM,0.0,7.832,,,,,,
1713,08/03/21 02:30:00 AM,0.0,,,,,,,
1714,08/03/21 03:00:00 AM,0.0,8.082,,,,,,
1715,08/03/21 03:30:00 AM,0.0,,,,,,,
1716,08/03/21 04:00:00 AM,0.0,8.082,,,,,,
1717,08/03/21 04:30:00 AM,0.0,,,,,,,
1718,08/03/21 05:00:00 AM,0.0,8.232,,,,,,
1719,08/03/21 05:30:00 AM,0.0,,,,,,,
1720,08/03/21 06:00:00 AM,0.0,8.381,,,,,,
1721,08/03/21 06:30:00 AM,193.8,,,,,,,
1722,08/03/21 07:00:00 AM,387.5,10.695,,,,,,
1723,08/03/21 07:30:00 AM,1808.3,,,,,,,
1724,08/03/21 08:00:00 AM,1280.9,13.172,,,,,,
1725,08/03/21 08:30:00 AM,2497.2,,,,,,,
1726,08/03/21 09:00:00 AM,2497.2,14.994,,,,,,
1727,08/03/21 09:30:00 AM,3788.9,,,,,,,
1728,08/03/21 10:00:00 AM,3444.5,17.760,,,,,,
1729,08/03/21 10:30:00 AM,3788.9,,,,,,,
1730,08/03/21 11:00:00 AM,5511.1,22.913,,,,,,
1731,08/03/21 11:30:00 AM,6544.5,,,,,,,
1732,08/03/21 12:00:00 PM,3444.5,17.044,,,,,,
