"Plot Title: Hobo#10-SN10542020"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10542020, SEN S/N: 10542020)","Avg: Hourly Temperature, °C (LGR S/N: 10542020)","Max: Daily Temperature, °C (LGR S/N: 10542020)","Min: Daily Temperature, °C (LGR S/N: 10542020)","Host Connected (LGR S/N: 10542020)","Coupler Attached (LGR S/N: 10542020)","Stopped (LGR S/N: 10542020)","End Of File (LGR S/N: 10542020)"
1469,07/29/21 01:30:00 AM,0.0,,,,,,,
1470,07/29/21 02:00:00 AM,0.0,9.176,,,,,,
1471,07/29/21 02:30:00 AM,0.0,,,,,,,
1472,07/29/21 03:00:00 AM,0.0,7.882,,,,,,
1473,07/29/21 03:30:00 AM,0.0,,,,,,,
1474,07/29/21 04:00:00 AM,0.0,6.978,,,,,,
1475,07/29/21 04:30:00 AM,0.0,,,,,,,
1476,07/29/21 05:00:00 AM,0.0,6.268,,,,,,
1477,07/29/21 05:30:00 AM,0.0,,,,,,,
1478,07/29/21 06:00:00 AM,64.6,6.317,,,,,,
1479,07/29/21 06:30:00 AM,301.4,,,,,,,
1480,07/29/21 07:00:00 AM,667.4,9.999,,,,,,
1481,07/29/21 07:30:00 AM,2497.2,,,,,,,
1482,07/29/21 08:00:00 AM,3961.1,18.569,,,,,,
1483,07/29/21 08:30:00 AM,4133.4,,,,,,,
1484,07/29/21 09:00:00 AM,3788.9,25.381,,,,,,
1485,07/29/21 09:30:00 AM,5511.1,,,,,,,
1486,07/29/21 10:00:00 AM,6200.0,33.291,,,,,,
1487,07/29/21 10:30:00 AM,6544.5,,,,,,,
1488,07/29/21 11:00:00 AM,7577.8,40.262,,,,,,
1489,07/29/21 11:30:00 AM,10333.4,,,,,,,
1490,07/29/21 12:00:00 PM,19289.0,46.995,,,,,,
1491,07/29/21 12:30:00 PM,23422.4,,,,,,,
1492,07/29/21 01:00:00 PM,2152.8,48.432,,,,,,
1493,07/29/21 01:30:00 PM,15844.5,,,,,,,
1494,07/29/21 02:00:00 PM,2755.6,40.498,,,,,,
1495,07/29/21 02:30:00 PM,15155.7,,,,,,,
1496,07/29/21 03:00:00 PM,3272.2,29.604,,,,,,
1497,07/29/21 03:30:00 PM,3788.9,,,,,,,
1498,07/29/21 04:00:00 PM,5338.9,31.116,,,,,,
1499,07/29/21 04:30:00 PM,4650.0,,,,,,,
1500,07/29/21 05:00:00 PM,4305.6,30.356,,,,,,
1501,07/29/21 05:30:00 PM,2755.6,,,,,,,
1502,07/29/21 06:00:00 PM,215.3,17.090,,,,,,
1503,07/29/21 06:30:00 PM,64.6,,,,,,,
1504,07/29/21 07:00:00 PM,96.9,13.654,,,,,,
1505,07/29/21 07:30:00 PM,75.3,,,,,,,
1506,07/29/21 08:00:00 PM,64.6,13.076,,,,,,
1507,07/29/21 08:30:00 PM,0.0,,,,,,,
1508,07/29/21 09:00:00 PM,0.0,12.739,,,,,,
1509,07/29/21 09:30:00 PM,0.0,,,,,,,
1510,07/29/21 10:00:00 PM,0.0,12.013,,,,,,
1511,07/29/21 10:30:00 PM,0.0,,,,,,,
1512,07/29/21 11:00:00 PM,0.0,12.207,,,,,,
1513,07/29/21 11:30:00 PM,0.0,,,,,,,
1514,07/30/21 12:00:00 AM,0.0,11.771,44.580,8.082,,,,
1515,07/30/21 12:30:00 AM,0.0,,,,,,,
1516,07/30/21 01:00:00 AM,0.0,11.625,,,,,,
1517,07/30/21 01:30:00 AM,0.0,,,,,,,
1518,07/30/21 02:00:00 AM,0.0,11.188,,,,,,
1519,07/30/21 02:30:00 AM,0.0,,,,,,,
1520,07/30/21 03:00:00 AM,0.0,9.817,,,,,,
1521,07/30/21 03:30:00 AM,0.0,,,,,,,
1522,07/30/21 04:00:00 AM,0.0,10.455,,,,,,
1523,07/30/21 04:30:00 AM,0.0,,,,,,,
1524,07/30/21 05:00:00 AM,0.0,9.864,,,,,,
1525,07/30/21 05:30:00 AM,0.0,,,,,,,
1526,07/30/21 06:00:00 AM,0.0,8.381,,,,,,
1527,07/30/21 06:30:00 AM,129.2,,,,,,,
1528,07/30/21 07:00:00 AM,258.3,12.071,,,,,,
1529,07/30/21 07:30:00 AM,3616.7,,,,,,,
1530,07/30/21 08:00:00 AM,3961.1,21.143,,,,,,
1531,07/30/21 08:30:00 AM,4822.3,,,,,,,
1532,07/30/21 09:00:00 AM,5166.7,28.114,,,,,,
1533,07/30/21 09:30:00 AM,5511.1,,,,,,,
1534,07/30/21 10:00:00 AM,6200.0,35.079,,,,,,
1535,07/30/21 10:30:00 AM,7233.4,,,,,,,
1536,07/30/21 11:00:00 AM,8611.2,37.907,,,,,,
1537,07/30/21 11:30:00 AM,2152.8,,,,,,,
1538,07/30/21 12:00:00 PM,2066.7,28.816,,,,,,
1539,07/30/21 12:30:00 PM,2669.5,,,,,,,
1540,07/30/21 01:00:00 PM,2583.4,28.075,,,,,,
1541,07/30/21 01:30:00 PM,3444.5,,,,,,,
1542,07/30/21 02:00:00 PM,2411.1,34.605,,,,,,
1543,07/30/21 02:30:00 PM,13777.9,,,,,,,
1544,07/30/21 03:00:00 PM,12400.1,44.457,,,,,,
1545,07/30/21 03:30:00 PM,11022.3,,,,,,,
1546,07/30/21 04:00:00 PM,9644.5,33.655,,,,,,
1547,07/30/21 04:30:00 PM,538.2,,,,,,,
1548,07/30/21 05:00:00 PM,96.9,13.220,,,,,,
1549,07/30/21 05:30:00 PM,75.3,,,,,,,
1550,07/30/21 06:00:00 PM,118.4,11.964,,,,,,
1551,07/30/21 06:30:00 PM,129.2,,,,,,,
1552,07/30/21 07:00:00 PM,247.6,11.382,,,,,,
1553,07/30/21 07:30:00 PM,64.6,,,,,,,
1554,07/30/21 08:00:00 PM,43.1,10.454,,,,,,
1555,07/30/21 08:30:00 PM,0.0,,,,,,,
1556,07/30/21 09:00:00 PM,0.0,9.669,,,,,,
1557,07/30/21 09:30:00 PM,0.0,,,,,,,
1558,07/30/21 10:00:00 PM,0.0,10.112,,,,,,
1559,07/30/21 10:30:00 PM,0.0,,,,,,,
1560,07/30/21 11:00:00 PM,0.0,9.620,,,,,,
1561,07/30/21 11:30:00 PM,0.0,,,,,,,
1562,07/31/21 12:00:00 AM,0.0,10.112,44.334,4.727,,,,
1563,07/31/21 12:30:00 AM,0.0,,,,,,,
1564,07/31/21 01:00:00 AM,0.0,9.816,,,,,,
1565,07/31/21 01:30:00 AM,0.0,,,,,,,
1566,07/31/21 02:00:00 AM,0.0,8.928,,,,,,
1567,07/31/21 02:30:00 AM,0.0,,,,,,,
1568,07/31/21 03:00:00 AM,0.0,7.378,,,,,,
1569,07/31/21 03:30:00 AM,0.0,,,,,,,
1570,07/31/21 04:00:00 AM,0.0,6.978,,,,,,
1571,07/31/21 04:30:00 AM,0.0,,,,,,,
1572,07/31/21 05:00:00 AM,0.0,6.367,,,,,,
1573,07/31/21 05:30:00 AM,0.0,,,,,,,
1574,07/31/21 06:00:00 AM,0.0,5.088,,,,,,
1575,07/31/21 06:30:00 AM,226.0,,,,,,,
1576,07/31/21 07:00:00 AM,656.6,10.077,,,,,,
1577,07/31/21 07:30:00 AM,3788.9,,,,,,,
1578,07/31/21 08:00:00 AM,4477.8,19.092,,,,,,
1579,07/31/21 08:30:00 AM,4650.0,,,,,,,
1580,07/31/21 09:00:00 AM,4305.6,25.870,,,,,,
1581,07/31/21 09:30:00 AM,5511.1,,,,,,,
1582,07/31/21 10:00:00 AM,4650.0,30.924,,,,,,
1583,07/31/21 10:30:00 AM,6544.5,,,,,,,
1584,07/31/21 11:00:00 AM,8611.2,35.186,,,,,,
1585,07/31/21 11:30:00 AM,1980.6,,,,,,,
1586,07/31/21 12:00:00 PM,19977.9,36.694,,,,,,
1587,07/31/21 12:30:00 PM,20666.8,,,,,,,
1588,07/31/21 01:00:00 PM,17222.3,41.283,,,,,,
1589,07/31/21 01:30:00 PM,17222.3,,,,,,,
1590,07/31/21 02:00:00 PM,5511.1,40.369,,,,,,
1591,07/31/21 02:30:00 PM,11022.3,,,,,,,
1592,07/31/21 03:00:00 PM,4305.6,27.050,,,,,,
1593,07/31/21 03:30:00 PM,1636.1,,,,,,,
1594,07/31/21 04:00:00 PM,139.9,11.430,,,,,,
1595,07/31/21 04:30:00 PM,86.1,,,,,,,
1596,07/31/21 05:00:00 PM,86.1,11.576,,,,,,
1597,07/31/21 05:30:00 PM,107.6,,,,,,,
1598,07/31/21 06:00:00 PM,312.2,12.158,,,,,,
1599,07/31/21 06:30:00 PM,419.8,,,,,,,
1600,07/31/21 07:00:00 PM,430.6,12.352,,,,,,
1601,07/31/21 07:30:00 PM,301.4,,,,,,,
1602,07/31/21 08:00:00 PM,64.6,11.381,,,,,,
1603,07/31/21 08:30:00 PM,0.0,,,,,,,
1604,07/31/21 09:00:00 PM,0.0,10.553,,,,,,
1605,07/31/21 09:30:00 PM,0.0,,,,,,,
1606,07/31/21 10:00:00 PM,0.0,9.866,,,,,,
1607,07/31/21 10:30:00 PM,0.0,,,,,,,
1608,07/31/21 11:00:00 PM,0.0,10.259,,,,,,
1609,07/31/21 11:30:00 PM,0.0,,,,,,,
1610,08/01/21 12:00:00 AM,0.0,10.013,45.201,7.782,,,,
1611,08/01/21 12:30:00 AM,0.0,,,,,,,
1612,08/01/21 01:00:00 AM,0.0,7.882,,,,,,
1613,08/01/21 01:30:00 AM,0.0,,,,,,,
1614,08/01/21 02:00:00 AM,0.0,9.472,,,,,,
1615,08/01/21 02:30:00 AM,0.0,,,,,,,
1616,08/01/21 03:00:00 AM,0.0,9.817,,,,,,
1617,08/01/21 03:30:00 AM,0.0,,,,,,,
1618,08/01/21 04:00:00 AM,0.0,9.571,,,,,,
1619,08/01/21 04:30:00 AM,0.0,,,,,,,
1620,08/01/21 05:00:00 AM,0.0,9.620,,,,,,
1621,08/01/21 05:30:00 AM,0.0,,,,,,,
1622,08/01/21 06:00:00 AM,0.0,9.768,,,,,,
1623,08/01/21 06:30:00 AM,107.6,,,,,,,
1624,08/01/21 07:00:00 AM,366.0,11.137,,,,,,
1625,08/01/21 07:30:00 AM,785.8,,,,,,,
1626,08/01/21 08:00:00 AM,1054.9,13.989,,,,,,
1627,08/01/21 08:30:00 AM,1463.9,,,,,,,
1628,08/01/21 09:00:00 AM,2497.2,17.046,,,,,,
1629,08/01/21 09:30:00 AM,2755.6,,,,,,,
1630,08/01/21 10:00:00 AM,3272.2,19.854,,,,,,
1631,08/01/21 10:30:00 AM,3961.1,,,,,,,
1632,08/01/21 11:00:00 AM,3788.9,21.525,,,,,,
1633,08/01/21 11:30:00 AM,5166.7,,,,,,,
1634,08/01/21 12:00:00 PM,5511.1,29.224,,,,,,
1635,08/01/21 12:30:00 PM,6200.0,,,,,,,
1636,08/01/21 01:00:00 PM,16533.4,38.953,,,,,,
1637,08/01/21 01:30:00 PM,18600.1,,,,,,,
1638,08/01/21 02:00:00 PM,15155.7,27.544,,,,,,
1639,08/01/21 02:30:00 PM,1808.3,,,,,,,
1640,08/01/21 03:00:00 PM,785.8,13.553,,,,,,
1641,08/01/21 03:30:00 PM,301.4,,,,,,,
1642,08/01/21 04:00:00 PM,398.3,12.401,,,,,,
1643,08/01/21 04:30:00 PM,624.3,,,,,,,
1644,08/01/21 05:00:00 PM,1377.8,14.468,,,,,,
1645,08/01/21 05:30:00 PM,1722.2,,,,,,,
1646,08/01/21 06:00:00 PM,1463.9,14.708,,,,,,
1647,08/01/21 06:30:00 PM,861.1,,,,,,,
1648,08/01/21 07:00:00 PM,570.5,13.076,,,,,,
1649,08/01/21 07:30:00 PM,366.0,,,,,,,
1650,08/01/21 08:00:00 PM,43.1,11.867,,,,,,
1651,08/01/21 08:30:00 PM,0.0,,,,,,,
1652,08/01/21 09:00:00 PM,0.0,11.090,,,,,,
1653,08/01/21 09:30:00 PM,0.0,,,,,,,
1654,08/01/21 10:00:00 PM,0.0,11.236,,,,,,
1655,08/01/21 10:30:00 PM,0.0,,,,,,,
1656,08/01/21 11:00:00 PM,0.0,11.236,,,,,,
1657,08/01/21 11:30:00 PM,0.0,,,,,,,
1658,08/02/21 12:00:00 AM,0.0,9.915,32.807,7.582,,,,
1659,08/02/21 12:30:00 AM,0.0,,,,,,,
1660,08/02/21 01:00:00 AM,0.0,10.503,,,,,,
1661,08/02/21 01:30:00 AM,0.0,,,,,,,
1662,08/02/21 02:00:00 AM,0.0,10.944,,,,,,
1663,08/02/21 02:30:00 AM,0.0,,,,,,,
1664,08/02/21 03:00:00 AM,0.0,10.944,,,,,,
1665,08/02/21 03:30:00 AM,0.0,,,,,,,
1666,08/02/21 04:00:00 AM,0.0,10.846,,,,,,
1667,08/02/21 04:30:00 AM,0.0,,,,,,,
1668,08/02/21 05:00:00 AM,0.0,10.748,,,,,,
1669,08/02/21 05:30:00 AM,0.0,,,,,,,
1670,08/02/21 06:00:00 AM,0.0,10.357,,,,,,
1671,08/02/21 06:30:00 AM,183.0,,,,,,,
1672,08/02/21 07:00:00 AM,139.9,10.992,,,,,,
1673,08/02/21 07:30:00 AM,258.3,,,,,,,
1674,08/02/21 08:00:00 AM,1550.0,13.605,,,,,,
1675,08/02/21 08:30:00 AM,1377.8,,,,,,,
1676,08/02/21 09:00:00 AM,1087.2,14.133,,,,,,
1677,08/02/21 09:30:00 AM,1894.5,,,,,,,
1678,08/02/21 10:00:00 AM,1894.5,17.330,,,,,,
1679,08/02/21 10:30:00 AM,4133.4,,,,,,,
1680,08/02/21 11:00:00 AM,4822.3,21.521,,,,,,
1681,08/02/21 11:30:00 AM,2755.6,,,,,,,
1682,08/02/21 12:00:00 PM,6200.0,24.790,,,,,,
1683,08/02/21 12:30:00 PM,3272.2,,,,,,,
1684,08/02/21 01:00:00 PM,4133.4,23.974,,,,,,
1685,08/02/21 01:30:00 PM,5338.9,,,,,,,
1686,08/02/21 02:00:00 PM,5511.1,27.618,,,,,,
1687,08/02/21 02:30:00 PM,3444.5,,,,,,,
1688,08/02/21 03:00:00 PM,4133.4,25.503,,,,,,
1689,08/02/21 03:30:00 PM,2411.1,,,,,,,
1690,08/02/21 04:00:00 PM,1722.2,20.377,,,,,,
1691,08/02/21 04:30:00 PM,1334.7,,,,,,,
1692,08/02/21 05:00:00 PM,3272.2,20.329,,,,,,
1693,08/02/21 05:30:00 PM,2325.0,,,,,,,
1694,08/02/21 06:00:00 PM,2411.1,20.758,,,,,,
1695,08/02/21 06:30:00 PM,1808.3,,,,,,,
1696,08/02/21 07:00:00 PM,1291.7,17.426,,,,,,
1697,08/02/21 07:30:00 PM,807.3,,,,,,,
1698,08/02/21 08:00:00 PM,107.6,12.688,,,,,,
1699,08/02/21 08:30:00 PM,0.0,,,,,,,
1700,08/02/21 09:00:00 PM,0.0,10.356,,,,,,
1701,08/02/21 09:30:00 PM,0.0,,,,,,,
1702,08/02/21 10:00:00 PM,0.0,9.472,,,,,,
1703,08/02/21 10:30:00 PM,0.0,,,,,,,
1704,08/02/21 11:00:00 PM,0.0,8.031,,,,,,
1705,08/02/21 11:30:00 PM,0.0,,,,,,,
1706,08/03/21 12:00:00 AM,0.0,7.028,24.738,6.978,,,,
1707,08/03/21 12:30:00 AM,0.0,,,,,,,
1708,08/03/21 01:00:00 AM,0.0,7.280,,,,,,
1709,08/03/21 01:30:00 AM,0.0,,,,,,,
1710,08/03/21 02:00:00 AM,0.0,7.882,,,,,,
1711,08/03/21 02:30:00 AM,0.0,,,,,,,
1712,08/03/21 03:00:00 AM,0.0,8.082,,,,,,
1713,08/03/21 03:30:00 AM,0.0,,,,,,,
1714,08/03/21 04:00:00 AM,0.0,8.182,,,,,,
1715,08/03/21 04:30:00 AM,0.0,,,,,,,
1716,08/03/21 05:00:00 AM,0.0,8.132,,,,,,
1717,08/03/21 05:30:00 AM,0.0,,,,,,,
1718,08/03/21 06:00:00 AM,0.0,8.481,,,,,,
1719,08/03/21 06:30:00 AM,107.6,,,,,,,
1720,08/03/21 07:00:00 AM,215.3,10.695,,,,,,
1721,08/03/21 07:30:00 AM,1076.4,,,,,,,
1722,08/03/21 08:00:00 AM,731.9,13.556,,,,,,
1723,08/03/21 08:30:00 AM,1550.0,,,,,,,
1724,08/03/21 09:00:00 AM,1377.8,15.854,,,,,,
1725,08/03/21 09:30:00 AM,2583.4,,,,,,,
1726,08/03/21 10:00:00 AM,1980.6,18.521,,,,,,
1727,08/03/21 10:30:00 AM,2238.9,,,,,,,
1728,08/03/21 11:00:00 AM,3961.1,23.392,,,,,,
1729,08/03/21 11:30:00 AM,4477.8,,,,,,,
1730,08/03/21 12:00:00 PM,2411.1,16.758,,,,,,
1731,08/03/21 12:30:00 PM,2325.0,,,,,,,
1732,08/03/21 01:00:00 PM,2583.4,16.712,,,,,,
1733,08/03/21 01:30:00 PM,0.0,,,,,,,
1734,08/03/21 02:00:00 PM,0.0,18.901,,,,,,
1735,08/03/21 02:30:00 PM,0.0,,,,,,,
1736,08/03/21 03:00:00 PM,0.0,19.853,,,,,,
1737,08/03/21 03:30:00 PM,0.0,,,,,,,
1738,08/03/21 04:00:00 PM,0.0,19.995,,,,,,
1739,08/03/21 04:30:00 PM,0.0,,,,,,,
1740,08/03/21 05:00:00 PM,0.0,19.995,,,,,,
1741,08/03/21 05:30:00 PM,0.0,,,,,,,
1742,08/03/21 06:00:00 PM,0.0,20.328,,,,,,
1743,08/03/21 06:30:00 PM,0.0,,,,,,,
1744,08/03/21 07:00:00 PM,0.0,20.424,,,,,,
1745,08/03/21 07:30:00 PM,0.0,,,,,,,
1746,08/03/21 08:00:00 PM,0.0,20.377,,,,,,
1747,08/03/21 08:30:00 PM,0.0,,,,,,,
1748,08/03/21 09:00:00 PM,0.0,20.329,,,,,,
1749,08/03/21 09:30:00 PM,0.0,,,,,,,
1750,08/03/21 10:00:00 PM,0.0,20.281,,,,,,
1751,08/03/21 10:30:00 PM,0.0,,,,,,,
1752,08/03/21 11:00:00 PM,0.0,20.186,,,,,,
1753,08/03/21 11:30:00 PM,0.0,,,,,,,
1754,08/04/21 12:00:00 AM,0.0,20.090,20.138,19.567,,,,
1755,08/04/21 12:30:00 AM,0.0,,,,,,,
1756,08/04/21 01:00:00 AM,0.0,19.948,,,,,,
1757,08/04/21 01:30:00 AM,0.0,,,,,,,
1758,08/04/21 02:00:00 AM,0.0,19.758,,,,,,
1759,08/04/21 02:30:00 AM,0.0,,,,,,,
1760,08/04/21 03:00:00 AM,0.0,19.614,,,,,,
1761,08/04/21 03:30:00 AM,0.0,,,,,,,
1762,08/04/21 04:00:00 AM,0.0,19.662,,,,,,
1763,08/04/21 04:30:00 AM,0.0,,,,,,,
1764,08/04/21 05:00:00 AM,0.0,19.710,,,,,,
1765,08/04/21 05:30:00 AM,0.0,,,,,,,
1766,08/04/21 06:00:00 AM,0.0,19.614,,,,,,
1767,08/04/21 06:30:00 AM,0.0,,,,,,,
1768,08/04/21 07:00:00 AM,0.0,19.805,,,,,,
1769,08/04/21 07:30:00 AM,0.0,,,,,,,
1770,08/04/21 08:00:00 AM,0.0,19.567,,,,,,
1771,08/04/21 08:30:00 AM,0.0,,,,,,,
1772,08/04/21 09:00:00 AM,0.0,19.710,,,,,,
1773,08/04/21 09:30:00 AM,0.0,,,,,,,
1774,08/04/21 10:00:00 AM,0.0,19.948,,,,,,
1775,08/04/21 10:30:00 AM,0.0,,,,,,,
1776,08/04/21 11:00:00 AM,0.0,19.853,,,,,,
1777,08/04/21 11:30:00 AM,0.0,,,,,,,
1778,08/04/21 11:51:58 AM,,,,,Logged,,,
1779,08/04/21 11:51:59 AM,,,,,,Logged,,
1780,08/04/21 11:52:22 AM,,,,,,,Logged,Logged
