"Plot Title: KCA2020-12"
"#","Date Time, GMT-06:00","Max: Temperature, °C (LGR S/N: 10733245)","Min: Temperature, °C (LGR S/N: 10733245)","Avg: Temperature, °C (LGR S/N: 10733245)","Coupler Attached (LGR S/N: 10733245)","Host Connected (LGR S/N: 10733245)","Stopped (LGR S/N: 10733245)","End Of File (LGR S/N: 10733245)"
646,07/28/21 08:00:00 AM,,,16.900,,,,
647,07/28/21 09:00:00 AM,,,23.731,,,,
648,07/28/21 10:00:00 AM,,,27.228,,,,
649,07/28/21 11:00:00 AM,,,35.352,,,,
650,07/28/21 12:00:00 PM,,,41.003,,,,
651,07/28/21 01:00:00 PM,,,42.886,,,,
652,07/28/21 02:00:00 PM,,,39.311,,,,
653,07/28/21 03:00:00 PM,,,18.665,,,,
654,07/28/21 04:00:00 PM,,,14.756,,,,
655,07/28/21 05:00:00 PM,,,15.186,,,,
656,07/28/21 06:00:00 PM,,,15.425,,,,
657,07/28/21 07:00:00 PM,,,14.612,,,,
658,07/28/21 08:00:00 PM,,,13.028,,,,
659,07/28/21 09:00:00 PM,,,12.497,,,,
660,07/28/21 10:00:00 PM,,,10.601,,,,
661,07/28/21 11:00:00 PM,,,10.308,,,,
662,07/29/21 12:00:00 AM,42.998,5.655,10.308,,,,
663,07/29/21 01:00:00 AM,,,10.160,,,,
664,07/29/21 02:00:00 AM,,,9.324,,,,
665,07/29/21 03:00:00 AM,,,7.982,,,,
666,07/29/21 04:00:00 AM,,,6.927,,,,
667,07/29/21 05:00:00 AM,,,6.521,,,,
668,07/29/21 06:00:00 AM,,,5.757,,,,
669,07/29/21 07:00:00 AM,,,8.325,,,,
670,07/29/21 08:00:00 AM,,,17.234,,,,
671,07/29/21 09:00:00 AM,,,22.720,,,,
672,07/29/21 10:00:00 AM,,,30.271,,,,
673,07/29/21 11:00:00 AM,,,36.046,,,,
674,07/29/21 12:00:00 PM,,,40.130,,,,
675,07/29/21 01:00:00 PM,,,42.463,,,,
676,07/29/21 02:00:00 PM,,,42.169,,,,
677,07/29/21 03:00:00 PM,,,32.931,,,,
678,07/29/21 04:00:00 PM,,,30.312,,,,
679,07/29/21 05:00:00 PM,,,29.863,,,,
680,07/29/21 06:00:00 PM,,,19.143,,,,
681,07/29/21 07:00:00 PM,,,14.373,,,,
682,07/29/21 08:00:00 PM,,,13.557,,,,
683,07/29/21 09:00:00 PM,,,12.980,,,,
684,07/29/21 10:00:00 PM,,,12.061,,,,
685,07/29/21 11:00:00 PM,,,12.061,,,,
686,07/30/21 12:00:00 AM,48.421,7.983,11.771,,,,
687,07/30/21 01:00:00 AM,,,11.188,,,,
688,07/30/21 02:00:00 AM,,,11.041,,,,
689,07/30/21 03:00:00 AM,,,10.014,,,,
690,07/30/21 04:00:00 AM,,,10.894,,,,
691,07/30/21 05:00:00 AM,,,10.159,,,,
692,07/30/21 06:00:00 AM,,,9.025,,,,
693,07/30/21 07:00:00 AM,,,9.463,,,,
694,07/30/21 08:00:00 AM,,,16.569,,,,
695,07/30/21 09:00:00 AM,,,22.721,,,,
696,07/30/21 10:00:00 AM,,,30.377,,,,
697,07/30/21 11:00:00 AM,,,37.294,,,,
698,07/30/21 12:00:00 PM,,,38.623,,,,
699,07/30/21 01:00:00 PM,,,36.917,,,,
700,07/30/21 02:00:00 PM,,,31.313,,,,
701,07/30/21 03:00:00 PM,,,44.378,,,,
702,07/30/21 04:00:00 PM,,,37.797,,,,
703,07/30/21 05:00:00 PM,,,12.739,,,,
704,07/30/21 06:00:00 PM,,,12.691,,,,
705,07/30/21 07:00:00 PM,,,11.964,,,,
706,07/30/21 08:00:00 PM,,,11.138,,,,
707,07/30/21 09:00:00 PM,,,9.866,,,,
708,07/30/21 10:00:00 PM,,,10.455,,,,
709,07/30/21 11:00:00 PM,,,9.915,,,,
710,07/31/21 12:00:00 AM,36.403,4.727,10.161,,,,
711,07/31/21 01:00:00 AM,,,9.915,,,,
712,07/31/21 02:00:00 AM,,,9.423,,,,
713,07/31/21 03:00:00 AM,,,8.280,,,,
714,07/31/21 04:00:00 AM,,,7.129,,,,
715,07/31/21 05:00:00 AM,,,6.163,,,,
716,07/31/21 06:00:00 AM,,,4.779,,,,
717,07/31/21 07:00:00 AM,,,7.472,,,,
718,07/31/21 08:00:00 AM,,,15.376,,,,
719,07/31/21 09:00:00 AM,,,21.383,,,,
720,07/31/21 10:00:00 AM,,,26.098,,,,
721,07/31/21 11:00:00 AM,,,31.625,,,,
722,07/31/21 12:00:00 PM,,,31.055,,,,
723,07/31/21 01:00:00 PM,,,17.614,,,,
724,07/31/21 02:00:00 PM,,,29.816,,,,
725,07/31/21 03:00:00 PM,,,33.271,,,,
726,07/31/21 04:00:00 PM,,,14.753,,,,
727,07/31/21 05:00:00 PM,,,13.075,,,,
728,07/31/21 06:00:00 PM,,,12.593,,,,
729,07/31/21 07:00:00 PM,,,12.255,,,,
730,07/31/21 08:00:00 PM,,,11.625,,,,
731,07/31/21 09:00:00 PM,,,10.846,,,,
732,07/31/21 10:00:00 PM,,,9.718,,,,
733,07/31/21 11:00:00 PM,,,9.669,,,,
734,08/01/21 12:00:00 AM,31.880,7.682,9.471,,,,
735,08/01/21 01:00:00 AM,,,7.932,,,,
736,08/01/21 02:00:00 AM,,,8.928,,,,
737,08/01/21 03:00:00 AM,,,9.521,,,,
738,08/01/21 04:00:00 AM,,,9.373,,,,
739,08/01/21 05:00:00 AM,,,9.275,,,,
740,08/01/21 06:00:00 AM,,,9.472,,,,
741,08/01/21 07:00:00 AM,,,10.698,,,,
742,08/01/21 08:00:00 AM,,,12.785,,,,
743,08/01/21 09:00:00 AM,,,15.424,,,,
744,08/01/21 10:00:00 AM,,,17.427,,,,
745,08/01/21 11:00:00 AM,,,18.758,,,,
746,08/01/21 12:00:00 PM,,,26.171,,,,
747,08/01/21 01:00:00 PM,,,28.842,,,,
748,08/01/21 02:00:00 PM,,,17.616,,,,
749,08/01/21 03:00:00 PM,,,13.939,,,,
750,08/01/21 04:00:00 PM,,,12.980,,,,
751,08/01/21 05:00:00 PM,,,14.133,,,,
752,08/01/21 06:00:00 PM,,,14.037,,,,
753,08/01/21 07:00:00 PM,,,12.835,,,,
754,08/01/21 08:00:00 PM,,,11.527,,,,
755,08/01/21 09:00:00 PM,,,10.797,,,,
756,08/01/21 10:00:00 PM,,,10.699,,,,
757,08/01/21 11:00:00 PM,,,10.895,,,,
758,08/02/21 12:00:00 AM,29.152,7.481,10.307,,,,
759,08/02/21 01:00:00 AM,,,8.531,,,,
760,08/02/21 02:00:00 AM,,,9.570,,,,
761,08/02/21 03:00:00 AM,,,10.014,,,,
762,08/02/21 04:00:00 AM,,,10.161,,,,
763,08/02/21 05:00:00 AM,,,10.210,,,,
764,08/02/21 06:00:00 AM,,,10.063,,,,
765,08/02/21 07:00:00 AM,,,10.650,,,,
766,08/02/21 08:00:00 AM,,,12.302,,,,
767,08/02/21 09:00:00 AM,,,13.605,,,,
768,08/02/21 10:00:00 AM,,,17.281,,,,
769,08/02/21 11:00:00 AM,,,19.948,,,,
770,08/02/21 12:00:00 PM,,,23.252,,,,
771,08/02/21 01:00:00 PM,,,25.169,,,,
772,08/02/21 02:00:00 PM,,,23.678,,,,
773,08/02/21 03:00:00 PM,,,24.456,,,,
774,08/02/21 04:00:00 PM,,,21.381,,,,
775,08/02/21 05:00:00 PM,,,23.438,,,,
776,08/02/21 06:00:00 PM,,,20.806,,,,
777,08/02/21 07:00:00 PM,,,16.569,,,,
778,08/02/21 08:00:00 PM,,,12.880,,,,
779,08/02/21 09:00:00 PM,,,11.089,,,,
780,08/02/21 10:00:00 PM,,,9.669,,,,
781,08/02/21 11:00:00 PM,,,7.931,,,,
782,08/03/21 12:00:00 AM,20.043,6.573,6.724,,,,
783,08/03/21 01:00:00 AM,,,6.623,,,,
784,08/03/21 02:00:00 AM,,,6.876,,,,
785,08/03/21 03:00:00 AM,,,7.832,,,,
786,08/03/21 04:00:00 AM,,,8.032,,,,
787,08/03/21 05:00:00 AM,,,8.032,,,,
788,08/03/21 06:00:00 AM,,,8.431,,,,
789,08/03/21 07:00:00 AM,,,10.110,,,,
790,08/03/21 08:00:00 AM,,,12.495,,,,
791,08/03/21 09:00:00 AM,,,15.854,,,,
792,08/03/21 10:00:00 AM,,,18.331,,,,
793,08/03/21 11:00:00 AM,,,18.711,,,,
794,08/03/21 12:00:00 PM,,,19.758,,,,
795,08/03/21 01:00:00 PM,,,19.377,,,,
796,08/03/21 02:00:00 PM,,,18.901,,,,
797,08/03/21 03:00:00 PM,,,18.758,,,,
798,08/03/21 04:00:00 PM,,,18.569,,,,
799,08/03/21 05:00:00 PM,,,18.425,,,,
800,08/03/21 06:00:00 PM,,,18.996,,,,
801,08/03/21 07:00:00 PM,,,19.092,,,,
802,08/03/21 08:00:00 PM,,,19.044,,,,
803,08/03/21 09:00:00 PM,,,19.092,,,,
804,08/03/21 10:00:00 PM,,,18.996,,,,
805,08/03/21 11:00:00 PM,,,18.854,,,,
806,08/04/21 12:00:00 AM,19.282,18.045,18.758,,,,
807,08/04/21 01:00:00 AM,,,18.569,,,,
808,08/04/21 02:00:00 AM,,,18.426,,,,
809,08/04/21 03:00:00 AM,,,18.331,,,,
810,08/04/21 04:00:00 AM,,,18.236,,,,
811,08/04/21 05:00:00 AM,,,18.331,,,,
812,08/04/21 06:00:00 AM,,,18.188,,,,
813,08/04/21 07:00:00 AM,,,18.284,,,,
814,08/04/21 08:00:00 AM,,,18.092,,,,
815,08/04/21 09:00:00 AM,,,18.188,,,,
816,08/04/21 10:00:00 AM,,,18.569,,,,
817,08/04/21 11:00:00 AM,,,18.758,,,,
818,08/04/21 12:00:00 PM,,,18.996,,,,
819,08/04/21 01:00:00 PM,,,19.282,,,,
820,08/04/21 01:26:41 PM,,,,Logged,Logged,,
821,08/04/21 01:27:06 PM,,,,,,Logged,Logged
