"Plot Title: KCA2020-09"
"#","Date Time, GMT-06:00","Max: Temperature, °C (LGR S/N: 10731658)","Min: Temperature, °C (LGR S/N: 10731658)","Avg: Temperature, °C (LGR S/N: 10731658)","Coupler Attached (LGR S/N: 10731658)","Host Connected (LGR S/N: 10731658)","Stopped (LGR S/N: 10731658)","End Of File (LGR S/N: 10731658)"
718,07/31/21 10:00:00 AM,,,29.452,,,,
719,07/31/21 11:00:00 AM,,,36.133,,,,
720,07/31/21 12:00:00 PM,,,31.576,,,,
721,07/31/21 01:00:00 PM,,,16.852,,,,
722,07/31/21 02:00:00 PM,,,28.905,,,,
723,07/31/21 03:00:00 PM,,,30.570,,,,
724,07/31/21 04:00:00 PM,,,13.650,,,,
725,07/31/21 05:00:00 PM,,,12.352,,,,
726,07/31/21 06:00:00 PM,,,12.110,,,,
727,07/31/21 07:00:00 PM,,,11.819,,,,
728,07/31/21 08:00:00 PM,,,11.333,,,,
729,07/31/21 09:00:00 PM,,,10.650,,,,
730,07/31/21 10:00:00 PM,,,9.816,,,,
731,07/31/21 11:00:00 PM,,,9.768,,,,
732,08/01/21 12:00:00 AM,31.676,7.782,9.620,,,,
733,08/01/21 01:00:00 AM,,,8.082,,,,
734,08/01/21 02:00:00 AM,,,8.680,,,,
735,08/01/21 03:00:00 AM,,,9.422,,,,
736,08/01/21 04:00:00 AM,,,9.324,,,,
737,08/01/21 05:00:00 AM,,,9.226,,,,
738,08/01/21 06:00:00 AM,,,9.324,,,,
739,08/01/21 07:00:00 AM,,,10.356,,,,
740,08/01/21 08:00:00 AM,,,12.303,,,,
741,08/01/21 09:00:00 AM,,,14.803,,,,
742,08/01/21 10:00:00 AM,,,16.713,,,,
743,08/01/21 11:00:00 AM,,,17.759,,,,
744,08/01/21 12:00:00 PM,,,25.655,,,,
745,08/01/21 01:00:00 PM,,,28.643,,,,
746,08/01/21 02:00:00 PM,,,16.854,,,,
747,08/01/21 03:00:00 PM,,,13.410,,,,
748,08/01/21 04:00:00 PM,,,12.401,,,,
749,08/01/21 05:00:00 PM,,,13.557,,,,
750,08/01/21 06:00:00 PM,,,13.461,,,,
751,08/01/21 07:00:00 PM,,,12.545,,,,
752,08/01/21 08:00:00 PM,,,11.284,,,,
753,08/01/21 09:00:00 PM,,,10.797,,,,
754,08/01/21 10:00:00 PM,,,10.553,,,,
755,08/01/21 11:00:00 PM,,,10.699,,,,
756,08/02/21 12:00:00 AM,27.665,7.582,10.356,,,,
757,08/02/21 01:00:00 AM,,,8.630,,,,
758,08/02/21 02:00:00 AM,,,9.423,,,,
759,08/02/21 03:00:00 AM,,,9.817,,,,
760,08/02/21 04:00:00 AM,,,10.014,,,,
761,08/02/21 05:00:00 AM,,,9.915,,,,
762,08/02/21 06:00:00 AM,,,9.915,,,,
763,08/02/21 07:00:00 AM,,,10.308,,,,
764,08/02/21 08:00:00 AM,,,11.769,,,,
765,08/02/21 09:00:00 AM,,,13.075,,,,
766,08/02/21 10:00:00 AM,,,16.803,,,,
767,08/02/21 11:00:00 AM,,,19.567,,,,
768,08/02/21 12:00:00 PM,,,21.717,,,,
769,08/02/21 01:00:00 PM,,,23.711,,,,
770,08/02/21 02:00:00 PM,,,22.384,,,,
771,08/02/21 03:00:00 PM,,,22.677,,,,
772,08/02/21 04:00:00 PM,,,19.425,,,,
773,08/02/21 05:00:00 PM,,,21.283,,,,
774,08/02/21 06:00:00 PM,,,19.473,,,,
775,08/02/21 07:00:00 PM,,,16.093,,,,
776,08/02/21 08:00:00 PM,,,12.928,,,,
777,08/02/21 09:00:00 PM,,,11.089,,,,
778,08/02/21 10:00:00 PM,,,9.817,,,,
779,08/02/21 11:00:00 PM,,,8.082,,,,
780,08/03/21 12:00:00 AM,19.758,6.370,6.522,,,,
781,08/03/21 01:00:00 AM,,,6.471,,,,
782,08/03/21 02:00:00 AM,,,6.826,,,,
783,08/03/21 03:00:00 AM,,,7.682,,,,
784,08/03/21 04:00:00 AM,,,7.932,,,,
785,08/03/21 05:00:00 AM,,,7.983,,,,
786,08/03/21 06:00:00 AM,,,8.282,,,,
787,08/03/21 07:00:00 AM,,,9.618,,,,
788,08/03/21 08:00:00 AM,,,12.108,,,,
789,08/03/21 09:00:00 AM,,,15.616,,,,
790,08/03/21 10:00:00 AM,,,17.379,,,,
791,08/03/21 11:00:00 AM,,,18.426,,,,
792,08/03/21 12:00:00 PM,,,19.567,,,,
793,08/03/21 01:00:00 PM,,,19.187,,,,
794,08/03/21 02:00:00 PM,,,18.948,,,,
795,08/03/21 03:00:00 PM,,,18.854,,,,
796,08/03/21 04:00:00 PM,,,18.711,,,,
797,08/03/21 05:00:00 PM,,,18.426,,,,
798,08/03/21 06:00:00 PM,,,18.854,,,,
799,08/03/21 07:00:00 PM,,,18.901,,,,
800,08/03/21 08:00:00 PM,,,18.854,,,,
801,08/03/21 09:00:00 PM,,,18.806,,,,
802,08/03/21 10:00:00 PM,,,18.758,,,,
803,08/03/21 11:00:00 PM,,,18.663,,,,
804,08/04/21 12:00:00 AM,19.662,17.950,18.521,,,,
805,08/04/21 01:00:00 AM,,,18.426,,,,
806,08/04/21 02:00:00 AM,,,18.284,,,,
807,08/04/21 03:00:00 AM,,,18.188,,,,
808,08/04/21 04:00:00 AM,,,18.140,,,,
809,08/04/21 05:00:00 AM,,,18.188,,,,
810,08/04/21 06:00:00 AM,,,18.092,,,,
811,08/04/21 07:00:00 AM,,,18.188,,,,
812,08/04/21 08:00:00 AM,,,17.997,,,,
813,08/04/21 09:00:00 AM,,,18.092,,,,
814,08/04/21 10:00:00 AM,,,18.331,,,,
815,08/04/21 11:00:00 AM,,,18.473,,,,
816,08/04/21 12:00:00 PM,,,18.711,,,,
817,08/04/21 01:00:00 PM,,,19.281,,,,
818,08/04/21 01:30:01 PM,,,,Logged,,,
819,08/04/21 01:30:02 PM,,,,,Logged,,
820,08/04/21 01:30:23 PM,,,,,,Logged,Logged
