"Plot Title: DRC - 2"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 2006534, SEN S/N: 2006534)","Max: Daily Temperature, °C (LGR S/N: 2006534)","Min: Daily Temperature, °C (LGR S/N: 2006534)","Avg: Hourly Temperature, °C (LGR S/N: 2006534)","Host Connected (LGR S/N: 2006534)","Coupler Attached (LGR S/N: 2006534)","Stopped (LGR S/N: 2006534)","End Of File (LGR S/N: 2006534)"
542,07/12/21 08:00:00 PM,1011.8,,,13.744,,,,
543,07/12/21 08:30:00 PM,32.3,,,,,,,
544,07/12/21 09:00:00 PM,0.0,,,8.775,,,,
545,07/12/21 09:30:00 PM,0.0,,,,,,,
546,07/12/21 10:00:00 PM,0.0,,,6.926,,,,
547,07/12/21 10:30:00 PM,0.0,,,,,,,
548,07/12/21 11:00:00 PM,0.0,,,7.926,,,,
549,07/12/21 11:30:00 PM,0.0,,,,,,,
550,07/13/21 12:00:00 AM,0.0,34.796,3.578,8.479,,,,
551,07/13/21 12:30:00 AM,0.0,,,,,,,
552,07/13/21 01:00:00 AM,0.0,,,5.757,,,,
553,07/13/21 01:30:00 AM,0.0,,,,,,,
554,07/13/21 02:00:00 AM,0.0,,,6.776,,,,
555,07/13/21 02:30:00 AM,0.0,,,,,,,
556,07/13/21 03:00:00 AM,0.0,,,6.114,,,,
557,07/13/21 03:30:00 AM,0.0,,,,,,,
558,07/13/21 04:00:00 AM,0.0,,,4.830,,,,
559,07/13/21 04:30:00 AM,0.0,,,,,,,
560,07/13/21 05:00:00 AM,0.0,,,3.945,,,,
561,07/13/21 05:30:00 AM,0.0,,,,,,,
562,07/13/21 06:00:00 AM,107.6,,,4.204,,,,
563,07/13/21 06:30:00 AM,1087.2,,,,,,,
564,07/13/21 07:00:00 AM,1356.3,,,8.306,,,,
565,07/13/21 07:30:00 AM,2411.1,,,,,,,
566,07/13/21 08:00:00 AM,2755.6,,,13.797,,,,
567,07/13/21 08:30:00 AM,2497.2,,,,,,,
568,07/13/21 09:00:00 AM,7233.4,,,22.386,,,,
569,07/13/21 09:30:00 AM,11711.2,,,,,,,
570,07/13/21 10:00:00 AM,13777.9,,,25.149,,,,
571,07/13/21 10:30:00 AM,26178.0,,,,,,,
572,07/13/21 11:00:00 AM,28933.5,,,30.737,,,,
573,07/13/21 11:30:00 AM,33066.9,,,,,,,
574,07/13/21 12:00:00 PM,28933.5,,,30.863,,,,
575,07/13/21 12:30:00 PM,23422.4,,,,,,,
576,07/13/21 01:00:00 PM,14466.8,,,33.338,,,,
577,07/13/21 01:30:00 PM,26178.0,,,,,,,
578,07/13/21 02:00:00 PM,5511.1,,,22.680,,,,
579,07/13/21 02:30:00 PM,2927.8,,,,,,,
580,07/13/21 03:00:00 PM,6200.0,,,21.473,,,,
581,07/13/21 03:30:00 PM,5166.7,,,,,,,
582,07/13/21 04:00:00 PM,5511.1,,,21.712,,,,
583,07/13/21 04:30:00 PM,2755.6,,,,,,,
584,07/13/21 05:00:00 PM,1980.6,,,17.855,,,,
585,07/13/21 05:30:00 PM,2238.9,,,,,,,
586,07/13/21 06:00:00 PM,53.8,,,14.371,,,,
587,07/13/21 06:30:00 PM,21.5,,,,,,,
588,07/13/21 07:00:00 PM,53.8,,,9.768,,,,
589,07/13/21 07:30:00 PM,53.8,,,,,,,
590,07/13/21 08:00:00 PM,53.8,,,9.472,,,,
591,07/13/21 08:30:00 PM,0.0,,,,,,,
592,07/13/21 09:00:00 PM,0.0,,,9.324,,,,
593,07/13/21 09:30:00 PM,0.0,,,,,,,
594,07/13/21 10:00:00 PM,0.0,,,8.332,,,,
595,07/13/21 10:30:00 PM,0.0,,,,,,,
596,07/13/21 11:00:00 PM,0.0,,,6.674,,,,
597,07/13/21 11:30:00 PM,0.0,,,,,,,
598,07/14/21 12:00:00 AM,0.0,19.948,2.517,7.481,,,,
599,07/14/21 12:30:00 AM,0.0,,,,,,,
600,07/14/21 01:00:00 AM,0.0,,,7.380,,,,
601,07/14/21 01:30:00 AM,0.0,,,,,,,
602,07/14/21 02:00:00 AM,0.0,,,5.603,,,,
603,07/14/21 02:30:00 AM,0.0,,,,,,,
604,07/14/21 03:00:00 AM,0.0,,,4.571,,,,
605,07/14/21 03:30:00 AM,0.0,,,,,,,
606,07/14/21 04:00:00 AM,0.0,,,5.347,,,,
607,07/14/21 04:30:00 AM,0.0,,,,,,,
608,07/14/21 05:00:00 AM,0.0,,,6.470,,,,
609,07/14/21 05:30:00 AM,0.0,,,,,,,
610,07/14/21 06:00:00 AM,0.0,,,7.179,,,,
611,07/14/21 06:30:00 AM,150.7,,,,,,,
612,07/14/21 07:00:00 AM,204.5,,,7.682,,,,
613,07/14/21 07:30:00 AM,279.9,,,,,,,
614,07/14/21 08:00:00 AM,721.2,,,8.530,,,,
615,07/14/21 08:30:00 AM,1980.6,,,,,,,
616,07/14/21 09:00:00 AM,2238.9,,,11.138,,,,
617,07/14/21 09:30:00 AM,4305.6,,,,,,,
618,07/14/21 10:00:00 AM,3272.2,,,11.090,,,,
619,07/14/21 10:30:00 AM,2669.5,,,,,,,
620,07/14/21 11:00:00 AM,2755.6,,,11.284,,,,
621,07/14/21 11:30:00 AM,3100.0,,,,,,,
622,07/14/21 12:00:00 PM,1205.6,,,10.259,,,,
623,07/14/21 12:30:00 PM,2411.1,,,,,,,
624,07/14/21 01:00:00 PM,2238.9,,,10.258,,,,
625,07/14/21 01:30:00 PM,2927.8,,,,,,,
626,07/14/21 02:00:00 PM,5511.1,,,12.978,,,,
627,07/14/21 02:30:00 PM,8266.7,,,,,,,
628,07/14/21 03:00:00 PM,3788.9,,,14.466,,,,
629,07/14/21 03:30:00 PM,7577.8,,,,,,,
630,07/14/21 04:00:00 PM,8266.7,,,19.520,,,,
631,07/14/21 04:30:00 PM,16533.4,,,,,,,
632,07/14/21 05:00:00 PM,301.4,,,8.679,,,,
633,07/14/21 05:30:00 PM,2411.1,,,,,,,
634,07/14/21 06:00:00 PM,2497.2,,,9.903,,,,
635,07/14/21 06:30:00 PM,4133.4,,,,,,,
636,07/14/21 07:00:00 PM,731.9,,,8.571,,,,
637,07/14/21 07:30:00 PM,495.1,,,,,,,
638,07/14/21 08:00:00 PM,118.4,,,5.138,,,,
639,07/14/21 08:30:00 PM,21.5,,,,,,,
640,07/14/21 09:00:00 PM,0.0,,,3.472,,,,
641,07/14/21 09:30:00 PM,0.0,,,,,,,
642,07/14/21 10:00:00 PM,0.0,,,2.517,,,,
643,07/14/21 10:30:00 PM,0.0,,,,,,,
644,07/14/21 11:00:00 PM,0.0,,,3.102,,,,
645,07/14/21 11:30:00 PM,0.0,,,,,,,
646,07/15/21 12:00:00 AM,0.0,35.435,-0.213,2.783,,,,
647,07/15/21 12:30:00 AM,0.0,,,,,,,
648,07/15/21 01:00:00 AM,0.0,,,1.384,,,,
649,07/15/21 01:30:00 AM,0.0,,,,,,,
650,07/15/21 02:00:00 AM,0.0,,,1.221,,,,
651,07/15/21 02:30:00 AM,0.0,,,,,,,
652,07/15/21 03:00:00 AM,0.0,,,1.275,,,,
653,07/15/21 03:30:00 AM,0.0,,,,,,,
654,07/15/21 04:00:00 AM,0.0,,,1.166,,,,
655,07/15/21 04:30:00 AM,0.0,,,,,,,
656,07/15/21 05:00:00 AM,0.0,,,0.342,,,,
657,07/15/21 05:30:00 AM,0.0,,,,,,,
658,07/15/21 06:00:00 AM,96.9,,,0.065,,,,
659,07/15/21 06:30:00 AM,419.8,,,,,,,
660,07/15/21 07:00:00 AM,645.8,,,3.842,,,,
661,07/15/21 07:30:00 AM,4822.3,,,,,,,
662,07/15/21 08:00:00 AM,5511.1,,,12.542,,,,
663,07/15/21 08:30:00 AM,8266.7,,,,,,,
664,07/15/21 09:00:00 AM,10677.8,,,18.331,,,,
665,07/15/21 09:30:00 AM,16533.4,,,,,,,
666,07/15/21 10:00:00 AM,24800.2,,,22.191,,,,
667,07/15/21 10:30:00 AM,33066.9,,,,,,,
668,07/15/21 11:00:00 AM,38578.0,,,26.048,,,,
669,07/15/21 11:30:00 AM,37200.2,,,,,,,
670,07/15/21 12:00:00 PM,24800.2,,,29.410,,,,
671,07/15/21 12:30:00 PM,21355.7,,,,,,,
672,07/15/21 01:00:00 PM,20666.8,,,33.380,,,,
673,07/15/21 01:30:00 PM,30311.3,,,,,,,
674,07/15/21 02:00:00 PM,23422.4,,,33.555,,,,
675,07/15/21 02:30:00 PM,15155.7,,,,,,,
676,07/15/21 03:00:00 PM,14466.8,,,27.481,,,,
677,07/15/21 03:30:00 PM,13777.9,,,,,,,
678,07/15/21 04:00:00 PM,12400.1,,,26.781,,,,
679,07/15/21 04:30:00 PM,11022.3,,,,,,,
680,07/15/21 05:00:00 PM,9300.1,,,23.967,,,,
681,07/15/21 05:30:00 PM,7577.8,,,,,,,
682,07/15/21 06:00:00 PM,1162.5,,,15.899,,,,
683,07/15/21 06:30:00 PM,1001.0,,,,,,,
684,07/15/21 07:00:00 PM,688.9,,,11.380,,,,
685,07/15/21 07:30:00 PM,968.8,,,,,,,
686,07/15/21 08:00:00 PM,495.1,,,9.322,,,,
687,07/15/21 08:30:00 PM,53.8,,,,,,,
688,07/15/21 09:00:00 PM,0.0,,,8.530,,,,
689,07/15/21 09:30:00 PM,0.0,,,,,,,
690,07/15/21 10:00:00 PM,0.0,,,6.977,,,,
691,07/15/21 10:30:00 PM,0.0,,,,,,,
692,07/15/21 11:00:00 PM,0.0,,,5.501,,,,
693,07/15/21 11:30:00 PM,0.0,,,,,,,
694,07/16/21 12:00:00 AM,0.0,30.862,1.980,5.705,,,,
695,07/16/21 12:30:00 AM,0.0,,,,,,,
696,07/16/21 01:00:00 AM,0.0,,,4.986,,,,
697,07/16/21 01:30:00 AM,0.0,,,,,,,
698,07/16/21 02:00:00 AM,0.0,,,4.049,,,,
699,07/16/21 02:30:00 AM,0.0,,,,,,,
700,07/16/21 03:00:00 AM,0.0,,,2.889,,,,
701,07/16/21 03:30:00 AM,0.0,,,,,,,
702,07/16/21 04:00:00 AM,0.0,,,2.889,,,,
703,07/16/21 04:30:00 AM,0.0,,,,,,,
704,07/16/21 05:00:00 AM,0.0,,,2.730,,,,
705,07/16/21 05:30:00 AM,0.0,,,,,,,
706,07/16/21 06:00:00 AM,75.3,,,2.087,,,,
707,07/16/21 06:30:00 AM,387.5,,,,,,,
708,07/16/21 07:00:00 AM,635.1,,,5.709,,,,
709,07/16/21 07:30:00 AM,5166.7,,,,,,,
710,07/16/21 08:00:00 AM,5511.1,,,16.277,,,,
711,07/16/21 08:30:00 AM,8266.7,,,,,,,
712,07/16/21 09:00:00 AM,10333.4,,,22.716,,,,
713,07/16/21 09:30:00 AM,7577.8,,,,,,,
714,07/16/21 10:00:00 AM,14466.8,,,21.713,,,,
715,07/16/21 10:30:00 AM,8266.7,,,,,,,
716,07/16/21 11:00:00 AM,20666.8,,,23.105,,,,
717,07/16/21 11:30:00 AM,6200.0,,,,,,,
718,07/16/21 12:00:00 PM,18600.1,,,24.845,,,,
719,07/16/21 12:30:00 PM,10677.8,,,,,,,
720,07/16/21 01:00:00 PM,12400.1,,,27.255,,,,
721,07/16/21 01:30:00 PM,13089.0,,,,,,,
722,07/16/21 02:00:00 PM,9300.1,,,23.680,,,,
723,07/16/21 02:30:00 PM,7233.4,,,,,,,
724,07/16/21 03:00:00 PM,11022.3,,,26.978,,,,
725,07/16/21 03:30:00 PM,5166.7,,,,,,,
726,07/16/21 04:00:00 PM,18600.1,,,28.772,,,,
727,07/16/21 04:30:00 PM,6200.0,,,,,,,
728,07/16/21 05:00:00 PM,10333.4,,,23.152,,,,
729,07/16/21 05:30:00 PM,4305.6,,,,,,,
730,07/16/21 06:00:00 PM,3616.7,,,19.377,,,,
731,07/16/21 06:30:00 PM,2066.7,,,,,,,
732,07/16/21 07:00:00 PM,2497.2,,,17.617,,,,
733,07/16/21 07:30:00 PM,1550.0,,,,,,,
734,07/16/21 08:00:00 PM,355.2,,,14.276,,,,
735,07/16/21 08:30:00 PM,21.5,,,,,,,
736,07/16/21 09:00:00 PM,0.0,,,11.622,,,,
737,07/16/21 09:30:00 PM,0.0,,,,,,,
738,07/16/21 10:00:00 PM,0.0,,,7.629,,,,
739,07/16/21 10:30:00 PM,0.0,,,,,,,
740,07/16/21 11:00:00 PM,0.0,,,5.808,,,,
741,07/16/21 11:30:00 PM,0.0,,,,,,,
742,07/17/21 12:00:00 AM,0.0,33.430,3.261,5.244,,,,
743,07/17/21 12:30:00 AM,0.0,,,,,,,
744,07/17/21 01:00:00 AM,0.0,,,5.243,,,,
745,07/17/21 01:30:00 AM,0.0,,,,,,,
746,07/17/21 02:00:00 AM,0.0,,,4.258,,,,
747,07/17/21 02:30:00 AM,0.0,,,,,,,
748,07/17/21 03:00:00 AM,0.0,,,3.841,,,,
749,07/17/21 03:30:00 AM,0.0,,,,,,,
750,07/17/21 04:00:00 AM,0.0,,,4.050,,,,
751,07/17/21 04:30:00 AM,0.0,,,,,,,
752,07/17/21 05:00:00 AM,0.0,,,3.366,,,,
753,07/17/21 05:30:00 AM,0.0,,,,,,,
754,07/17/21 06:00:00 AM,53.8,,,3.577,,,,
755,07/17/21 06:30:00 AM,290.6,,,,,,,
756,07/17/21 07:00:00 AM,538.2,,,6.590,,,,
757,07/17/21 07:30:00 AM,3616.7,,,,,,,
758,07/17/21 08:00:00 AM,5511.1,,,16.659,,,,
759,07/17/21 08:30:00 AM,8266.7,,,,,,,
760,07/17/21 09:00:00 AM,10333.4,,,24.741,,,,
761,07/17/21 09:30:00 AM,17222.3,,,,,,,
762,07/17/21 10:00:00 AM,20666.8,,,29.610,,,,
763,07/17/21 10:30:00 AM,37200.2,,,,,,,
764,07/17/21 11:00:00 AM,27555.7,,,31.541,,,,
765,07/17/21 11:30:00 AM,37200.2,,,,,,,
766,07/17/21 12:00:00 PM,5511.1,,,26.490,,,,
767,07/17/21 12:30:00 PM,17222.3,,,,,,,
768,07/17/21 01:00:00 PM,5166.7,,,24.883,,,,
769,07/17/21 01:30:00 PM,6200.0,,,,,,,
770,07/17/21 02:00:00 PM,4133.4,,,20.710,,,,
771,07/17/21 02:30:00 PM,5338.9,,,,,,,
772,07/17/21 03:00:00 PM,4994.5,,,20.188,,,,
773,07/17/21 03:30:00 PM,4305.6,,,,,,,
774,07/17/21 04:00:00 PM,3961.1,,,17.522,,,,
775,07/17/21 04:30:00 PM,1377.8,,,,,,,
776,07/17/21 05:00:00 PM,1259.4,,,10.992,,,,
777,07/17/21 05:30:00 PM,1722.2,,,,,,,
778,07/17/21 06:00:00 PM,1162.5,,,12.060,,,,
779,07/17/21 06:30:00 PM,3272.2,,,,,,,
780,07/17/21 07:00:00 PM,1463.9,,,12.110,,,,
781,07/17/21 07:30:00 PM,688.9,,,,,,,
782,07/17/21 08:00:00 PM,505.9,,,9.025,,,,
783,07/17/21 08:30:00 PM,43.1,,,,,,,
784,07/17/21 09:00:00 PM,0.0,,,6.521,,,,
785,07/17/21 09:30:00 PM,0.0,,,,,,,
786,07/17/21 10:00:00 PM,0.0,,,5.140,,,,
787,07/17/21 10:30:00 PM,0.0,,,,,,,
788,07/17/21 11:00:00 PM,0.0,,,4.363,,,,
789,07/17/21 11:30:00 PM,0.0,,,,,,,
790,07/18/21 12:00:00 AM,0.0,36.620,2.410,3.997,,,,
791,07/18/21 12:30:00 AM,0.0,,,,,,,
792,07/18/21 01:00:00 AM,0.0,,,3.525,,,,
793,07/18/21 01:30:00 AM,0.0,,,,,,,
794,07/18/21 02:00:00 AM,0.0,,,3.155,,,,
795,07/18/21 02:30:00 AM,0.0,,,,,,,
796,07/18/21 03:00:00 AM,0.0,,,2.890,,,,
797,07/18/21 03:30:00 AM,0.0,,,,,,,
798,07/18/21 04:00:00 AM,0.0,,,2.623,,,,
799,07/18/21 04:30:00 AM,0.0,,,,,,,
800,07/18/21 05:00:00 AM,0.0,,,2.463,,,,
801,07/18/21 05:30:00 AM,0.0,,,,,,,
802,07/18/21 06:00:00 AM,75.3,,,2.571,,,,
803,07/18/21 06:30:00 AM,247.6,,,,,,,
804,07/18/21 07:00:00 AM,366.0,,,6.017,,,,
805,07/18/21 07:30:00 AM,4822.3,,,,,,,
806,07/18/21 08:00:00 AM,5511.1,,,15.133,,,,
807,07/18/21 08:30:00 AM,8266.7,,,,,,,
808,07/18/21 09:00:00 AM,9644.5,,,20.761,,,,
809,07/18/21 09:30:00 AM,16533.4,,,,,,,
810,07/18/21 10:00:00 AM,24800.2,,,28.220,,,,
811,07/18/21 10:30:00 AM,33066.9,,,,,,,
812,07/18/21 11:00:00 AM,38578.0,,,32.398,,,,
813,07/18/21 11:30:00 AM,37200.2,,,,,,,
814,07/18/21 12:00:00 PM,28933.5,,,35.009,,,,
815,07/18/21 12:30:00 PM,23422.4,,,,,,,
816,07/18/21 01:00:00 PM,21355.7,,,36.566,,,,
817,07/18/21 01:30:00 PM,24800.2,,,,,,,
818,07/18/21 02:00:00 PM,21355.7,,,35.276,,,,
819,07/18/21 02:30:00 PM,4822.3,,,,,,,
820,07/18/21 03:00:00 PM,13777.9,,,32.447,,,,
821,07/18/21 03:30:00 PM,12400.1,,,,,,,
822,07/18/21 04:00:00 PM,11711.2,,,29.552,,,,
823,07/18/21 04:30:00 PM,10677.8,,,,,,,
824,07/18/21 05:00:00 PM,8611.2,,,27.766,,,,
825,07/18/21 05:30:00 PM,7233.4,,,,,,,
826,07/18/21 06:00:00 PM,5511.1,,,25.078,,,,
827,07/18/21 06:30:00 PM,4477.8,,,,,,,
828,07/18/21 07:00:00 PM,1636.1,,,16.901,,,,
829,07/18/21 07:30:00 PM,1237.9,,,,,,,
830,07/18/21 08:00:00 PM,570.5,,,13.460,,,,
831,07/18/21 08:30:00 PM,21.5,,,,,,,
832,07/18/21 09:00:00 PM,0.0,,,11.185,,,,
833,07/18/21 09:30:00 PM,0.0,,,,,,,
834,07/18/21 10:00:00 PM,0.0,,,8.480,,,,
835,07/18/21 10:30:00 PM,0.0,,,,,,,
836,07/18/21 11:00:00 PM,0.0,,,7.078,,,,
837,07/18/21 11:30:00 PM,0.0,,,,,,,
838,07/19/21 12:00:00 AM,0.0,35.756,4.207,6.268,,,,
839,07/19/21 12:30:00 AM,0.0,,,,,,,
840,07/19/21 01:00:00 AM,0.0,,,5.501,,,,
841,07/19/21 01:30:00 AM,0.0,,,,,,,
842,07/19/21 02:00:00 AM,0.0,,,5.757,,,,
843,07/19/21 02:30:00 AM,0.0,,,,,,,
844,07/19/21 03:00:00 AM,0.0,,,5.244,,,,
845,07/19/21 03:30:00 AM,0.0,,,,,,,
846,07/19/21 04:00:00 AM,0.0,,,5.140,,,,
847,07/19/21 04:30:00 AM,0.0,,,,,,,
848,07/19/21 05:00:00 AM,0.0,,,5.191,,,,
849,07/19/21 05:30:00 AM,0.0,,,,,,,
850,07/19/21 06:00:00 AM,64.6,,,4.259,,,,
851,07/19/21 06:30:00 AM,355.2,,,,,,,
852,07/19/21 07:00:00 AM,1259.4,,,8.143,,,,
853,07/19/21 07:30:00 AM,4650.0,,,,,,,
854,07/19/21 08:00:00 AM,5511.1,,,17.900,,,,
855,07/19/21 08:30:00 AM,8266.7,,,,,,,
856,07/19/21 09:00:00 AM,10677.8,,,25.613,,,,
857,07/19/21 09:30:00 AM,16533.4,,,,,,,
858,07/19/21 10:00:00 AM,24800.2,,,25.711,,,,
859,07/19/21 10:30:00 AM,28933.5,,,,,,,
860,07/19/21 11:00:00 AM,38578.0,,,29.955,,,,
861,07/19/21 11:30:00 AM,37200.2,,,,,,,
862,07/19/21 12:00:00 PM,31689.1,,,30.489,,,,
863,07/19/21 12:30:00 PM,28933.5,,,,,,,
864,07/19/21 01:00:00 PM,23422.4,,,31.194,,,,
865,07/19/21 01:30:00 PM,7577.8,,,,,,,
866,07/19/21 02:00:00 PM,7577.8,,,26.590,,,,
867,07/19/21 02:30:00 PM,6544.5,,,,,,,
868,07/19/21 03:00:00 PM,9300.1,,,30.083,,,,
869,07/19/21 03:30:00 PM,17911.2,,,,,,,
870,07/19/21 04:00:00 PM,6200.0,,,30.710,,,,
871,07/19/21 04:30:00 PM,14466.8,,,,,,,
872,07/19/21 05:00:00 PM,3961.1,,,23.630,,,,
873,07/19/21 05:30:00 PM,4822.3,,,,,,,
874,07/19/21 06:00:00 PM,5338.9,,,22.767,,,,
875,07/19/21 06:30:00 PM,2927.8,,,,,,,
876,07/19/21 07:00:00 PM,1894.5,,,18.616,,,,
877,07/19/21 07:30:00 PM,688.9,,,,,,,
878,07/19/21 08:00:00 PM,333.7,,,15.329,,,,
879,07/19/21 08:30:00 PM,0.0,,,,,,,
880,07/19/21 09:00:00 PM,0.0,,,13.797,,,,
881,07/19/21 09:30:00 PM,0.0,,,,,,,
882,07/19/21 10:00:00 PM,0.0,,,12.739,,,,
883,07/19/21 10:30:00 PM,0.0,,,,,,,
884,07/19/21 11:00:00 PM,0.0,,,10.306,,,,
885,07/19/21 11:30:00 PM,0.0,,,,,,,
886,07/20/21 12:00:00 AM,0.0,33.326,5.962,8.431,,,,
887,07/20/21 12:30:00 AM,0.0,,,,,,,
888,07/20/21 01:00:00 AM,0.0,,,7.982,,,,
889,07/20/21 01:30:00 AM,0.0,,,,,,,
890,07/20/21 02:00:00 AM,0.0,,,6.977,,,,
891,07/20/21 02:30:00 AM,0.0,,,,,,,
892,07/20/21 03:00:00 AM,0.0,,,6.013,,,,
893,07/20/21 03:30:00 AM,0.0,,,,,,,
894,07/20/21 04:00:00 AM,0.0,,,6.926,,,,
895,07/20/21 04:30:00 AM,0.0,,,,,,,
896,07/20/21 05:00:00 AM,0.0,,,6.319,,,,
897,07/20/21 05:30:00 AM,0.0,,,,,,,
898,07/20/21 06:00:00 AM,161.5,,,6.319,,,,
899,07/20/21 06:30:00 AM,656.6,,,,,,,
900,07/20/21 07:00:00 AM,785.8,,,8.614,,,,
901,07/20/21 07:30:00 AM,4477.8,,,,,,,
902,07/20/21 08:00:00 AM,4650.0,,,18.331,,,,
903,07/20/21 08:30:00 AM,8266.7,,,,,,,
904,07/20/21 09:00:00 AM,10333.4,,,23.052,,,,
905,07/20/21 09:30:00 AM,8611.2,,,,,,,
906,07/20/21 10:00:00 AM,22044.6,,,25.814,,,,
907,07/20/21 10:30:00 AM,30311.3,,,,,,,
908,07/20/21 11:00:00 AM,39955.8,,,32.399,,,,
909,07/20/21 11:30:00 AM,37200.2,,,,,,,
910,07/20/21 12:00:00 PM,27555.7,,,27.670,,,,
911,07/20/21 12:30:00 PM,5166.7,,,,,,,
912,07/20/21 01:00:00 PM,2755.6,,,16.896,,,,
913,07/20/21 01:30:00 PM,2669.5,,,,,,,
914,07/20/21 02:00:00 PM,2238.9,,,14.564,,,,
915,07/20/21 02:30:00 PM,4477.8,,,,,,,
916,07/20/21 03:00:00 PM,10677.8,,,23.221,,,,
917,07/20/21 03:30:00 PM,12400.1,,,,,,,
918,07/20/21 04:00:00 PM,5511.1,,,26.099,,,,
919,07/20/21 04:30:00 PM,5511.1,,,,,,,
920,07/20/21 05:00:00 PM,10333.4,,,26.439,,,,
921,07/20/21 05:30:00 PM,8611.2,,,,,,,
922,07/20/21 06:00:00 PM,8266.7,,,25.907,,,,
923,07/20/21 06:30:00 PM,3961.1,,,,,,,
924,07/20/21 07:00:00 PM,1463.9,,,16.998,,,,
925,07/20/21 07:30:00 PM,193.8,,,,,,,
926,07/20/21 08:00:00 PM,10.8,,,13.890,,,,
927,07/20/21 08:30:00 PM,0.0,,,,,,,
928,07/20/21 09:00:00 PM,0.0,,,11.916,,,,
929,07/20/21 09:30:00 PM,0.0,,,,,,,
930,07/20/21 10:00:00 PM,0.0,,,11.138,,,,
931,07/20/21 10:30:00 PM,0.0,,,,,,,
932,07/20/21 11:00:00 PM,0.0,,,10.797,,,,
933,07/20/21 11:30:00 PM,0.0,,,,,,,
934,07/21/21 12:00:00 AM,0.0,36.620,5.552,10.259,,,,
935,07/21/21 12:30:00 AM,0.0,,,,,,,
936,07/21/21 01:00:00 AM,0.0,,,9.964,,,,
937,07/21/21 01:30:00 AM,0.0,,,,,,,
938,07/21/21 02:00:00 AM,0.0,,,9.274,,,,
939,07/21/21 02:30:00 AM,0.0,,,,,,,
940,07/21/21 03:00:00 AM,0.0,,,9.176,,,,
941,07/21/21 03:30:00 AM,0.0,,,,,,,
942,07/21/21 04:00:00 AM,0.0,,,8.332,,,,
943,07/21/21 04:30:00 AM,0.0,,,,,,,
944,07/21/21 05:00:00 AM,0.0,,,6.926,,,,
945,07/21/21 05:30:00 AM,0.0,,,,,,,
946,07/21/21 06:00:00 AM,64.6,,,5.654,,,,
947,07/21/21 06:30:00 AM,312.2,,,,,,,
948,07/21/21 07:00:00 AM,430.6,,,8.252,,,,
949,07/21/21 07:30:00 AM,2927.8,,,,,,,
950,07/21/21 08:00:00 AM,5166.7,,,15.948,,,,
951,07/21/21 08:30:00 AM,5511.1,,,,,,,
952,07/21/21 09:00:00 AM,9644.5,,,20.091,,,,
953,07/21/21 09:30:00 AM,11711.2,,,,,,,
954,07/21/21 10:00:00 AM,22044.6,,,25.919,,,,
955,07/21/21 10:30:00 AM,33066.9,,,,,,,
956,07/21/21 11:00:00 AM,37200.2,,,32.395,,,,
957,07/21/21 11:30:00 AM,26178.0,,,,,,,
958,07/21/21 12:00:00 PM,9300.1,,,33.809,,,,
959,07/21/21 12:30:00 PM,24800.2,,,,,,,
960,07/21/21 01:00:00 PM,22044.6,,,30.872,,,,
961,07/21/21 01:30:00 PM,4994.5,,,,,,,
962,07/21/21 02:00:00 PM,19977.9,,,30.170,,,,
963,07/21/21 02:30:00 PM,11022.3,,,,,,,
964,07/21/21 03:00:00 PM,14466.8,,,31.474,,,,
965,07/21/21 03:30:00 PM,13089.0,,,,,,,
966,07/21/21 04:00:00 PM,5166.7,,,24.261,,,,
967,07/21/21 04:30:00 PM,4822.3,,,,,,,
968,07/21/21 05:00:00 PM,4650.0,,,23.929,,,,
969,07/21/21 05:30:00 PM,2755.6,,,,,,,
970,07/21/21 06:00:00 PM,2755.6,,,20.139,,,,
971,07/21/21 06:30:00 PM,2325.0,,,,,,,
972,07/21/21 07:00:00 PM,613.5,,,17.284,,,,
973,07/21/21 07:30:00 PM,505.9,,,,,,,
974,07/21/21 08:00:00 PM,462.9,,,13.982,,,,
975,07/21/21 08:30:00 PM,344.4,,,,,,,
976,07/21/21 09:00:00 PM,0.0,,,11.673,,,,
977,07/21/21 09:30:00 PM,0.0,,,,,,,
978,07/21/21 10:00:00 PM,0.0,,,11.625,,,,
979,07/21/21 10:30:00 PM,0.0,,,,,,,
980,07/21/21 11:00:00 PM,0.0,,,10.944,,,,
981,07/21/21 11:30:00 PM,0.0,,,,,,,
982,07/22/21 12:00:00 AM,0.0,33.743,5.655,10.553,,,,
983,07/22/21 12:30:00 AM,0.0,,,,,,,
984,07/22/21 01:00:00 AM,0.0,,,9.816,,,,
985,07/22/21 01:30:00 AM,0.0,,,,,,,
986,07/22/21 02:00:00 AM,0.0,,,8.481,,,,
987,07/22/21 02:30:00 AM,0.0,,,,,,,
988,07/22/21 03:00:00 AM,0.0,,,7.380,,,,
989,07/22/21 03:30:00 AM,0.0,,,,,,,
990,07/22/21 04:00:00 AM,0.0,,,6.674,,,,
991,07/22/21 04:30:00 AM,0.0,,,,,,,
992,07/22/21 05:00:00 AM,0.0,,,5.808,,,,
993,07/22/21 05:30:00 AM,0.0,,,,,,,
994,07/22/21 06:00:00 AM,452.1,,,6.114,,,,
995,07/22/21 06:30:00 AM,667.4,,,,,,,
996,07/22/21 07:00:00 AM,947.2,,,8.175,,,,
997,07/22/21 07:30:00 AM,4650.0,,,,,,,
998,07/22/21 08:00:00 AM,7577.8,,,16.284,,,,
