"Plot Title: KCA2020-13"
"#","Date Time, GMT-06:00","Max: Temperature, °C (LGR S/N: 10733246)","Min: Temperature, °C (LGR S/N: 10733246)","Avg: Temperature, °C (LGR S/N: 10733246)","Coupler Attached (LGR S/N: 10733246)","Host Connected (LGR S/N: 10733246)","Stopped (LGR S/N: 10733246)","End Of File (LGR S/N: 10733246)"
761,08/02/21 05:00:00 AM,,,9.472,,,,
762,08/02/21 06:00:00 AM,,,9.373,,,,
763,08/02/21 07:00:00 AM,,,9.867,,,,
764,08/02/21 08:00:00 AM,,,10.992,,,,
765,08/02/21 09:00:00 AM,,,11.964,,,,
766,08/02/21 10:00:00 AM,,,14.513,,,,
767,08/02/21 11:00:00 AM,,,15.759,,,,
768,08/02/21 12:00:00 PM,,,19.235,,,,
769,08/02/21 01:00:00 PM,,,20.526,,,,
770,08/02/21 02:00:00 PM,,,19.139,,,,
771,08/02/21 03:00:00 PM,,,20.044,,,,
772,08/02/21 04:00:00 PM,,,17.902,,,,
773,08/02/21 05:00:00 PM,,,19.663,,,,
774,08/02/21 06:00:00 PM,,,17.950,,,,
775,08/02/21 07:00:00 PM,,,14.756,,,,
776,08/02/21 08:00:00 PM,,,11.429,,,,
777,08/02/21 09:00:00 PM,,,10.062,,,,
778,08/02/21 10:00:00 PM,,,8.928,,,,
779,08/02/21 11:00:00 PM,,,7.330,,,,
780,08/03/21 12:00:00 AM,19.662,6.064,6.268,,,,
781,08/03/21 01:00:00 AM,,,6.166,,,,
782,08/03/21 02:00:00 AM,,,6.420,,,,
783,08/03/21 03:00:00 AM,,,7.280,,,,
784,08/03/21 04:00:00 AM,,,7.531,,,,
785,08/03/21 05:00:00 AM,,,7.582,,,,
786,08/03/21 06:00:00 AM,,,7.932,,,,
787,08/03/21 07:00:00 AM,,,9.175,,,,
788,08/03/21 08:00:00 AM,,,11.185,,,,
789,08/03/21 09:00:00 AM,,,13.845,,,,
790,08/03/21 10:00:00 AM,,,16.950,,,,
791,08/03/21 11:00:00 AM,,,18.473,,,,
792,08/03/21 12:00:00 PM,,,19.424,,,,
793,08/03/21 01:00:00 PM,,,19.235,,,,
794,08/03/21 02:00:00 PM,,,18.806,,,,
795,08/03/21 03:00:00 PM,,,18.711,,,,
796,08/03/21 04:00:00 PM,,,18.616,,,,
797,08/03/21 05:00:00 PM,,,18.331,,,,
798,08/03/21 06:00:00 PM,,,18.758,,,,
799,08/03/21 07:00:00 PM,,,18.901,,,,
800,08/03/21 08:00:00 PM,,,18.901,,,,
801,08/03/21 09:00:00 PM,,,18.996,,,,
802,08/03/21 10:00:00 PM,,,18.901,,,,
803,08/03/21 11:00:00 PM,,,18.758,,,,
804,08/04/21 12:00:00 AM,19.092,17.950,18.663,,,,
805,08/04/21 01:00:00 AM,,,18.569,,,,
806,08/04/21 02:00:00 AM,,,18.378,,,,
807,08/04/21 03:00:00 AM,,,18.236,,,,
808,08/04/21 04:00:00 AM,,,18.188,,,,
809,08/04/21 05:00:00 AM,,,18.284,,,,
810,08/04/21 06:00:00 AM,,,18.092,,,,
811,08/04/21 07:00:00 AM,,,18.188,,,,
812,08/04/21 08:00:00 AM,,,18.045,,,,
813,08/04/21 09:00:00 AM,,,18.140,,,,
814,08/04/21 10:00:00 AM,,,18.473,,,,
815,08/04/21 11:00:00 AM,,,18.569,,,,
816,08/04/21 12:00:00 PM,,,18.806,,,,
817,08/04/21 01:00:00 PM,,,19.092,,,,
818,08/04/21 01:24:53 PM,,,,Logged,Logged,,
819,08/04/21 01:25:09 PM,,,,,,Logged,Logged
