"Plot Title: Hobo28-10793180"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793180, SEN S/N: 10793180)","Avg: Hourly Temperature, °C (LGR S/N: 10793180)","Max: Daily Temperature, °C (LGR S/N: 10793180)","Min: Daily Temperature, °C (LGR S/N: 10793180)"
1,07/09/19 12:00:00 AM,,,29.252,1.112
2,07/09/19 04:00:00 PM,28933.5,28.557,,
3,07/09/19 04:30:00 PM,24800.2,,,
4,07/09/19 05:00:00 PM,19977.9,26.243,,
5,07/09/19 05:30:00 PM,15844.5,,,
6,07/09/19 06:00:00 PM,13089.0,24.544,,
7,07/09/19 06:30:00 PM,10333.4,,,
8,07/09/19 07:00:00 PM,7233.4,14.902,,
9,07/09/19 07:30:00 PM,366.0,,,
10,07/09/19 08:00:00 PM,226.0,6.007,,
11,07/09/19 08:30:00 PM,53.8,,,
12,07/09/19 09:00:00 PM,0.0,3.312,,
13,07/09/19 09:30:00 PM,0.0,,,
14,07/09/19 10:00:00 PM,0.0,2.302,,
15,07/09/19 10:30:00 PM,0.0,,,
16,07/09/19 11:00:00 PM,0.0,1.275,,
17,07/09/19 11:30:00 PM,0.0,,,
18,07/10/19 12:00:00 AM,0.0,0.728,38.268,-1.456
19,07/10/19 12:30:00 AM,0.0,,,
20,07/10/19 01:00:00 AM,0.0,0.121,,
21,07/10/19 01:30:00 AM,0.0,,,
22,07/10/19 02:00:00 AM,0.0,-0.381,,
23,07/10/19 02:30:00 AM,0.0,,,
24,07/10/19 03:00:00 AM,0.0,-0.718,,
25,07/10/19 03:30:00 AM,0.0,,,
26,07/10/19 04:00:00 AM,0.0,-1.000,,
27,07/10/19 04:30:00 AM,0.0,,,
28,07/10/19 05:00:00 AM,0.0,-1.342,,
29,07/10/19 05:30:00 AM,0.0,,,
30,07/10/19 06:00:00 AM,86.1,-1.342,,
31,07/10/19 06:30:00 AM,183.0,,,
32,07/10/19 07:00:00 AM,279.9,-0.271,,
33,07/10/19 07:30:00 AM,624.3,,,
34,07/10/19 08:00:00 AM,688.9,5.077,,
35,07/10/19 08:30:00 AM,914.9,,,
36,07/10/19 09:00:00 AM,1291.7,13.646,,
37,07/10/19 09:30:00 AM,2927.8,,,
38,07/10/19 10:00:00 AM,20666.8,29.270,,
39,07/10/19 10:30:00 AM,22044.6,,,
40,07/10/19 11:00:00 AM,22044.6,37.058,,
41,07/10/19 11:30:00 AM,23422.4,,,
42,07/10/19 12:00:00 PM,24800.2,37.881,,
43,07/10/19 12:30:00 PM,24800.2,,,
44,07/10/19 01:00:00 PM,26178.0,37.386,,
45,07/10/19 01:30:00 PM,27555.7,,,
46,07/10/19 02:00:00 PM,30311.3,37.111,,
47,07/10/19 02:30:00 PM,33066.9,,,
48,07/10/19 03:00:00 PM,33066.9,35.009,,
49,07/10/19 03:30:00 PM,33066.9,,,
50,07/10/19 04:00:00 PM,28933.5,31.832,,
51,07/10/19 04:30:00 PM,24800.2,,,
52,07/10/19 05:00:00 PM,19977.9,29.105,,
53,07/10/19 05:30:00 PM,15844.5,,,
54,07/10/19 06:00:00 PM,12400.1,27.027,,
55,07/10/19 06:30:00 PM,10333.4,,,
56,07/10/19 07:00:00 PM,7233.4,17.075,,
57,07/10/19 07:30:00 PM,344.4,,,
58,07/10/19 08:00:00 PM,269.1,8.178,,
59,07/10/19 08:30:00 PM,139.9,,,
60,07/10/19 09:00:00 PM,0.0,5.397,,
61,07/10/19 09:30:00 PM,0.0,,,
62,07/10/19 10:00:00 PM,0.0,4.414,,
63,07/10/19 10:30:00 PM,0.0,,,
64,07/10/19 11:00:00 PM,0.0,3.472,,
65,07/10/19 11:30:00 PM,0.0,,,
66,07/11/19 12:00:00 AM,0.0,2.730,38.379,-0.102
67,07/11/19 12:30:00 AM,0.0,,,
68,07/11/19 01:00:00 AM,0.0,2.195,,
69,07/11/19 01:30:00 AM,0.0,,,
70,07/11/19 02:00:00 AM,0.0,1.656,,
71,07/11/19 02:30:00 AM,0.0,,,
72,07/11/19 03:00:00 AM,0.0,1.057,,
73,07/11/19 03:30:00 AM,0.0,,,
74,07/11/19 04:00:00 AM,0.0,0.618,,
75,07/11/19 04:30:00 AM,0.0,,,
76,07/11/19 05:00:00 AM,0.0,0.065,,
77,07/11/19 05:30:00 AM,0.0,,,
78,07/11/19 06:00:00 AM,96.9,0.120,,
79,07/11/19 06:30:00 AM,193.8,,,
80,07/11/19 07:00:00 AM,290.6,1.325,,
81,07/11/19 07:30:00 AM,645.8,,,
82,07/11/19 08:00:00 AM,721.2,7.071,,
83,07/11/19 08:30:00 AM,990.3,,,
84,07/11/19 09:00:00 AM,1356.3,13.886,,
85,07/11/19 09:30:00 AM,3272.2,,,
86,07/11/19 10:00:00 AM,20666.8,29.357,,
87,07/11/19 10:30:00 AM,21355.7,,,
88,07/11/19 11:00:00 AM,22044.6,35.748,,
89,07/11/19 11:30:00 AM,23422.4,,,
90,07/11/19 12:00:00 PM,24800.2,37.880,,
91,07/11/19 12:30:00 PM,26178.0,,,
