"Plot Title: Hobo29-SN10793181"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793181, SEN S/N: 10793181)","Avg: Hourly Temperature, °C (LGR S/N: 10793181)","Max: Daily Temperature, °C (LGR S/N: 10793181)","Min: Daily Temperature, °C (LGR S/N: 10793181)"
117,07/12/19 01:30:00 AM,0.0,,,
118,07/12/19 02:00:00 AM,0.0,2.034,,
119,07/12/19 02:30:00 AM,0.0,,,
120,07/12/19 03:00:00 AM,0.0,1.656,,
121,07/12/19 03:30:00 AM,0.0,,,
122,07/12/19 04:00:00 AM,0.0,1.166,,
123,07/12/19 04:30:00 AM,0.0,,,
124,07/12/19 05:00:00 AM,0.0,0.948,,
125,07/12/19 05:30:00 AM,0.0,,,
126,07/12/19 06:00:00 AM,107.6,0.838,,
127,07/12/19 06:30:00 AM,226.0,,,
128,07/12/19 07:00:00 AM,366.0,2.193,,
129,07/12/19 07:30:00 AM,678.1,,,
130,07/12/19 08:00:00 AM,796.5,6.718,,
131,07/12/19 08:30:00 AM,1184.0,,,
132,07/12/19 09:00:00 AM,3788.9,19.444,,
133,07/12/19 09:30:00 AM,22044.6,,,
134,07/12/19 10:00:00 AM,27555.7,32.127,,
135,07/12/19 10:30:00 AM,31689.1,,,
136,07/12/19 11:00:00 AM,18600.1,31.662,,
137,07/12/19 11:30:00 AM,35822.5,,,
138,07/12/19 12:00:00 PM,23422.4,36.262,,
139,07/12/19 12:30:00 PM,8611.2,,,
140,07/12/19 01:00:00 PM,7577.8,32.710,,
141,07/12/19 01:30:00 PM,28933.5,,,
142,07/12/19 02:00:00 PM,27555.7,46.087,,
143,07/12/19 02:30:00 PM,24800.2,,,
144,07/12/19 03:00:00 PM,22044.6,45.962,,
145,07/12/19 03:30:00 PM,20666.8,,,
146,07/12/19 04:00:00 PM,19289.0,43.362,,
147,07/12/19 04:30:00 PM,16533.4,,,
148,07/12/19 05:00:00 PM,15155.7,37.086,,
149,07/12/19 05:30:00 PM,12400.1,,,
150,07/12/19 06:00:00 PM,10677.8,27.628,,
151,07/12/19 06:30:00 PM,8611.2,,,
152,07/12/19 07:00:00 PM,6200.0,20.098,,
153,07/12/19 07:30:00 PM,882.6,,,
154,07/12/19 08:00:00 PM,322.9,12.395,,
155,07/12/19 08:30:00 PM,161.5,,,
156,07/12/19 09:00:00 PM,0.0,8.329,,
157,07/12/19 09:30:00 PM,0.0,,,
158,07/12/19 10:00:00 PM,0.0,6.115,,
159,07/12/19 10:30:00 PM,0.0,,,
160,07/12/19 11:00:00 PM,0.0,4.934,,
161,07/12/19 11:30:00 PM,0.0,,,
162,07/13/19 12:00:00 AM,0.0,4.050,47.238,1.439
163,07/13/19 12:30:00 AM,0.0,,,
164,07/13/19 01:00:00 AM,0.0,3.260,,
165,07/13/19 01:30:00 AM,0.0,,,
166,07/13/19 02:00:00 AM,0.0,2.784,,
167,07/13/19 02:30:00 AM,0.0,,,
168,07/13/19 03:00:00 AM,0.0,2.302,,
169,07/13/19 03:30:00 AM,0.0,,,
170,07/13/19 04:00:00 AM,0.0,1.872,,
171,07/13/19 04:30:00 AM,0.0,,,
