"Plot Title: 1031723 Plot 5"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 1031723, SEN S/N: 1031723)","Max: Temperature, °C (LGR S/N: 1031723)","Coupler Attached (LGR S/N: 1031723)","Host Connected (LGR S/N: 1031723)","Stopped (LGR S/N: 1031723)","End Of File (LGR S/N: 1031723)"
1,07/12/19 12:00:00 AM,,28.456,,,,
2,07/12/19 06:00:00 PM,28.357,,,,,
3,07/12/19 06:05:00 PM,28.456,,,,,
4,07/12/19 06:10:00 PM,28.357,,,,,
5,07/12/19 06:15:00 PM,28.159,,,,,
6,07/12/19 06:20:00 PM,27.764,,,,,
7,07/12/19 06:25:00 PM,27.272,,,,,
8,07/12/19 06:30:00 PM,26.781,,,,,
9,07/12/19 06:35:00 PM,26.390,,,,,
10,07/12/19 06:40:00 PM,25.902,,,,,
11,07/12/19 06:45:00 PM,25.513,,,,,
12,07/12/19 06:50:00 PM,24.931,,,,,
13,07/12/19 06:55:00 PM,24.545,,,,,
14,07/12/19 07:00:00 PM,24.158,,,,,
15,07/12/19 07:05:00 PM,23.773,,,,,
16,07/12/19 07:10:00 PM,23.292,,,,,
17,07/12/19 07:15:00 PM,22.812,,,,,
18,07/12/19 07:20:00 PM,22.238,,,,,
19,07/12/19 07:25:00 PM,21.760,,,,,
20,07/12/19 07:30:00 PM,21.282,,,,,
21,07/12/19 07:35:00 PM,21.091,,,,,
22,07/12/19 07:40:00 PM,20.710,,,,,
23,07/12/19 07:45:00 PM,20.138,,,,,
24,07/12/19 07:50:00 PM,19.758,,,,,
25,07/12/19 07:55:00 PM,19.472,,,,,
26,07/12/19 08:00:00 PM,18.996,,,,,
27,07/12/19 08:05:00 PM,18.426,,,,,
28,07/12/19 08:10:00 PM,16.237,,,,,
29,07/12/19 08:15:00 PM,14.996,,,,,
30,07/12/19 08:20:00 PM,14.900,,,,,
31,07/12/19 08:25:00 PM,15.187,,,,,
32,07/12/19 08:30:00 PM,15.473,,,,,
33,07/12/19 08:35:00 PM,15.569,,,,,
34,07/12/19 08:40:00 PM,15.473,,,,,
35,07/12/19 08:45:00 PM,15.187,,,,,
36,07/12/19 08:50:00 PM,14.900,,,,,
37,07/12/19 08:55:00 PM,14.517,,,,,
38,07/12/19 09:00:00 PM,14.230,,,,,
39,07/12/19 09:05:00 PM,13.846,,,,,
40,07/12/19 09:10:00 PM,13.461,,,,,
41,07/12/19 09:15:00 PM,13.076,,,,,
42,07/12/19 09:20:00 PM,12.690,,,,,
43,07/12/19 09:25:00 PM,12.304,,,,,
44,07/12/19 09:30:00 PM,11.916,,,,,
45,07/12/19 09:35:00 PM,11.528,,,,,
46,07/12/19 09:40:00 PM,11.139,,,,,
47,07/12/19 09:45:00 PM,10.846,,,,,
48,07/12/19 09:50:00 PM,10.455,,,,,
49,07/12/19 09:55:00 PM,10.063,,,,,
50,07/12/19 10:00:00 PM,9.571,,,,,
51,07/12/19 10:05:00 PM,9.176,,,,,
52,07/12/19 10:10:00 PM,8.680,,,,,
53,07/12/19 10:15:00 PM,8.382,,,,,
54,07/12/19 10:20:00 PM,8.282,,,,,
55,07/12/19 10:25:00 PM,8.282,,,,,
56,07/12/19 10:30:00 PM,8.282,,,,,
57,07/12/19 10:35:00 PM,8.282,,,,,
58,07/12/19 10:40:00 PM,8.282,,,,,
59,07/12/19 10:45:00 PM,8.382,,,,,
60,07/12/19 10:50:00 PM,8.382,,,,,
61,07/12/19 10:55:00 PM,8.382,,,,,
62,07/12/19 11:00:00 PM,8.382,,,,,
63,07/12/19 11:05:00 PM,8.382,,,,,
64,07/12/19 11:10:00 PM,8.382,,,,,
65,07/12/19 11:15:00 PM,8.382,,,,,
66,07/12/19 11:20:00 PM,8.382,,,,,
67,07/12/19 11:25:00 PM,8.382,,,,,
68,07/12/19 11:30:00 PM,8.282,,,,,
69,07/12/19 11:35:00 PM,8.282,,,,,
70,07/12/19 11:40:00 PM,8.282,,,,,
71,07/12/19 11:45:00 PM,8.282,,,,,
72,07/12/19 11:50:00 PM,8.282,,,,,
73,07/12/19 11:55:00 PM,8.282,,,,,
74,07/13/19 12:00:00 AM,8.382,28.555,,,,
75,07/13/19 12:05:00 AM,8.382,,,,,
76,07/13/19 12:10:00 AM,8.382,,,,,
77,07/13/19 12:15:00 AM,8.382,,,,,
78,07/13/19 12:20:00 AM,8.382,,,,,
79,07/13/19 12:25:00 AM,8.382,,,,,
80,07/13/19 12:30:00 AM,8.382,,,,,
81,07/13/19 12:35:00 AM,8.382,,,,,
82,07/13/19 12:40:00 AM,8.382,,,,,
83,07/13/19 12:45:00 AM,8.382,,,,,
84,07/13/19 12:50:00 AM,8.382,,,,,
85,07/13/19 12:55:00 AM,8.382,,,,,
86,07/13/19 01:00:00 AM,8.382,,,,,
87,07/13/19 01:05:00 AM,8.382,,,,,
88,07/13/19 01:10:00 AM,8.382,,,,,
89,07/13/19 01:15:00 AM,8.382,,,,,
90,07/13/19 01:20:00 AM,8.382,,,,,
91,07/13/19 01:25:00 AM,8.382,,,,,
92,07/13/19 01:30:00 AM,8.382,,,,,
93,07/13/19 01:35:00 AM,8.382,,,,,
94,07/13/19 01:40:00 AM,8.382,,,,,
95,07/13/19 01:45:00 AM,8.382,,,,,
96,07/13/19 01:50:00 AM,8.282,,,,,
97,07/13/19 01:55:00 AM,8.282,,,,,
98,07/13/19 02:00:00 AM,8.282,,,,,
99,07/13/19 02:05:00 AM,8.282,,,,,
100,07/13/19 02:10:00 AM,8.282,,,,,
101,07/13/19 02:15:00 AM,8.282,,,,,
102,07/13/19 02:20:00 AM,8.282,,,,,
103,07/13/19 02:25:00 AM,8.282,,,,,
104,07/13/19 02:30:00 AM,8.282,,,,,
105,07/13/19 02:35:00 AM,8.382,,,,,
106,07/13/19 02:40:00 AM,8.382,,,,,
107,07/13/19 02:45:00 AM,8.382,,,,,
108,07/13/19 02:50:00 AM,8.382,,,,,
109,07/13/19 02:55:00 AM,8.382,,,,,
110,07/13/19 03:00:00 AM,8.382,,,,,
111,07/13/19 03:05:00 AM,8.282,,,,,
112,07/13/19 03:10:00 AM,8.382,,,,,
113,07/13/19 03:15:00 AM,8.282,,,,,
114,07/13/19 03:20:00 AM,8.282,,,,,
115,07/13/19 03:25:00 AM,8.282,,,,,
116,07/13/19 03:30:00 AM,8.282,,,,,
117,07/13/19 03:35:00 AM,8.282,,,,,
118,07/13/19 03:40:00 AM,8.282,,,,,
119,07/13/19 03:45:00 AM,8.282,,,,,
120,07/13/19 03:50:00 AM,8.282,,,,,
121,07/13/19 03:55:00 AM,8.282,,,,,
122,07/13/19 04:00:00 AM,8.282,,,,,
123,07/13/19 04:05:00 AM,8.282,,,,,
124,07/13/19 04:10:00 AM,8.282,,,,,
125,07/13/19 04:15:00 AM,8.282,,,,,
126,07/13/19 04:20:00 AM,8.282,,,,,
127,07/13/19 04:25:00 AM,8.282,,,,,
128,07/13/19 04:30:00 AM,8.282,,,,,
129,07/13/19 04:35:00 AM,8.282,,,,,
130,07/13/19 04:40:00 AM,8.282,,,,,
131,07/13/19 04:45:00 AM,8.282,,,,,
132,07/13/19 04:50:00 AM,8.282,,,,,
133,07/13/19 04:55:00 AM,8.282,,,,,
134,07/13/19 05:00:00 AM,8.282,,,,,
135,07/13/19 05:05:00 AM,8.282,,,,,
136,07/13/19 05:10:00 AM,8.282,,,,,
137,07/13/19 05:15:00 AM,8.282,,,,,
138,07/13/19 05:20:00 AM,8.282,,,,,
139,07/13/19 05:25:00 AM,8.282,,,,,
140,07/13/19 05:30:00 AM,8.282,,,,,
141,07/13/19 05:35:00 AM,8.182,,,,,
142,07/13/19 05:40:00 AM,8.282,,,,,
143,07/13/19 05:45:00 AM,8.282,,,,,
144,07/13/19 05:50:00 AM,8.182,,,,,
145,07/13/19 05:55:00 AM,8.182,,,,,
146,07/13/19 06:00:00 AM,8.182,,,,,
147,07/13/19 06:05:00 AM,8.282,,,,,
148,07/13/19 06:10:00 AM,9.669,,,,,
149,07/13/19 06:15:00 AM,11.431,,,,,
150,07/13/19 06:20:00 AM,11.528,,,,,
151,07/13/19 06:25:00 AM,10.846,,,,,
152,07/13/19 06:30:00 AM,10.259,,,,,
153,07/13/19 06:35:00 AM,10.063,,,,,
154,07/13/19 06:40:00 AM,10.161,,,,,
155,07/13/19 06:45:00 AM,10.357,,,,,
156,07/13/19 06:50:00 AM,10.748,,,,,
157,07/13/19 06:55:00 AM,11.139,,,,,
158,07/13/19 07:00:00 AM,11.431,,,,,
159,07/13/19 07:05:00 AM,11.722,,,,,
160,07/13/19 07:10:00 AM,12.110,,,,,
161,07/13/19 07:15:00 AM,12.594,,,,,
162,07/13/19 07:20:00 AM,13.076,,,,,
163,07/13/19 07:25:00 AM,13.750,,,,,
164,07/13/19 07:30:00 AM,14.230,,,,,
165,07/13/19 07:35:00 AM,14.613,,,,,
166,07/13/19 07:40:00 AM,14.900,,,,,
167,07/13/19 07:45:00 AM,15.187,,,,,
168,07/13/19 07:50:00 AM,15.473,,,,,
169,07/13/19 07:55:00 AM,15.855,,,,,
170,07/13/19 08:00:00 AM,16.332,,,,,
171,07/13/19 08:05:00 AM,16.713,,,,,
172,07/13/19 08:10:00 AM,17.189,,,,,
173,07/13/19 08:15:00 AM,17.570,,,,,
174,07/13/19 08:20:00 AM,18.140,,,,,
175,07/13/19 08:25:00 AM,18.711,,,,,
176,07/13/19 08:30:00 AM,19.282,,,,,
177,07/13/19 08:35:00 AM,19.758,,,,,
178,07/13/19 08:40:00 AM,20.234,,,,,
179,07/13/19 08:45:00 AM,20.710,,,,,
180,07/13/19 08:50:00 AM,21.091,,,,,
181,07/13/19 08:55:00 AM,21.569,,,,,
182,07/13/19 09:00:00 AM,22.046,,,,,
183,07/13/19 09:05:00 AM,22.525,,,,,
184,07/13/19 09:10:00 AM,22.908,,,,,
185,07/13/19 09:15:00 AM,23.196,,,,,
186,07/13/19 09:20:00 AM,23.581,,,,,
187,07/13/19 09:25:00 AM,23.966,,,,,
188,07/13/19 09:30:00 AM,24.351,,,,,
189,07/13/19 09:35:00 AM,24.835,,,,,
190,07/13/19 09:40:00 AM,25.319,,,,,
191,07/13/19 09:45:00 AM,25.805,,,,,
192,07/13/19 09:50:00 AM,26.390,,,,,
193,07/13/19 09:55:00 AM,26.879,,,,,
194,07/13/19 10:00:00 AM,27.370,,,,,
195,07/13/19 10:05:00 AM,27.764,,,,,
196,07/13/19 10:10:00 AM,28.159,,,,,
197,07/13/19 10:15:00 AM,28.357,,,,,
198,07/13/19 10:20:00 AM,28.456,,,,,
199,07/13/19 10:25:00 AM,28.555,,,,,
200,07/13/19 10:30:00 AM,28.555,,,,,
201,07/13/19 10:35:00 AM,28.555,,,,,
202,07/13/19 10:40:00 AM,28.555,,,,,
203,07/13/19 10:45:00 AM,28.456,,,,,
204,07/13/19 10:50:00 AM,28.456,,,,,
205,07/13/19 10:55:00 AM,28.456,,,,,
206,07/13/19 11:00:00 AM,28.456,,,,,
207,07/13/19 11:05:00 AM,28.357,,,,,
208,07/13/19 11:10:00 AM,28.357,,,,,
209,07/13/19 11:15:00 AM,28.357,,,,,
210,07/13/19 11:20:00 AM,28.258,,,,,
211,07/13/19 11:25:00 AM,28.258,,,,,
212,07/13/19 11:30:00 AM,28.258,,,,,
213,07/13/19 11:35:00 AM,28.357,,,,,
214,07/13/19 11:40:00 AM,28.357,,,,,
215,07/13/19 11:45:00 AM,28.258,,,,,
216,07/13/19 11:50:00 AM,28.060,,,,,
217,07/13/19 11:55:00 AM,28.258,,,,,
218,07/13/19 12:00:00 PM,28.159,,,,,
219,07/13/19 12:05:00 PM,28.159,,,,,
220,07/13/19 12:10:00 PM,28.159,,,,,
221,07/13/19 12:15:00 PM,28.060,,,,,
222,07/13/19 12:20:00 PM,28.060,,,,,
223,07/13/19 12:25:00 PM,28.159,,,,,
224,07/13/19 12:30:00 PM,28.060,,,,,
225,07/13/19 12:35:00 PM,28.060,,,,,
226,07/13/19 12:40:00 PM,28.159,,,,,
227,07/13/19 12:45:00 PM,28.060,,,,,
228,07/13/19 12:50:00 PM,28.060,,,,,
229,07/13/19 12:55:00 PM,28.060,,,,,
230,07/13/19 01:00:00 PM,28.060,,,,,
231,07/13/19 01:05:00 PM,28.060,,,,,
232,07/13/19 01:10:00 PM,28.060,,,,,
233,07/13/19 01:15:00 PM,27.961,,,,,
234,07/13/19 01:20:00 PM,27.961,,,,,
235,07/13/19 01:25:00 PM,27.961,,,,,
236,07/13/19 01:30:00 PM,27.961,,,,,
237,07/13/19 01:35:00 PM,27.961,,,,,
238,07/13/19 01:40:00 PM,28.060,,,,,
239,07/13/19 01:45:00 PM,28.060,,,,,
240,07/13/19 01:50:00 PM,28.060,,,,,
241,07/13/19 01:55:00 PM,28.060,,,,,
242,07/13/19 02:00:00 PM,27.961,,,,,
243,07/13/19 02:05:00 PM,28.060,,,,,
244,07/13/19 02:10:00 PM,28.060,,,,,
245,07/13/19 02:15:00 PM,28.060,,,,,
246,07/13/19 02:20:00 PM,28.060,,,,,
247,07/13/19 02:25:00 PM,28.159,,,,,
248,07/13/19 02:30:00 PM,28.159,,,,,
249,07/13/19 02:35:00 PM,28.060,,,,,
250,07/13/19 02:40:00 PM,28.060,,,,,
251,07/13/19 02:45:00 PM,28.060,,,,,
252,07/13/19 02:50:00 PM,28.060,,,,,
253,07/13/19 02:55:00 PM,28.060,,,,,
254,07/13/19 03:00:00 PM,28.060,,,,,
255,07/13/19 03:05:00 PM,28.060,,,,,
256,07/13/19 03:10:00 PM,28.060,,,,,
257,07/13/19 03:15:00 PM,28.060,,,,,
258,07/13/19 03:20:00 PM,28.060,,,,,
259,07/13/19 03:25:00 PM,28.060,,,,,
260,07/13/19 03:30:00 PM,28.060,,,,,
261,07/13/19 03:35:00 PM,27.961,,,,,
262,07/13/19 03:40:00 PM,27.961,,,,,
263,07/13/19 03:45:00 PM,27.961,,,,,
264,07/13/19 03:50:00 PM,27.961,,,,,
265,07/13/19 03:55:00 PM,28.060,,,,,
266,07/13/19 04:00:00 PM,28.060,,,,,
267,07/13/19 04:05:00 PM,28.060,,,,,
268,07/13/19 04:10:00 PM,28.060,,,,,
269,07/13/19 04:15:00 PM,28.060,,,,,
270,07/13/19 04:20:00 PM,28.060,,,,,
271,07/13/19 04:25:00 PM,28.159,,,,,
272,07/13/19 04:30:00 PM,28.060,,,,,
273,07/13/19 04:35:00 PM,28.060,,,,,
274,07/13/19 04:40:00 PM,28.060,,,,,
275,07/13/19 04:45:00 PM,28.060,,,,,
276,07/13/19 04:50:00 PM,28.060,,,,,
277,07/13/19 04:55:00 PM,28.060,,,,,
278,07/13/19 05:00:00 PM,27.961,,,,,
279,07/13/19 05:05:00 PM,27.862,,,,,
280,07/13/19 05:10:00 PM,27.862,,,,,
281,07/13/19 05:15:00 PM,27.862,,,,,
282,07/13/19 05:20:00 PM,27.764,,,,,
283,07/13/19 05:25:00 PM,27.764,,,,,
284,07/13/19 05:30:00 PM,27.862,,,,,
285,07/13/19 05:35:00 PM,27.862,,,,,
286,07/13/19 05:40:00 PM,27.862,,,,,
287,07/13/19 05:45:00 PM,27.862,,,,,
288,07/13/19 05:50:00 PM,27.862,,,,,
289,07/13/19 05:55:00 PM,27.862,,,,,
290,07/13/19 06:00:00 PM,27.961,,,,,
291,07/13/19 06:05:00 PM,27.961,,,,,
292,07/13/19 06:10:00 PM,27.961,,,,,
293,07/13/19 06:15:00 PM,27.665,,,,,
294,07/13/19 06:20:00 PM,27.370,,,,,
295,07/13/19 06:25:00 PM,26.879,,,,,
296,07/13/19 06:30:00 PM,26.488,,,,,
297,07/13/19 06:35:00 PM,25.902,,,,,
298,07/13/19 06:40:00 PM,25.513,,,,,
299,07/13/19 06:45:00 PM,25.222,,,,,
300,07/13/19 06:50:00 PM,24.641,,,,,
301,07/13/19 06:55:00 PM,24.255,,,,,
302,07/13/19 07:00:00 PM,23.773,,,,,
303,07/13/19 07:05:00 PM,23.292,,,,,
304,07/13/19 07:10:00 PM,22.812,,,,,
305,07/13/19 07:15:00 PM,22.525,,,,,
306,07/13/19 07:20:00 PM,21.951,,,,,
307,07/13/19 07:25:00 PM,21.473,,,,,
308,07/13/19 07:30:00 PM,20.901,,,,,
309,07/13/19 07:35:00 PM,20.424,,,,,
310,07/13/19 07:40:00 PM,20.043,,,,,
311,07/13/19 07:45:00 PM,19.567,,,,,
312,07/13/19 07:50:00 PM,19.187,,,,,
313,07/13/19 07:55:00 PM,18.711,,,,,
314,07/13/19 08:00:00 PM,18.236,,,,,
315,07/13/19 08:05:00 PM,17.950,,,,,
316,07/13/19 08:10:00 PM,15.855,,,,,
317,07/13/19 08:15:00 PM,14.709,,,,,
318,07/13/19 08:20:00 PM,14.804,,,,,
319,07/13/19 08:25:00 PM,15.187,,,,,
320,07/13/19 08:30:00 PM,15.569,,,,,
321,07/13/19 08:35:00 PM,15.664,,,,,
322,07/13/19 08:40:00 PM,15.569,,,,,
323,07/13/19 08:45:00 PM,15.378,,,,,
324,07/13/19 08:50:00 PM,15.091,,,,,
325,07/13/19 08:55:00 PM,14.709,,,,,
326,07/13/19 09:00:00 PM,14.230,,,,,
327,07/13/19 09:05:00 PM,13.846,,,,,
328,07/13/19 09:10:00 PM,13.461,,,,,
329,07/13/19 09:15:00 PM,13.076,,,,,
330,07/13/19 09:20:00 PM,12.594,,,,,
331,07/13/19 09:25:00 PM,12.207,,,,,
332,07/13/19 09:30:00 PM,11.819,,,,,
333,07/13/19 09:35:00 PM,11.431,,,,,
334,07/13/19 09:40:00 PM,11.041,,,,,
335,07/13/19 09:45:00 PM,10.651,,,,,
336,07/13/19 09:50:00 PM,10.357,,,,,
337,07/13/19 09:55:00 PM,9.965,,,,,
338,07/13/19 10:00:00 PM,9.472,,,,,
339,07/13/19 10:05:00 PM,8.978,,,,,
340,07/13/19 10:10:00 PM,8.581,,,,,
341,07/13/19 10:15:00 PM,8.382,,,,,
342,07/13/19 10:20:00 PM,8.282,,,,,
343,07/13/19 10:25:00 PM,8.282,,,,,
344,07/13/19 10:30:00 PM,8.282,,,,,
345,07/13/19 10:35:00 PM,8.282,,,,,
346,07/13/19 10:40:00 PM,8.282,,,,,
347,07/13/19 10:45:00 PM,8.282,,,,,
348,07/13/19 10:50:00 PM,8.382,,,,,
349,07/13/19 10:55:00 PM,8.382,,,,,
350,07/13/19 11:00:00 PM,8.382,,,,,
351,07/13/19 11:05:00 PM,8.382,,,,,
352,07/13/19 11:10:00 PM,8.382,,,,,
353,07/13/19 11:15:00 PM,8.382,,,,,
354,07/13/19 11:20:00 PM,8.382,,,,,
355,07/13/19 11:25:00 PM,8.382,,,,,
356,07/13/19 11:30:00 PM,8.382,,,,,
357,07/13/19 11:35:00 PM,8.382,,,,,
358,07/13/19 11:40:00 PM,8.382,,,,,
359,07/13/19 11:45:00 PM,8.382,,,,,
360,07/13/19 11:50:00 PM,8.382,,,,,
361,07/13/19 11:55:00 PM,8.282,,,,,
362,07/14/19 12:00:00 AM,8.282,28.655,,,,
363,07/14/19 12:05:00 AM,8.182,,,,,
364,07/14/19 12:10:00 AM,8.182,,,,,
365,07/14/19 12:15:00 AM,8.182,,,,,
366,07/14/19 12:20:00 AM,8.182,,,,,
367,07/14/19 12:25:00 AM,8.182,,,,,
368,07/14/19 12:30:00 AM,8.182,,,,,
369,07/14/19 12:35:00 AM,8.182,,,,,
370,07/14/19 12:40:00 AM,8.182,,,,,
371,07/14/19 12:45:00 AM,8.282,,,,,
372,07/14/19 12:50:00 AM,8.182,,,,,
373,07/14/19 12:55:00 AM,8.182,,,,,
374,07/14/19 01:00:00 AM,8.182,,,,,
375,07/14/19 01:05:00 AM,8.282,,,,,
376,07/14/19 01:10:00 AM,8.182,,,,,
377,07/14/19 01:15:00 AM,8.182,,,,,
378,07/14/19 01:20:00 AM,8.182,,,,,
379,07/14/19 01:25:00 AM,8.182,,,,,
380,07/14/19 01:30:00 AM,8.182,,,,,
381,07/14/19 01:35:00 AM,8.182,,,,,
382,07/14/19 01:40:00 AM,8.182,,,,,
383,07/14/19 01:45:00 AM,8.182,,,,,
384,07/14/19 01:50:00 AM,8.182,,,,,
385,07/14/19 01:55:00 AM,8.182,,,,,
386,07/14/19 02:00:00 AM,8.182,,,,,
387,07/14/19 02:05:00 AM,8.182,,,,,
388,07/14/19 02:10:00 AM,8.282,,,,,
389,07/14/19 02:15:00 AM,8.282,,,,,
390,07/14/19 02:20:00 AM,8.182,,,,,
391,07/14/19 02:25:00 AM,8.182,,,,,
392,07/14/19 02:30:00 AM,8.182,,,,,
393,07/14/19 02:35:00 AM,8.182,,,,,
394,07/14/19 02:40:00 AM,8.182,,,,,
395,07/14/19 02:45:00 AM,8.282,,,,,
396,07/14/19 02:50:00 AM,8.282,,,,,
397,07/14/19 02:55:00 AM,8.282,,,,,
398,07/14/19 03:00:00 AM,8.282,,,,,
399,07/14/19 03:05:00 AM,8.282,,,,,
400,07/14/19 03:10:00 AM,8.182,,,,,
401,07/14/19 03:15:00 AM,8.182,,,,,
402,07/14/19 03:20:00 AM,8.182,,,,,
403,07/14/19 03:25:00 AM,8.282,,,,,
404,07/14/19 03:30:00 AM,8.282,,,,,
405,07/14/19 03:35:00 AM,8.282,,,,,
406,07/14/19 03:40:00 AM,8.182,,,,,
407,07/14/19 03:45:00 AM,8.282,,,,,
408,07/14/19 03:50:00 AM,8.282,,,,,
409,07/14/19 03:55:00 AM,8.182,,,,,
410,07/14/19 04:00:00 AM,8.282,,,,,
411,07/14/19 04:05:00 AM,8.282,,,,,
412,07/14/19 04:10:00 AM,8.182,,,,,
413,07/14/19 04:15:00 AM,8.182,,,,,
414,07/14/19 04:20:00 AM,8.182,,,,,
415,07/14/19 04:25:00 AM,8.082,,,,,
416,07/14/19 04:30:00 AM,8.182,,,,,
417,07/14/19 04:35:00 AM,8.282,,,,,
418,07/14/19 04:40:00 AM,8.282,,,,,
419,07/14/19 04:45:00 AM,8.282,,,,,
420,07/14/19 04:50:00 AM,8.282,,,,,
421,07/14/19 04:55:00 AM,8.282,,,,,
422,07/14/19 05:00:00 AM,8.182,,,,,
423,07/14/19 05:05:00 AM,8.182,,,,,
424,07/14/19 05:10:00 AM,8.282,,,,,
425,07/14/19 05:15:00 AM,8.282,,,,,
426,07/14/19 05:20:00 AM,8.282,,,,,
427,07/14/19 05:25:00 AM,8.182,,,,,
428,07/14/19 05:30:00 AM,8.182,,,,,
429,07/14/19 05:35:00 AM,8.182,,,,,
430,07/14/19 05:40:00 AM,8.182,,,,,
431,07/14/19 05:45:00 AM,8.282,,,,,
432,07/14/19 05:50:00 AM,8.282,,,,,
433,07/14/19 05:55:00 AM,8.282,,,,,
434,07/14/19 06:00:00 AM,8.282,,,,,
435,07/14/19 06:05:00 AM,8.182,,,,,
436,07/14/19 06:10:00 AM,9.571,,,,,
437,07/14/19 06:15:00 AM,11.139,,,,,
438,07/14/19 06:20:00 AM,11.236,,,,,
439,07/14/19 06:25:00 AM,10.651,,,,,
440,07/14/19 06:30:00 AM,10.259,,,,,
441,07/14/19 06:35:00 AM,10.161,,,,,
442,07/14/19 06:40:00 AM,10.259,,,,,
443,07/14/19 06:45:00 AM,10.651,,,,,
444,07/14/19 06:50:00 AM,10.944,,,,,
445,07/14/19 06:55:00 AM,11.236,,,,,
446,07/14/19 07:00:00 AM,11.625,,,,,
447,07/14/19 07:05:00 AM,12.110,,,,,
448,07/14/19 07:10:00 AM,12.497,,,,,
449,07/14/19 07:15:00 AM,12.883,,,,,
450,07/14/19 07:20:00 AM,13.269,,,,,
451,07/14/19 07:25:00 AM,13.750,,,,,
452,07/14/19 07:30:00 AM,14.134,,,,,
453,07/14/19 07:35:00 AM,14.517,,,,,
454,07/14/19 07:40:00 AM,14.996,,,,,
455,07/14/19 07:45:00 AM,15.473,,,,,
456,07/14/19 07:50:00 AM,15.760,,,,,
457,07/14/19 07:55:00 AM,16.237,,,,,
458,07/14/19 08:00:00 AM,16.713,,,,,
459,07/14/19 08:05:00 AM,17.189,,,,,
460,07/14/19 08:10:00 AM,17.665,,,,,
461,07/14/19 08:15:00 AM,18.045,,,,,
462,07/14/19 08:20:00 AM,18.521,,,,,
463,07/14/19 08:25:00 AM,18.996,,,,,
464,07/14/19 08:30:00 AM,19.377,,,,,
465,07/14/19 08:35:00 AM,19.758,,,,,
466,07/14/19 08:40:00 AM,20.043,,,,,
467,07/14/19 08:45:00 AM,20.329,,,,,
468,07/14/19 08:50:00 AM,20.710,,,,,
469,07/14/19 08:55:00 AM,21.187,,,,,
470,07/14/19 09:00:00 AM,21.664,,,,,
471,07/14/19 09:05:00 AM,22.142,,,,,
472,07/14/19 09:10:00 AM,22.621,,,,,
473,07/14/19 09:15:00 AM,23.004,,,,,
474,07/14/19 09:20:00 AM,23.484,,,,,
475,07/14/19 09:25:00 AM,23.869,,,,,
476,07/14/19 09:30:00 AM,24.351,,,,,
477,07/14/19 09:35:00 AM,24.931,,,,,
478,07/14/19 09:40:00 AM,25.319,,,,,
479,07/14/19 09:45:00 AM,25.708,,,,,
480,07/14/19 09:50:00 AM,26.390,,,,,
481,07/14/19 09:55:00 AM,26.781,,,,,
482,07/14/19 10:00:00 AM,27.468,,,,,
483,07/14/19 10:05:00 AM,28.060,,,,,
484,07/14/19 10:10:00 AM,28.258,,,,,
485,07/14/19 10:15:00 AM,28.555,,,,,
486,07/14/19 10:20:00 AM,28.655,,,,,
487,07/14/19 10:25:00 AM,28.655,,,,,
488,07/14/19 10:30:00 AM,28.655,,,,,
489,07/14/19 10:35:00 AM,28.555,,,,,
490,07/14/19 10:40:00 AM,28.456,,,,,
491,07/14/19 10:45:00 AM,28.456,,,,,
492,07/14/19 10:50:00 AM,28.357,,,,,
493,07/14/19 10:55:00 AM,28.456,,,,,
494,07/14/19 11:00:00 AM,28.357,,,,,
495,07/14/19 11:05:00 AM,28.357,,,,,
496,07/14/19 11:10:00 AM,28.357,,,,,
497,07/14/19 11:15:00 AM,28.456,,,,,
498,07/14/19 11:20:00 AM,28.555,,,,,
499,07/14/19 11:25:00 AM,28.655,,,,,
500,07/14/19 11:30:00 AM,28.357,,,,,
501,07/14/19 11:35:00 AM,28.159,,,,,
502,07/14/19 11:40:00 AM,28.159,,,,,
503,07/14/19 11:45:00 AM,28.060,,,,,
504,07/14/19 11:50:00 AM,28.060,,,,,
505,07/14/19 11:55:00 AM,27.961,,,,,
506,07/14/19 12:00:00 PM,27.961,,,,,
507,07/14/19 12:05:00 PM,28.060,,,,,
508,07/14/19 12:10:00 PM,28.060,,,,,
509,07/14/19 12:15:00 PM,28.159,,,,,
510,07/14/19 12:20:00 PM,28.258,,,,,
511,07/14/19 12:25:00 PM,28.258,,,,,
512,07/14/19 12:30:00 PM,28.159,,,,,
513,07/14/19 12:35:00 PM,28.060,,,,,
514,07/14/19 12:40:00 PM,28.159,,,,,
515,07/14/19 12:45:00 PM,28.258,,,,,
516,07/14/19 12:50:00 PM,28.258,,,,,
517,07/14/19 12:55:00 PM,28.258,,,,,
518,07/14/19 01:00:00 PM,28.159,,,,,
519,07/14/19 01:05:00 PM,28.159,,,,,
520,07/14/19 01:10:00 PM,28.258,,,,,
521,07/14/19 01:15:00 PM,28.258,,,,,
522,07/14/19 01:20:00 PM,28.159,,,,,
523,07/14/19 01:25:00 PM,28.159,,,,,
524,07/14/19 01:30:00 PM,28.258,,,,,
525,07/14/19 01:35:00 PM,28.159,,,,,
526,07/14/19 01:40:00 PM,28.060,,,,,
527,07/14/19 01:45:00 PM,28.159,,,,,
528,07/14/19 01:50:00 PM,28.159,,,,,
529,07/14/19 01:55:00 PM,27.961,,,,,
530,07/14/19 02:00:00 PM,28.060,,,,,
531,07/14/19 02:05:00 PM,28.060,,,,,
