"Plot Title: HOBO#19-10542012"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10542012, SEN S/N: 10542012)","Avg: Hourly Temperature, °C (LGR S/N: 10542012)","Max: Daily Temperature, °C (LGR S/N: 10542012)","Min: Daily Temperature, °C (LGR S/N: 10542012)","Coupler Attached (LGR S/N: 10542012)","Coupler Detached (LGR S/N: 10542012)","Host Connected (LGR S/N: 10542012)","Stopped (LGR S/N: 10542012)","End Of File (LGR S/N: 10542012)"
595,07/21/18 11:30:00 PM,0.0,,,,,,,,
596,07/22/18 12:00:00 AM,0.0,8.977,53.019,6.370,,,,,
597,07/22/18 12:30:00 AM,0.0,,,,,,,,
598,07/22/18 01:00:00 AM,0.0,11.381,,,,,,,
599,07/22/18 01:30:00 AM,0.0,,,,,,,,
600,07/22/18 02:00:00 AM,0.0,11.333,,,,,,,
601,07/22/18 02:30:00 AM,0.0,,,,,,,,
602,07/22/18 03:00:00 AM,0.0,10.992,,,,,,,
603,07/22/18 03:30:00 AM,0.0,,,,,,,,
604,07/22/18 04:00:00 AM,0.0,10.649,,,,,,,
605,07/22/18 04:30:00 AM,0.0,,,,,,,,
606,07/22/18 05:00:00 AM,0.0,7.329,,,,,,,
607,07/22/18 05:30:00 AM,0.0,,,,,,,,
608,07/22/18 06:00:00 AM,75.3,6.674,,,,,,,
609,07/22/18 06:30:00 AM,312.2,,,,,,,,
610,07/22/18 07:00:00 AM,484.4,7.179,,,,,,,
611,07/22/18 07:30:00 AM,861.1,,,,,,,,
612,07/22/18 08:00:00 AM,1550.0,9.663,,,,,,,
613,07/22/18 08:30:00 AM,1022.6,,,,,,,,
614,07/22/18 09:00:00 AM,1280.9,20.839,,,,,,,
615,07/22/18 09:30:00 AM,12400.1,,,,,,,,
616,07/22/18 10:00:00 AM,14466.8,39.269,,,,,,,
617,07/22/18 10:30:00 AM,16533.4,,,,,,,,
618,07/22/18 11:00:00 AM,18600.1,46.786,,,,,,,
619,07/22/18 11:30:00 AM,20666.8,,,,,,,,
620,07/22/18 12:00:00 PM,23422.4,51.807,,,,,,,
621,07/22/18 12:30:00 PM,24800.2,,,,,,,,
622,07/22/18 01:00:00 PM,24800.2,50.887,,,,,,,
623,07/22/18 01:30:00 PM,23422.4,,,,,,,,
624,07/22/18 02:00:00 PM,26178.0,50.741,,,,,,,
625,07/22/18 02:30:00 PM,33066.9,,,,,,,,
626,07/22/18 03:00:00 PM,41333.6,49.976,,,,,,,
627,07/22/18 03:30:00 PM,44089.2,,,,,,,,
628,07/22/18 04:00:00 PM,38578.0,46.363,,,,,,,
629,07/22/18 04:30:00 PM,27555.7,,,,,,,,
630,07/22/18 05:00:00 PM,26178.0,42.834,,,,,,,
631,07/22/18 05:30:00 PM,21355.7,,,,,,,,
632,07/22/18 06:00:00 PM,11022.3,29.073,,,,,,,
633,07/22/18 06:30:00 PM,3788.9,,,,,,,,
634,07/22/18 07:00:00 PM,1463.9,20.853,,,,,,,
635,07/22/18 07:30:00 PM,3616.7,,,,,,,,
636,07/22/18 08:00:00 PM,1722.2,18.902,,,,,,,
637,07/22/18 08:30:00 PM,32.3,,,,,,,,
638,07/22/18 09:00:00 PM,0.0,14.707,,,,,,,
639,07/22/18 09:30:00 PM,0.0,,,,,,,,
640,07/22/18 10:00:00 PM,0.0,12.207,,,,,,,
641,07/22/18 10:30:00 PM,0.0,,,,,,,,
642,07/22/18 11:00:00 PM,0.0,11.625,,,,,,,
643,07/22/18 11:30:00 PM,0.0,,,,,,,,
644,07/23/18 12:00:00 AM,0.0,10.990,48.955,5.244,,,,,
645,07/23/18 12:30:00 AM,0.0,,,,,,,,
646,07/23/18 01:00:00 AM,0.0,9.570,,,,,,,
647,07/23/18 01:30:00 AM,0.0,,,,,,,,
648,07/23/18 02:00:00 AM,0.0,8.479,,,,,,,
649,07/23/18 02:30:00 AM,0.0,,,,,,,,
650,07/23/18 03:00:00 AM,0.0,7.681,,,,,,,
651,07/23/18 03:30:00 AM,0.0,,,,,,,,
652,07/23/18 04:00:00 AM,0.0,6.268,,,,,,,
653,07/23/18 04:30:00 AM,0.0,,,,,,,,
654,07/23/18 05:00:00 AM,0.0,5.603,,,,,,,
655,07/23/18 05:30:00 AM,0.0,,,,,,,,
656,07/23/18 06:00:00 AM,53.8,5.398,,,,,,,
657,07/23/18 06:30:00 AM,172.2,,,,,,,,
658,07/23/18 07:00:00 AM,376.7,5.705,,,,,,,
659,07/23/18 07:30:00 AM,538.2,,,,,,,,
660,07/23/18 08:00:00 AM,645.8,7.075,,,,,,,
661,07/23/18 08:30:00 AM,818.1,,,,,,,,
662,07/23/18 09:00:00 AM,1184.0,15.724,,,,,,,
663,07/23/18 09:30:00 AM,10677.8,,,,,,,,
664,07/23/18 10:00:00 AM,14466.8,32.504,,,,,,,
665,07/23/18 10:30:00 AM,15844.5,,,,,,,,
666,07/23/18 11:00:00 AM,17911.2,44.719,,,,,,,
667,07/23/18 11:30:00 AM,24800.2,,,,,,,,
668,07/23/18 12:00:00 PM,6544.5,45.910,,,,,,,
669,07/23/18 12:30:00 PM,26178.0,,,,,,,,
670,07/23/18 01:00:00 PM,4822.3,48.621,,,,,,,
671,07/23/18 01:30:00 PM,5338.9,,,,,,,,
672,07/23/18 02:00:00 PM,26178.0,46.921,,,,,,,
673,07/23/18 02:30:00 PM,30311.3,,,,,,,,
674,07/23/18 03:00:00 PM,37200.2,44.654,,,,,,,
675,07/23/18 03:30:00 PM,44089.2,,,,,,,,
676,07/23/18 04:00:00 PM,5511.1,42.489,,,,,,,
677,07/23/18 04:30:00 PM,28933.5,,,,,,,,
678,07/23/18 05:00:00 PM,28933.5,32.822,,,,,,,
679,07/23/18 05:30:00 PM,19289.0,,,,,,,,
680,07/23/18 06:00:00 PM,3444.5,26.773,,,,,,,
681,07/23/18 06:30:00 PM,1808.3,,,,,,,,
682,07/23/18 07:00:00 PM,2755.6,20.900,,,,,,,
683,07/23/18 07:30:00 PM,1377.8,,,,,,,,
684,07/23/18 08:00:00 PM,1302.4,18.950,,,,,,,
685,07/23/18 08:30:00 PM,139.9,,,,,,,,
686,07/23/18 09:00:00 PM,0.0,12.688,,,,,,,
687,07/23/18 09:30:00 PM,0.0,,,,,,,,
688,07/23/18 10:00:00 PM,0.0,10.944,,,,,,,
689,07/23/18 10:30:00 PM,0.0,,,,,,,,
690,07/23/18 11:00:00 PM,0.0,10.649,,,,,,,
691,07/23/18 11:30:00 PM,0.0,,,,,,,,
692,07/24/18 12:00:00 AM,0.0,8.131,50.318,6.166,,,,,
693,07/24/18 12:30:00 AM,0.0,,,,,,,,
694,07/24/18 01:00:00 AM,0.0,8.480,,,,,,,
695,07/24/18 01:30:00 AM,0.0,,,,,,,,
696,07/24/18 02:00:00 AM,0.0,7.128,,,,,,,
697,07/24/18 02:30:00 AM,0.0,,,,,,,,
698,07/24/18 03:00:00 AM,0.0,6.318,,,,,,,
699,07/24/18 03:30:00 AM,0.0,,,,,,,,
700,07/24/18 04:00:00 AM,0.0,7.329,,,,,,,
701,07/24/18 04:30:00 AM,0.0,,,,,,,,
702,07/24/18 05:00:00 AM,0.0,7.330,,,,,,,
703,07/24/18 05:30:00 AM,0.0,,,,,,,,
704,07/24/18 06:00:00 AM,64.6,7.028,,,,,,,
705,07/24/18 06:30:00 AM,538.2,,,,,,,,
706,07/24/18 07:00:00 AM,505.9,7.129,,,,,,,
707,07/24/18 07:30:00 AM,667.4,,,,,,,,
708,07/24/18 08:00:00 AM,807.3,8.477,,,,,,,
709,07/24/18 08:30:00 AM,1722.2,,,,,,,,
710,07/24/18 09:00:00 AM,2583.4,19.877,,,,,,,
711,07/24/18 09:30:00 AM,14466.8,,,,,,,,
712,07/24/18 10:00:00 AM,16533.4,32.035,,,,,,,
713,07/24/18 10:30:00 AM,22044.6,,,,,,,,
714,07/24/18 11:00:00 AM,18600.1,44.152,,,,,,,
715,07/24/18 11:30:00 AM,24800.2,,,,,,,,
716,07/24/18 12:00:00 PM,24800.2,47.264,,,,,,,
717,07/24/18 12:30:00 PM,24800.2,,,,,,,,
718,07/24/18 01:00:00 PM,3961.1,36.341,,,,,,,
719,07/24/18 01:30:00 PM,4650.0,,,,,,,,
720,07/24/18 02:00:00 PM,5166.7,37.108,,,,,,,
721,07/24/18 02:30:00 PM,7577.8,,,,,,,,
722,07/24/18 03:00:00 PM,11022.3,36.767,,,,,,,
723,07/24/18 03:30:00 PM,11022.3,,,,,,,,
724,07/24/18 04:00:00 PM,10333.4,31.092,,,,,,,
725,07/24/18 04:30:00 PM,8266.7,,,,,,,,
726,07/24/18 05:00:00 PM,24800.2,31.829,,,,,,,
727,07/24/18 05:30:00 PM,20666.8,,,,,,,,
728,07/24/18 06:00:00 PM,10333.4,27.647,,,,,,,
729,07/24/18 06:30:00 PM,2755.6,,,,,,,,
730,07/24/18 07:00:00 PM,871.9,20.043,,,,,,,
731,07/24/18 07:30:00 PM,667.4,,,,,,,,
732,07/24/18 08:00:00 PM,775.0,17.235,,,,,,,
733,07/24/18 08:30:00 PM,21.5,,,,,,,,
734,07/24/18 09:00:00 PM,0.0,13.317,,,,,,,
735,07/24/18 09:30:00 PM,0.0,,,,,,,,
736,07/24/18 10:00:00 PM,0.0,13.027,,,,,,,
737,07/24/18 10:30:00 PM,0.0,,,,,,,,
738,07/24/18 11:00:00 PM,0.0,13.172,,,,,,,
739,07/24/18 11:30:00 PM,0.0,,,,,,,,
740,07/25/18 12:00:00 AM,0.0,14.465,49.496,4.102,,,,,
741,07/25/18 12:30:00 AM,0.0,,,,,,,,
742,07/25/18 01:00:00 AM,0.0,11.722,,,,,,,
743,07/25/18 01:30:00 AM,0.0,,,,,,,,
744,07/25/18 02:00:00 AM,0.0,8.928,,,,,,,
745,07/25/18 02:30:00 AM,0.0,,,,,,,,
746,07/25/18 03:00:00 AM,0.0,7.680,,,,,,,
747,07/25/18 03:30:00 AM,0.0,,,,,,,,
748,07/25/18 04:00:00 AM,0.0,5.960,,,,,,,
749,07/25/18 04:30:00 AM,0.0,,,,,,,,
750,07/25/18 05:00:00 AM,0.0,4.569,,,,,,,
751,07/25/18 05:30:00 AM,0.0,,,,,,,,
752,07/25/18 06:00:00 AM,43.1,4.571,,,,,,,
753,07/25/18 06:30:00 AM,226.0,,,,,,,,
754,07/25/18 07:00:00 AM,505.9,5.859,,,,,,,
755,07/25/18 07:30:00 AM,624.3,,,,,,,,
756,07/25/18 08:00:00 AM,2325.0,11.543,,,,,,,
757,07/25/18 08:30:00 AM,4477.8,,,,,,,,
758,07/25/18 09:00:00 AM,4477.8,18.759,,,,,,,
759,07/25/18 09:30:00 AM,6544.5,,,,,,,,
760,07/25/18 10:00:00 AM,7577.8,25.956,,,,,,,
761,07/25/18 10:30:00 AM,8266.7,,,,,,,,
762,07/25/18 11:00:00 AM,5511.1,33.021,,,,,,,
763,07/25/18 11:30:00 AM,22044.6,,,,,,,,
764,07/25/18 12:00:00 PM,9300.1,34.678,,,,,,,
765,07/25/18 12:30:00 PM,5511.1,,,,,,,,
766,07/25/18 01:00:00 PM,7577.8,30.964,,,,,,,
767,07/25/18 01:30:00 PM,15844.5,,,,,,,,
768,07/25/18 02:00:00 PM,26178.0,49.225,,,,,,,
769,07/25/18 02:30:00 PM,33066.9,,,,,,,,
770,07/25/18 03:00:00 PM,5166.7,36.895,,,,,,,
771,07/25/18 03:30:00 PM,49600.3,,,,,,,,
772,07/25/18 04:00:00 PM,2755.6,26.101,,,,,,,
773,07/25/18 04:30:00 PM,1377.8,,,,,,,,
774,07/25/18 05:00:00 PM,28933.5,26.114,,,,,,,
775,07/25/18 05:30:00 PM,21355.7,,,,,,,,
776,07/25/18 06:00:00 PM,13777.9,25.195,,,,,,,
777,07/25/18 06:30:00 PM,2066.7,,,,,,,,
778,07/25/18 07:00:00 PM,958.0,18.235,,,,,,,
779,07/25/18 07:30:00 PM,581.3,,,,,,,,
780,07/25/18 08:00:00 PM,258.3,13.938,,,,,,,
781,07/25/18 08:30:00 PM,32.3,,,,,,,,
782,07/25/18 09:00:00 PM,0.0,11.527,,,,,,,
783,07/25/18 09:30:00 PM,0.0,,,,,,,,
784,07/25/18 10:00:00 PM,0.0,11.964,,,,,,,
785,07/25/18 10:30:00 PM,0.0,,,,,,,,
786,07/25/18 11:00:00 PM,0.0,11.380,,,,,,,
787,07/25/18 11:30:00 PM,0.0,,,,,,,,
788,07/26/18 12:00:00 AM,0.0,7.881,50.595,2.730,,,,,
789,07/26/18 12:30:00 AM,0.0,,,,,,,,
790,07/26/18 01:00:00 AM,0.0,6.419,,,,,,,
791,07/26/18 01:30:00 AM,0.0,,,,,,,,
792,07/26/18 02:00:00 AM,0.0,5.244,,,,,,,
793,07/26/18 02:30:00 AM,0.0,,,,,,,,
794,07/26/18 03:00:00 AM,0.0,4.467,,,,,,,
795,07/26/18 03:30:00 AM,0.0,,,,,,,,
796,07/26/18 04:00:00 AM,0.0,3.735,,,,,,,
797,07/26/18 04:30:00 AM,0.0,,,,,,,,
798,07/26/18 05:00:00 AM,0.0,3.261,,,,,,,
799,07/26/18 05:30:00 AM,0.0,,,,,,,,
800,07/26/18 06:00:00 AM,43.1,3.048,,,,,,,
801,07/26/18 06:30:00 AM,333.7,,,,,,,,
802,07/26/18 07:00:00 AM,656.6,4.463,,,,,,,
803,07/26/18 07:30:00 AM,1162.5,,,,,,,,
804,07/26/18 08:00:00 AM,1636.1,8.224,,,,,,,
805,07/26/18 08:30:00 AM,2152.8,,,,,,,,
806,07/26/18 09:00:00 AM,3272.2,19.537,,,,,,,
807,07/26/18 09:30:00 AM,12400.1,,,,,,,,
808,07/26/18 10:00:00 AM,6200.0,29.947,,,,,,,
809,07/26/18 10:30:00 AM,4477.8,,,,,,,,
810,07/26/18 11:00:00 AM,19289.0,39.133,,,,,,,
811,07/26/18 11:30:00 AM,24800.2,,,,,,,,
812,07/26/18 12:00:00 PM,23422.4,42.231,,,,,,,
813,07/26/18 12:30:00 PM,11711.2,,,,,,,,
814,07/26/18 01:00:00 PM,26178.0,40.224,,,,,,,
815,07/26/18 01:30:00 PM,22044.6,,,,,,,,
816,07/26/18 02:00:00 PM,33066.9,36.709,,,,,,,
817,07/26/18 02:30:00 PM,7233.4,,,,,,,,
818,07/26/18 03:00:00 PM,41333.6,41.642,,,,,,,
819,07/26/18 03:30:00 PM,9300.1,,,,,,,,
820,07/26/18 04:00:00 PM,20666.8,34.779,,,,,,,
821,07/26/18 04:30:00 PM,31689.1,,,,,,,,
822,07/26/18 05:00:00 PM,3961.1,33.539,,,,,,,
823,07/26/18 05:30:00 PM,20666.8,,,,,,,,
824,07/26/18 06:00:00 PM,13089.0,26.329,,,,,,,
825,07/26/18 06:30:00 PM,1044.1,,,,,,,,
826,07/26/18 07:00:00 PM,1119.5,19.092,,,,,,,
827,07/26/18 07:30:00 PM,1550.0,,,,,,,,
828,07/26/18 08:00:00 PM,559.7,14.417,,,,,,,
829,07/26/18 08:30:00 PM,21.5,,,,,,,,
830,07/26/18 09:00:00 PM,0.0,10.356,,,,,,,
831,07/26/18 09:30:00 PM,0.0,,,,,,,,
832,07/26/18 10:00:00 PM,0.0,9.127,,,,,,,
833,07/26/18 10:30:00 PM,0.0,,,,,,,,
834,07/26/18 11:00:00 PM,0.0,8.133,,,,,,,
835,07/26/18 11:30:00 PM,0.0,,,,,,,,
836,07/27/18 12:00:00 AM,0.0,7.177,47.892,1.330,,,,,
837,07/27/18 12:30:00 AM,0.0,,,,,,,,
838,07/27/18 01:00:00 AM,0.0,5.140,,,,,,,
839,07/27/18 01:30:00 AM,0.0,,,,,,,,
840,07/27/18 02:00:00 AM,0.0,3.313,,,,,,,
841,07/27/18 02:30:00 AM,0.0,,,,,,,,
842,07/27/18 03:00:00 AM,0.0,3.366,,,,,,,
843,07/27/18 03:30:00 AM,0.0,,,,,,,,
844,07/27/18 04:00:00 AM,0.0,3.155,,,,,,,
845,07/27/18 04:30:00 AM,0.0,,,,,,,,
846,07/27/18 05:00:00 AM,0.0,2.300,,,,,,,
847,07/27/18 05:30:00 AM,0.0,,,,,,,,
848,07/27/18 06:00:00 AM,32.3,1.870,,,,,,,
849,07/27/18 06:30:00 AM,269.1,,,,,,,,
850,07/27/18 07:00:00 AM,559.7,3.944,,,,,,,
851,07/27/18 07:30:00 AM,818.1,,,,,,,,
852,07/27/18 08:00:00 AM,1076.4,6.358,,,,,,,
853,07/27/18 08:30:00 AM,1324.0,,,,,,,,
854,07/27/18 09:00:00 AM,2755.6,19.996,,,,,,,
855,07/27/18 09:30:00 AM,14466.8,,,,,,,,
856,07/27/18 10:00:00 AM,13777.9,36.055,,,,,,,
857,07/27/18 10:30:00 AM,16533.4,,,,,,,,
858,07/27/18 11:00:00 AM,21355.7,38.603,,,,,,,
859,07/27/18 11:30:00 AM,2583.4,,,,,,,,
860,07/27/18 12:00:00 PM,24800.2,25.416,,,,,,,
861,07/27/18 12:30:00 PM,16533.4,,,,,,,,
862,07/27/18 01:00:00 PM,20666.8,43.527,,,,,,,
863,07/27/18 01:30:00 PM,26178.0,,,,,,,,
864,07/27/18 02:00:00 PM,28933.5,40.061,,,,,,,
865,07/27/18 02:30:00 PM,39955.8,,,,,,,,
866,07/27/18 03:00:00 PM,9644.5,40.416,,,,,,,
867,07/27/18 03:30:00 PM,9644.5,,,,,,,,
868,07/27/18 04:00:00 PM,1324.0,15.854,,,,,,,
869,07/27/18 04:30:00 PM,4477.8,,,,,,,,
870,07/27/18 05:00:00 PM,688.9,16.427,,,,,,,
871,07/27/18 05:30:00 PM,6544.5,,,,,,,,
872,07/27/18 06:00:00 PM,2497.2,19.331,,,,,,,
873,07/27/18 06:30:00 PM,1345.5,,,,,,,,
874,07/27/18 07:00:00 PM,1194.8,13.797,,,,,,,
875,07/27/18 07:30:00 PM,387.5,,,,,,,,
876,07/27/18 08:00:00 PM,139.9,9.570,,,,,,,
877,07/27/18 08:30:00 PM,21.5,,,,,,,,
878,07/27/18 09:00:00 PM,0.0,8.630,,,,,,,
879,07/27/18 09:30:00 PM,0.0,,,,,,,,
880,07/27/18 10:00:00 PM,0.0,7.730,,,,,,,
881,07/27/18 10:30:00 PM,0.0,,,,,,,,
882,07/27/18 11:00:00 PM,0.0,5.705,,,,,,,
883,07/27/18 11:30:00 PM,0.0,,,,,,,,
884,07/28/18 12:00:00 AM,0.0,4.467,45.703,1.872,,,,,
885,07/28/18 12:30:00 AM,0.0,,,,,,,,
886,07/28/18 01:00:00 AM,0.0,3.314,,,,,,,
887,07/28/18 01:30:00 AM,0.0,,,,,,,,
888,07/28/18 02:00:00 AM,0.0,3.102,,,,,,,
889,07/28/18 02:30:00 AM,0.0,,,,,,,,
890,07/28/18 03:00:00 AM,0.0,2.516,,,,,,,
891,07/28/18 03:30:00 AM,0.0,,,,,,,,
892,07/28/18 04:00:00 AM,0.0,1.980,,,,,,,
893,07/28/18 04:30:00 AM,0.0,,,,,,,,
894,07/28/18 05:00:00 AM,0.0,2.196,,,,,,,
895,07/28/18 05:30:00 AM,0.0,,,,,,,,
896,07/28/18 06:00:00 AM,21.5,2.034,,,,,,,
897,07/28/18 06:30:00 AM,279.9,,,,,,,,
898,07/28/18 07:00:00 AM,602.8,2.835,,,,,,,
899,07/28/18 07:30:00 AM,893.4,,,,,,,,
900,07/28/18 08:00:00 AM,1194.8,5.750,,,,,,,
901,07/28/18 08:30:00 AM,1463.9,,,,,,,,
902,07/28/18 09:00:00 AM,3444.5,15.473,,,,,,,
903,07/28/18 09:30:00 AM,11711.2,,,,,,,,
904,07/28/18 10:00:00 AM,15155.7,29.067,,,,,,,
905,07/28/18 10:30:00 AM,20666.8,,,,,,,,
906,07/28/18 11:00:00 AM,21355.7,32.971,,,,,,,
907,07/28/18 11:30:00 AM,11711.2,,,,,,,,
908,07/28/18 12:00:00 PM,12400.1,25.816,,,,,,,
909,07/28/18 12:30:00 PM,3788.9,,,,,,,,
910,07/28/18 01:00:00 PM,4994.5,18.088,,,,,,,
911,07/28/18 01:30:00 PM,8611.2,,,,,,,,
912,07/28/18 02:00:00 PM,30311.3,42.887,,,,,,,
913,07/28/18 02:30:00 PM,37200.2,,,,,,,,
914,07/28/18 03:00:00 PM,44089.2,44.276,,,,,,,
915,07/28/18 03:30:00 PM,33066.9,,,,,,,,
916,07/28/18 04:00:00 PM,22044.6,37.516,,,,,,,
917,07/28/18 04:30:00 PM,24800.2,,,,,,,,
918,07/28/18 05:00:00 PM,4994.5,24.666,,,,,,,
919,07/28/18 05:30:00 PM,2411.1,,,,,,,,
920,07/28/18 06:00:00 PM,258.3,16.127,,,,,,,
921,07/28/18 06:30:00 PM,3961.1,,,,,,,,
922,07/28/18 07:00:00 PM,2669.5,12.399,,,,,,,
923,07/28/18 07:30:00 PM,602.8,,,,,,,,
924,07/28/18 08:00:00 PM,53.8,10.601,,,,,,,
925,07/28/18 08:30:00 PM,10.8,,,,,,,,
926,07/28/18 09:00:00 PM,0.0,8.277,,,,,,,
927,07/28/18 09:30:00 PM,0.0,,,,,,,,
928,07/28/18 10:00:00 PM,0.0,6.369,,,,,,,
929,07/28/18 10:30:00 PM,0.0,,,,,,,,
930,07/28/18 11:00:00 PM,0.0,4.882,,,,,,,
931,07/28/18 11:30:00 PM,0.0,,,,,,,,
932,07/29/18 12:00:00 AM,0.0,4.363,42.282,1.221,,,,,
933,07/29/18 12:30:00 AM,0.0,,,,,,,,
934,07/29/18 01:00:00 AM,0.0,3.155,,,,,,,
935,07/29/18 01:30:00 AM,0.0,,,,,,,,
936,07/29/18 02:00:00 AM,0.0,2.623,,,,,,,
937,07/29/18 02:30:00 AM,0.0,,,,,,,,
938,07/29/18 03:00:00 AM,0.0,2.410,,,,,,,
939,07/29/18 03:30:00 AM,0.0,,,,,,,,
940,07/29/18 04:00:00 AM,0.0,1.872,,,,,,,
941,07/29/18 04:30:00 AM,0.0,,,,,,,,
942,07/29/18 05:00:00 AM,0.0,1.818,,,,,,,
943,07/29/18 05:30:00 AM,0.0,,,,,,,,
944,07/29/18 06:00:00 AM,21.5,1.438,,,,,,,
945,07/29/18 06:30:00 AM,355.2,,,,,,,,
946,07/29/18 07:00:00 AM,893.4,2.675,,,,,,,
947,07/29/18 07:30:00 AM,914.9,,,,,,,,
948,07/29/18 08:00:00 AM,1097.9,4.825,,,,,,,
949,07/29/18 08:30:00 AM,1313.2,,,,,,,,
950,07/29/18 09:00:00 AM,4305.6,13.021,,,,,,,
951,07/29/18 09:30:00 AM,10677.8,,,,,,,,
952,07/29/18 10:00:00 AM,13089.0,26.570,,,,,,,
953,07/29/18 10:30:00 AM,15844.5,,,,,,,,
954,07/29/18 11:00:00 AM,18600.1,36.946,,,,,,,
955,07/29/18 11:30:00 AM,20666.8,,,,,,,,
956,07/29/18 12:00:00 PM,24800.2,39.451,,,,,,,
957,07/29/18 12:30:00 PM,6544.5,,,,,,,,
958,07/29/18 01:00:00 PM,6200.0,30.677,,,,,,,
959,07/29/18 01:30:00 PM,3961.1,,,,,,,,
960,07/29/18 02:00:00 PM,5511.1,29.961,,,,,,,
961,07/29/18 02:30:00 PM,4650.0,,,,,,,,
962,07/29/18 03:00:00 PM,4477.8,18.569,,,,,,,
963,07/29/18 03:30:00 PM,3616.7,,,,,,,,
964,07/29/18 04:00:00 PM,1216.3,17.186,,,,,,,
965,07/29/18 04:30:00 PM,6200.0,,,,,,,,
966,07/29/18 05:00:00 PM,9644.5,27.005,,,,,,,
967,07/29/18 05:30:00 PM,18600.1,,,,,,,,
968,07/29/18 06:00:00 PM,2755.6,23.819,,,,,,,
969,07/29/18 06:30:00 PM,1377.8,,,,,,,,
970,07/29/18 07:00:00 PM,1356.3,17.379,,,,,,,
971,07/29/18 07:30:00 PM,1636.1,,,,,,,,
972,07/29/18 08:00:00 PM,667.4,12.783,,,,,,,
973,07/29/18 08:30:00 PM,21.5,,,,,,,,
974,07/29/18 09:00:00 PM,0.0,9.126,,,,,,,
975,07/29/18 09:30:00 PM,0.0,,,,,,,,
976,07/29/18 10:00:00 PM,0.0,7.329,,,,,,,
977,07/29/18 10:30:00 PM,0.0,,,,,,,,
978,07/29/18 11:00:00 PM,0.0,6.267,,,,,,,
979,07/29/18 11:30:00 PM,0.0,,,,,,,,
980,07/30/18 12:00:00 AM,0.0,4.779,43.723,1.003,,,,,
981,07/30/18 12:30:00 AM,0.0,,,,,,,,
982,07/30/18 01:00:00 AM,0.0,3.208,,,,,,,
983,07/30/18 01:30:00 AM,0.0,,,,,,,,
984,07/30/18 02:00:00 AM,0.0,4.519,,,,,,,
985,07/30/18 02:30:00 AM,0.0,,,,,,,,
986,07/30/18 03:00:00 AM,0.0,2.405,,,,,,,
987,07/30/18 03:30:00 AM,0.0,,,,,,,,
988,07/30/18 04:00:00 AM,0.0,3.155,,,,,,,
989,07/30/18 04:30:00 AM,0.0,,,,,,,,
990,07/30/18 05:00:00 AM,0.0,2.943,,,,,,,
991,07/30/18 05:30:00 AM,0.0,,,,,,,,
992,07/30/18 06:00:00 AM,32.3,1.706,,,,,,,
993,07/30/18 06:30:00 AM,333.7,,,,,,,,
994,07/30/18 07:00:00 AM,549.0,1.329,,,,,,,
995,07/30/18 07:30:00 AM,796.5,,,,,,,,
996,07/30/18 08:00:00 AM,1044.1,4.145,,,,,,,
997,07/30/18 08:30:00 AM,1270.1,,,,,,,,
998,07/30/18 09:00:00 AM,6200.0,17.843,,,,,,,
999,07/30/18 09:30:00 AM,12400.1,,,,,,,,
1000,07/30/18 10:00:00 AM,14466.8,29.155,,,,,,,
1001,07/30/18 10:30:00 AM,16533.4,,,,,,,,
1002,07/30/18 11:00:00 AM,18600.1,35.248,,,,,,,
1003,07/30/18 11:30:00 AM,20666.8,,,,,,,,
1004,07/30/18 12:00:00 PM,22044.6,40.360,,,,,,,
1005,07/30/18 12:30:00 PM,23422.4,,,,,,,,
1006,07/30/18 01:00:00 PM,24800.2,41.459,,,,,,,
1007,07/30/18 01:30:00 PM,19289.0,,,,,,,,
1008,07/30/18 02:00:00 PM,5511.1,43.239,,,,,,,
1009,07/30/18 02:30:00 PM,38578.0,,,,,,,,
1010,07/30/18 03:00:00 PM,44089.2,40.608,,,,,,,
1011,07/30/18 03:30:00 PM,44089.2,,,,,,,,
1012,07/30/18 04:00:00 PM,37200.2,41.519,,,,,,,
1013,07/30/18 04:30:00 PM,37200.2,,,,,,,,
1014,07/30/18 05:00:00 PM,3961.1,31.839,,,,,,,
1015,07/30/18 05:30:00 PM,20666.8,,,,,,,,
1016,07/30/18 06:00:00 PM,10333.4,24.998,,,,,,,
1017,07/30/18 06:30:00 PM,1463.9,,,,,,,,
1018,07/30/18 07:00:00 PM,1141.0,16.950,,,,,,,
1019,07/30/18 07:30:00 PM,624.3,,,,,,,,
1020,07/30/18 08:00:00 PM,355.2,11.863,,,,,,,
1021,07/30/18 08:30:00 PM,21.5,,,,,,,,
1022,07/30/18 09:00:00 PM,0.0,8.779,,,,,,,
1023,07/30/18 09:30:00 PM,0.0,,,,,,,,
1024,07/30/18 10:00:00 PM,0.0,6.874,,,,,,,
1025,07/30/18 10:30:00 PM,0.0,,,,,,,,
1026,07/30/18 11:00:00 PM,0.0,5.345,,,,,,,
1027,07/30/18 11:30:00 PM,0.0,,,,,,,,
1028,07/31/18 12:00:00 AM,0.0,4.519,48.421,-1.114,,,,,
1029,07/31/18 12:30:00 AM,0.0,,,,,,,,
1030,07/31/18 01:00:00 AM,0.0,4.207,,,,,,,
1031,07/31/18 01:30:00 AM,0.0,,,,,,,,
1032,07/31/18 02:00:00 AM,0.0,1.434,,,,,,,
1033,07/31/18 02:30:00 AM,0.0,,,,,,,,
1034,07/31/18 03:00:00 AM,0.0,0.010,,,,,,,
